user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
xwj, normal, 5, profit, 1, 6, Match, Yes, 2.6008, 0, 0.361067118861, 0.150891666586, 0.198040422, 0.368842163635, 1.08958232123, 24.3079485515, 9.3463351859
xwj, normal, 5, organization, 1, 12, Match, Yes, 4.4734, 0, 0.592948276755, 0.386673871857, 0.160982828556, 0.606244940361, 1.12903353923, 39.5611878147, 8.84365087287
xwj, normal, 5, that, 1, 4, Match, Yes, 1.3918, 0, 0.386772590341, 0.412325976098, 0.338971570821, 0.387236082711, 0.587527577291, 11.0034957298, 7.9059460625
xwj, normal, 5, is, 1, 2, Match, Yes, 0.8118, 0, 0.155022213932, 0.1419207126, 0.347878971801, 0.151277312754, 0.285020585805, 6.01787523545, 7.41300226096
xwj, normal, 5, a, 1, 1, Match, Yes, 0.0828, 0, 0.204293638288, 0.204293638288, 0.204293638288, 0.204293638288, 1.43772319793, 0, 0.0
xwj, normal, 5, very, 1, 4, Match, Yes, 0.9775, 0, 0.312385966069, 0.102578250336, 0.126854613306, 0.320622196663, 0.564512979285, 6.50069119938, 6.65032347762
xwj, normal, 5, odd, 1, 3, Match, Yes, 0.7953, 0, 0.165408130744, 0.0435190512879, 0.219372001133, 0.166823239266, 0.449740927032, 5.57978577782, 7.01595093401
xwj, normal, 5, question, 1, 8, Match, Yes, 2.7832, 0, 0.39879046944, 0.0856887307657, 0.187191815112, 0.409721727627, 1.26281378002, 23.2651082599, 8.35912196747
xwj, normal, 5, house, 1, 5, Match, Yes, 1.5078, 0, 0.222814741777, 0.0440289797747, 0.212497669681, 0.226754384154, 0.241666909987, 11.0869377581, 7.35305594782
xwj, normal, 5, with, 5, 4, Select, Yes, 1.2759, 1.4909, 0.664659066541, 0.865787493967, 0.367596817236, 0.66665768783, 0.577699412361, 10.6371365731, 8.33696729613
xwj, normal, 5, new, 1, 3, Match, Yes, 5.7653, 0, 0.268097691227, 0.459470880858, 0.0932892544509, 0.267752592209, 0.501406318749, 5.06819459682, 0.879086014053
xwj, normal, 5, electrical, 1, 10, Match, Yes, 11.2327, 0, 0.434027978618, 0.398307382283, 0.406807359217, 0.435339253946, 0.763512478443, 39.3440813278, 3.50263795239
xwj, normal, 5, panel, 1, 5, Match, Yes, 2.4355, 0, 0.479703874248, 0.342114204724, 0.357817531449, 0.485109624504, 0.726854605843, 25.09323037, 10.3031124492
xwj, normal, 6, zero, 1, 4, Match, Yes, 1.559, 0, 0.314012099118, 0.430960038896, 0.287482411177, 0.312128385538, 0.497704486663, 7.73170501261, 4.95940026466
xwj, normal, 6, in, 1, 2, Match, Yes, 0.696, 0, 0.268946692199, 0.255778826577, 0.388351875211, 0.266733414753, 0.603553113852, 2.57412902966, 3.69846124952
xwj, normal, 6, on, 1, 2, Match, Yes, 0.68, 0, 0.0921629990926, 0.223089276573, 0.189997083254, 0.0873971582251, 0.378496541664, 2.66768676985, 3.9230687792
xwj, normal, 6, the, 1, 3, Match, Yes, 0.863, 0, 0.13947506668, 0.130735057555, 0.111987863503, 0.140229800269, 0.183050299088, 5.01519628638, 5.81135143266
xwj, normal, 6, facts, 1, 5, Match, Yes, 1.775, 0, 0.365246400914, 0.244709101821, 0.429473729667, 0.366419525296, 0.610795326203, 10.0742952656, 5.67565930459
xwj, normal, 6, you, 1, 3, Match, Yes, 0.729, 0, 0.128208119868, 0.182934039383, 0.236839526807, 0.124804842233, 0.469250973213, 5.20066204332, 7.13396713762
xwj, normal, 6, should, 1, 6, Match, Yes, 1.973, 0, 0.62308324332, 0.803148366033, 0.589239478287, 0.620036965035, 0.757852009612, 19.2664421583, 9.76504924396
xwj, normal, 6, visit, 1, 5, Match, Yes, 2.255, 0, 0.410040046002, 0.158384489272, 0.602823173258, 0.41126655495, 1.11708400897, 21.7934915561, 9.66451953707
xwj, normal, 6, a, 1, 1, Match, Yes, 0.116, 0, 0.258540527673, 0.386213407949, 0.253048588417, 0.255995091401, 0.579219028919, 0.475215527076, 4.09668557824
xwj, normal, 6, doctor, 5, 6, Select, Yes, 2.172, 1.326, 1.03536169217, 0.641344854906, 0.520466016494, 1.05429736953, 0.878309386095, 22.6288342613, 10.4184319804
xwj, normal, 6, traveling, 1, 9, Match, Yes, 2.984, 0, 0.37046817529, 0.210381773436, 0.70094349216, 0.366918406227, 0.841819755349, 24.2450091483, 8.12500306579
xwj, normal, 6, to, 1, 2, Match, Yes, 0.447, 0, 0.263833968603, 0.496668967881, 0.0880534087472, 0.262645334448, 0.263833968603, 3.55958481807, 7.96327699794
xwj, normal, 6, conferences, 1, 11, Match, Yes, 3.78, 0, 0.577020425396, 0.644816556568, 0.450836898651, 0.578236829471, 0.693133835765, 24.7693780964, 6.55274552815
xwj, normal, 6, is, 1, 2, Match, Yes, 0.845, 0, 0.164887969415, 0.132691969591, 0.209639561324, 0.16462639458, 0.356046754749, 5.67997276183, 6.7218612566
xwj, normal, 6, fun, 1, 3, Match, Yes, 1.028, 0, 0.291098381202, 0.0983971721189, 0.215578438189, 0.296686321871, 0.441122574946, 5.16653544357, 5.0258126883
xwj, normal, 6, sent, 1, 4, Match, Yes, 1.243, 0, 0.22757464312, 0.109725330371, 0.521312770245, 0.22391029282, 0.578247864992, 7.4074591098, 5.95933958954
xwj, normal, 6, this, 1, 4, Match, Yes, 1.442, 0, 0.28285522194, 0.231301471342, 0.365416988461, 0.282209221608, 0.341184113807, 8.00771222093, 5.55319848886
xwj, normal, 6, by, 1, 2, Match, Yes, 0.431, 0, 0.132705148839, 0.1923539492, 0.276388767509, 0.128469056776, 0.58916634586, 1.73832515714, 4.03323702352
xwj, normal, 6, registered, 1, 10, Match, Yes, 2.852, 0, 0.443311468612, 0.135127821092, 0.587610638475, 0.446725728563, 0.793510776304, 22.268953794, 7.80818856731
xwj, normal, 6, mail, 2, 4, Select, Yes, 1.725, 2.85, 0.488826193004, 0.226889498338, 0.468343337675, 0.494709933629, 0.463434633115, 15.136045726, 8.77451926144
