user, technique, session, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, middle_distance, confused_distance, gesture_length, gesture_speed
gyz, normal, 3, after, 1, 5, Match, Yes, 2.2224, 0, 0.529300195042, 0.468813671409, 0.0805092670504, 0.555673865491, 0.55982868706, 7.88761889272, 3.54914457016
gyz, normal, 3, she, 1, 3, Match, Yes, 1.161, 0, 0.183847536849, 0.288410631108, 0.144796746224, 0.174387653666, 0.329506714304, 6.86220287873, 5.91059679477
gyz, normal, 3, left, 1, 4, Match, Yes, 1.2439, 0, 0.168946049258, 0.155594213344, 0.390626364458, 0.143435756191, 0.42589513009, 9.05320784878, 7.27808332565
gyz, normal, 3, we, 1, 2, Match, Yes, 0.1825, 0, 0.304168275524, 0.143558386188, 0.562045690972, 0.331190621184, 0.749800324924, 0.496994945641, 2.72325997612
gyz, normal, 3, missed, 3, 6, Select, Yes, 1.5426, 2.5209, 0.689013039153, 0.0207936963765, 0.306038997009, 0.796091212716, 0.636917315979, 11.8746418038, 7.69781006339
gyz, normal, 3, your, 1, 4, Match, Yes, 1.758, 0, 0.237622851983, 0.0767212551514, 0.166925991137, 0.190342012943, 0.466256472014, 7.68777164364, 4.37302141277
gyz, normal, 3, birthday, 1, 8, Match, Yes, 2.7866, 0, 0.285715920028, 0.174045870787, 0.355308685607, 0.286950050516, 0.867482920092, 20.5025725285, 7.35755850446
gyz, normal, 3, learn, 1, 5, Match, Yes, 1.8741, 0, 0.211880110405, 0.26374847377, 0.600291300161, 0.208466345193, 0.774735770054, 14.7661138164, 7.87904264253
gyz, normal, 3, to, 2, 2, Select, Yes, 0.5969, 1.6255, 0.401758682394, 0.158304303558, 0.310110435458, 0.328043393637, 0.393575336439, 4.21303588848, 7.05819381551
gyz, normal, 3, walk, 1, 4, Match, Yes, 2.0729, 0, 0.387213236685, 0.720480847688, 0.248295422785, 0.419345319417, 0.708339377848, 10.2237330122, 4.93209176138
