user, technique, session, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length, word_length
ws, dwell, 3, important, 9, Click, Yes, 7.563, 0.763, 0.206309793519, 24.6018095871, 23.8870791379
ws, dwell, 3, decisions, 9, Click, Yes, 7.362, 0.0, 0.148349683668, 26.8229185178, 27.4447771621
ws, dwell, 3, a, 1, Click, Yes, 0.0, 0.896, 0.179962802475, 0, 0
ws, dwell, 3, correction, 10, Click, Yes, 8.823, 1.045, 0.253588960287, 22.352515891, 22.6857278869
ws, dwell, 3, had, 3, Click, Yes, 1.89, 0.797, 0.266044998812, 6.60394098692, 7.0
ws, dwell, 3, to, 2, Click, Yes, 1.095, 1.177, 0.205551309251, 3.80007931204, 4.0
ws, dwell, 3, be, 2, Click, Yes, 0.829, 1.691, 0.219880409643, 3.17635800011, 3.60555127546
ws, dwell, 3, published, 9, Click, Yes, 8.523, 0.0, 0.203948590947, 25.073599762, 25.027157437
ws, dwell, 4, vote, 4, Click, Yes, 3.086, 0.781, 0.152296349695, 10.3119975144, 10.472135955
ws, dwell, 4, according, 9, Click, Yes, 11.15, 0.846, 0.283125863314, 23.4279075225, 22.8443970433
ws, dwell, 4, to, 2, Click, Yes, 1.029, 0.896, 0.0909815887527, 4.06524262139, 4.0
ws, dwell, 4, your, 4, Click, Yes, 2.77, 0.963, 0.194747781096, 8.2150799191, 8.0
ws, dwell, 4, conscience, 10, Click, Yes, 9.538, 0.0, 0.224305507402, 32.7559482693, 33.8064796858
ws, dwell, 4, he, 2, Click, Yes, 1.028, 1.012, 0.187776145208, 3.97711370775, 3.64005494464
ws, dwell, 4, is, 2, Click, Yes, 1.045, 1.311, 0.101244386165, 5.51771693277, 5.59016994375
ws, dwell, 4, just, 4, Click, Yes, 2.705, 1.012, 0.0765913392744, 8.47541246796, 8.42038862096
ws, dwell, 4, like, 4, Click, Yes, 3.235, 1.127, 0.285122737778, 7.25968599677, 8.51097957023
ws, dwell, 4, everyone, 8, Click, Yes, 6.768, 0.995, 0.219193405396, 18.6001705338, 18.9574173292
ws, dwell, 4, else, 4, Click, Yes, 5.474, 0.0, 0.230610973502, 14.4234646106, 14.6945072077
ws, dwell, 4, the, 3, Click, Yes, 1.775, 0.88, 0.145045814224, 6.00213281831, 5.44283058237
ws, dwell, 4, price, 5, Click, Yes, 3.881, 0.979, 0.227727853406, 16.2245305747, 16.7082039325
ws, dwell, 4, of, 2, Click, Yes, 1.012, 2.04, 0.242710869739, 4.22118374761, 4.60977222865
ws, dwell, 4, gas, 3, Click, Yes, 1.758, 0.929, 0.119890227789, 4.86905342861, 5.0
ws, dwell, 4, is, 2, Click, Yes, 1.178, 0.978, 0.261860987749, 5.63271311506, 5.59016994375
ws, dwell, 4, high, 4, Click, Yes, 2.786, 0.0, 0.286820537722, 6.21544427148, 5.4953580413
ws, dwell, 4, house, 5, Click, Yes, 3.781, 1.079, 0.200257094564, 9.73257029265, 10.420388621
ws, dwell, 4, with, 4, Click, Yes, 2.969, 0.829, 0.133975366323, 10.0644479408, 10.8027756377
ws, dwell, 4, new, 3, Click, Yes, 2.04, 1.061, 0.301064965598, 5.18404401315, 5.472135955
ws, dwell, 4, electrical, 10, Click, Yes, 10.267, 0.995, 0.19580214172, 36.2284533172, 37.7898007515
ws, dwell, 4, panel, 5, Click, Yes, 4.793, 0.0, 0.287395450559, 23.946653412, 25.197400502
ws, dwell, 4, lie, 3, Click, Yes, 2.438, 1.012, 0.275475060269, 7.24122968399, 6.80277563773
ws, dwell, 4, detector, 8, Click, Yes, 6.834, 0.812, 0.234451967159, 18.3099034606, 18.5901699437
ws, dwell, 4, tests, 5, Click, Yes, 3.715, 1.593, 0.1469618951, 8.53871312436, 8.50319879588
ws, dwell, 4, never, 5, Click, Yes, 3.898, 0.978, 0.208312130571, 10.0451608842, 11.1289902045
ws, dwell, 4, work, 4, Click, Yes, 3.982, 0.0, 0.238814957096, 16.3961635931, 16.6097722286
ws, dwell, 4, just, 4, Click, Yes, 2.671, 0.912, 0.230376534489, 7.68349946817, 8.42038862096
ws, dwell, 4, like, 4, Click, Yes, 2.869, 1.012, 0.168885294705, 8.17642711577, 8.51097957023
ws, dwell, 4, it, 2, Click, Yes, 1.907, 2.206, 0.165683808764, 2.96675581052, 3.0
ws, dwell, 4, says, 4, Click, Yes, 2.886, 0.895, 0.178521026237, 8.65689854969, 9.24982717329
ws, dwell, 4, on, 2, Click, Yes, 0.896, 0.796, 0.223206712352, 2.72302525001, 2.82842712475
ws, dwell, 4, the, 3, Click, Yes, 2.273, 0.912, 0.140501987308, 5.18301777442, 5.44283058237
ws, dwell, 4, can, 3, Click, Yes, 2.156, 0.796, 0.135898821503, 7.96697272863, 8.28275234732
ws, dwell, 4, good, 4, Click, Yes, 2.754, 0.0, 0.299442762446, 8.71122810071, 9.23022488839
ws, dwell, 4, question, 8, Click, Yes, 6.883, 1.194, 0.253640442978, 20.5633580162, 20.6390435171
ws, dwell, 4, that, 4, Click, Yes, 3.25, 0.896, 0.217140094815, 10.5157180873, 10.4428305824
ws, dwell, 4, must, 4, Click, Yes, 2.653, 0.863, 0.167504644501, 9.23147311258, 9.53842260971
ws, dwell, 4, be, 2, Click, Yes, 0.846, 0.863, 0.271723246763, 3.1962667408, 3.60555127546
ws, dwell, 4, answered, 8, Click, Yes, 6.086, 0.0, 0.249668064347, 14.5921050387, 15.4360101499
ws, dwell, 4, sent, 4, Click, Yes, 2.986, 0.846, 0.240009492768, 8.57070126592, 8.4185970685
ws, dwell, 4, this, 4, Click, Yes, 2.787, 0.978, 0.15851952958, 8.63372745254, 9.19572121921
ws, dwell, 4, by, 2, Click, Yes, 0.813, 0.929, 0.295459661326, 1.87217438291, 2.0
ws, dwell, 4, registered, 10, Click, Yes, 7.894, 1.659, 0.228162071955, 17.0132042122, 19.7859511432
ws, dwell, 4, mail, 4, Click, Yes, 3.814, 0.0, 0.34575219567, 13.7051989309, 14.9557220757
ws, dwell, 5, obligations, 11, Click, Yes, 10.695, 1.41, 0.208917273502, 31.8656124985, 30.8192185594
ws, dwell, 5, must, 4, Click, Yes, 2.918, 0.928, 0.271765737617, 9.39206305301, 9.53842260971
ws, dwell, 5, be, 2, Click, Yes, 1.244, 0.895, 0.188582014521, 3.2498325502, 3.60555127546
ws, dwell, 5, met, 3, Click, Yes, 1.874, 0.912, 0.145530658321, 7.54109055705, 7.38516480713
ws, dwell, 5, first, 5, Click, Yes, 3.699, 0.0, 0.119299759085, 12.4934041523, 12.1354129859
ws, dwell, 5, just, 4, Click, Yes, 2.919, 0.895, 0.178527232653, 7.94435612234, 8.42038862096
ws, dwell, 5, what, 4, Click, Yes, 2.853, 0.812, 0.247749638934, 12.5857514827, 13.2498271733
ws, dwell, 5, the, 3, Click, Yes, 1.89, 0.913, 0.173761409362, 4.73613071156, 5.44283058237
ws, dwell, 5, doctor, 6, Click, Yes, 5.375, 0.996, 0.215847669078, 22.1659203298, 22.2114027284
ws, dwell, 5, ordered, 7, Click, Yes, 5.093, 0.0, 0.219524965591, 9.8563518259, 10.3541019662
ws, dwell, 5, communicate, 11, Click, Yes, 9.505, 0.879, 0.197509116533, 26.2635647702, 26.8981420428
ws, dwell, 5, through, 7, Click, Yes, 6.999, 0.979, 0.18681554791, 14.5966210591, 14.298133679
ws, dwell, 5, email, 5, Click, Yes, 5.059, 0.0, 0.248347923113, 19.5890060046, 20.3408868828
ws, dwell, 5, insurance, 9, Click, Yes, 8.175, 0.879, 0.221152739587, 26.6172349898, 27.9744327596
ws, dwell, 5, is, 2, Click, Yes, 0.895, 1.028, 0.200256475102, 5.44241978018, 5.59016994375
ws, dwell, 5, important, 9, Click, Yes, 7.579, 1.211, 0.237482269997, 23.1278357381, 23.8870791379
ws, dwell, 5, for, 3, Click, Yes, 2.156, 0.846, 0.268602048317, 9.07137117357, 9.60977222865
ws, dwell, 5, bad, 3, Click, Yes, 1.708, 0.846, 0.240292727201, 6.47594626995, 6.60977222865
ws, dwell, 5, drivers, 7, Click, Yes, 5.058, 0.0, 0.261469612894, 14.0337852756, 14.3547880267
ws, dwell, 5, longer, 6, Click, Yes, 4.03, 0.912, 0.315940071845, 9.28286768668, 9.4418191548
ws, dwell, 5, than, 4, Click, Yes, 3.798, 0.912, 0.281783475464, 10.6691801771, 12.3929455815
ws, dwell, 5, a, 1, Click, Yes, 0.0, 0.879, 0.354416063747, 0, 0
ws, dwell, 5, football, 8, Click, Yes, 6.948, 1.028, 0.195002188166, 22.6282135318, 23.4556124348
ws, dwell, 5, field, 5, Click, Yes, 4.428, 0.0, 0.360329075735, 19.8617900133, 21.2165281636
ws, dwell, 5, apartments, 10, Click, Yes, 10.033, 0.912, 0.245508491364, 36.7343066351, 39.7936867381
ws, dwell, 5, are, 3, Click, Yes, 1.675, 0.912, 0.331628275015, 3.48070431301, 3.69258240357
ws, dwell, 5, too, 3, Click, Yes, 1.709, 0.895, 0.200677128787, 3.84495179486, 4.0
ws, dwell, 5, expensive, 9, Click, Yes, 10.2, 0.0, 0.249130560557, 34.9922971111, 37.3861664169
ws, dwell, 5, with, 4, Click, Yes, 3.383, 0.796, 0.139668966122, 11.1547064861, 10.8027756377
ws, dwell, 5, each, 4, Click, Yes, 2.587, 0.796, 0.189844719451, 6.94352235905, 7.18794044487
ws, dwell, 5, step, 4, Click, Yes, 4.925, 2.272, 0.293849180316, 11.8820280411, 11.6925824036
ws, dwell, 5, forward, 7, Click, Yes, 6.053, 0.0, 0.262571606798, 15.9558728862, 16.5384226097
ws, dwell, 5, elections, 9, Click, Yes, 7.729, 0.945, 0.115908455158, 28.228056832, 29.0632817464
ws, dwell, 5, bring, 5, Click, Yes, 3.566, 0.812, 0.168334497958, 10.6029356158, 10.86727074
ws, dwell, 5, out, 3, Click, Yes, 1.742, 0.929, 0.236967188998, 3.75270701722, 4.0
ws, dwell, 5, the, 3, Click, Yes, 1.808, 1.028, 0.290480498434, 4.70827993933, 5.44283058237
ws, dwell, 5, best, 4, Click, Yes, 2.637, 0.0, 0.315997108651, 6.25616384838, 7.41616766778
ws, dwell, 6, they, 4, Click, Yes, 2.852, 0.913, 0.276692698024, 7.7187460806, 8.44283058237
ws, dwell, 6, might, 5, Click, Yes, 3.251, 0.913, 0.186528965125, 7.32198613739, 7.4953580413
ws, dwell, 6, find, 4, Click, Yes, 2.803, 0.862, 0.191557137918, 9.22777007385, 9.51617786678
ws, dwell, 6, your, 4, Click, Yes, 3.45, 2.255, 0.163084827443, 7.2605334275, 8.0
ws, dwell, 6, comment, 7, Click, Yes, 5.29, 0.962, 0.251018334342, 18.8250797727, 20.3069606715
ws, dwell, 6, offensive, 9, Click, Yes, 7.695, 0.0, 0.25676997171, 25.6890296564, 27.518604394
ws, dwell, 6, most, 4, Click, Yes, 2.652, 2.239, 0.231067042609, 11.2768503984, 11.5051236
ws, dwell, 6, judges, 6, Click, Yes, 4.477, 1.095, 0.272917725133, 10.2181769881, 10.5687053257
ws, dwell, 6, are, 3, Click, Yes, 1.741, 0.879, 0.340653509883, 3.78735311713, 3.69258240357
ws, dwell, 6, very, 4, Click, Yes, 2.388, 0.912, 0.160267743559, 5.89217317508, 5.82842712475
ws, dwell, 6, honest, 6, Click, Yes, 4.395, 0.0, 0.236643282099, 12.8166363637, 13.8037618756
ws, dwell, 6, exceed, 6, Click, Yes, 4.18, 0.846, 0.235048092256, 5.46980183177, 6.35410196625
ws, dwell, 6, the, 3, Click, Yes, 1.742, 0.846, 0.0967738032975, 5.70065636609, 5.44283058237
ws, dwell, 6, maximum, 7, Click, Yes, 5.704, 1.111, 0.288201584817, 20.1259572041, 20.2365496188
ws, dwell, 6, speed, 5, Click, Yes, 3.831, 0.879, 0.270861158461, 15.2482402897, 15.684406964
ws, dwell, 6, limit, 5, Click, Yes, 3.317, 0.0, 0.26043868733, 8.27709753525, 8.80277563773
ws, dwell, 6, a, 1, Click, Yes, 0.0, 0.846, 0.145645248124, 0, 0
ws, dwell, 6, dog, 3, Click, Yes, 2.039, 0.73, 0.230279315799, 9.06578740325, 9.23022488839
ws, dwell, 6, is, 2, Click, Yes, 0.879, 0.863, 0.0542037409363, 5.48983327936, 5.59016994375
ws, dwell, 6, the, 3, Click, Yes, 1.708, 0.929, 0.272865722502, 5.2313770307, 5.44283058237
ws, dwell, 6, best, 4, Click, Yes, 3.898, 0.845, 0.189165285517, 6.37229874202, 7.41616766778
ws, dwell, 6, friend, 6, Click, Yes, 4.876, 0.912, 0.109254261214, 17.6703758626, 18.2302248884
ws, dwell, 6, of, 2, Click, Yes, 1.078, 1.211, 0.173906287531, 4.62048188672, 4.60977222865
ws, dwell, 6, a, 1, Click, Yes, 0.0, 1.941, 0.0617736963521, 0, 0
ws, dwell, 6, man, 3, Click, Yes, 2.107, 0.0, 0.196118104507, 11.3450574912, 12.1666431627
ws, dwell, 6, be, 2, Click, Yes, 1.145, 0.945, 0.239755833389, 3.88009958113, 3.60555127546
ws, dwell, 6, home, 4, Click, Yes, 2.72, 1.011, 0.126619454163, 9.99354504332, 10.3138151882
ws, dwell, 6, before, 6, Click, Yes, 4.494, 0.813, 0.238803610582, 15.7336669081, 16.0180991418
ws, dwell, 6, midnight, 8, Click, Yes, 6.65, 0.0, 0.25977677828, 17.1828505853, 17.9812531921
ws, dwell, 6, sit, 3, Click, Yes, 2.188, 0.862, 0.175443719614, 8.64818827755, 8.59016994375
ws, dwell, 6, at, 2, Click, Yes, 0.896, 0.895, 0.150420494644, 3.73274382327, 3.64005494464
ws, dwell, 6, the, 3, Click, Yes, 1.724, 0.846, 0.26103809527, 5.32733381384, 5.44283058237
ws, dwell, 6, front, 5, Click, Yes, 3.632, 0.879, 0.183480542067, 10.583155008, 11.7748882382
ws, dwell, 6, of, 2, Click, Yes, 0.962, 0.796, 0.177242194112, 4.52070027062, 4.60977222865
ws, dwell, 6, the, 3, Click, Yes, 1.742, 0.912, 0.241238648705, 4.80083537572, 5.44283058237
ws, dwell, 6, bus, 3, Click, Yes, 1.774, 0.0, 0.256171105149, 6.07911535386, 6.84584020615
ws, dwell, 6, soon, 4, Click, Yes, 2.82, 2.52, 0.207754337197, 9.1106224997, 9.40490034373
ws, dwell, 6, we, 2, Click, Yes, 0.746, 1.012, 0.146591777575, 1.01068936297, 1.0
ws, dwell, 6, will, 4, Click, Yes, 2.902, 0.929, 0.142224292342, 7.71536186862, 7.80277563773
ws, dwell, 6, return, 6, Click, Yes, 4.179, 0.713, 0.198565784115, 11.3716635771, 11.6055512755
ws, dwell, 6, from, 4, Click, Yes, 2.355, 0.812, 0.168813141509, 8.16168929739, 8.35410196625
ws, dwell, 6, the, 3, Click, Yes, 1.529, 0.975, 0.115609905542, 5.04215009923, 5.44283058237
ws, dwell, 6, city, 4, Click, Yes, 2.786, 0.0, 0.195277845852, 8.31571873396, 8.472135955
ws, dwell, 6, time, 4, Click, Yes, 3.068, 0.911, 0.233346051262, 10.1753774648, 10.3851648071
ws, dwell, 6, to, 2, Click, Yes, 1.476, 1.11, 0.220076178542, 3.57045228131, 4.0
ws, dwell, 6, go, 2, Click, Yes, 0.896, 0.978, 0.270861148421, 3.57321432868, 3.64005494464
ws, dwell, 6, shopping, 8, Click, Yes, 6.037, 0.0, 0.235919632945, 13.1218119748, 13.7314260188
wth, baseline, 1, hard, 4, Undo, No, 0, 158.6925, 0, 0, 8.81061639232
wth, baseline, 2, library, 7, Undo, No, 6.1681, 0.5294, 1.10786326468, 9.08839561604, 14.8447946944
wth, baseline, 2, reluctant, 9, Undo, No, 3.7304, 0.4642, 0.348449619321, 22.8269860966, 28.1693268886
wth, baseline, 3, delivery, 8, Undo, No, 2.9839, 0.7461, 0.541192093089, 16.315497345, 18.9312612457
wth, baseline, 4, that, 4, Undo, No, 0.995, 0.696, 0.990590338224, 4.98811229737, 10.4428305824
wth, baseline, 4, few, 3, Undo, No, 0.348, 0.299, 0.082046446454, 1.70057297348, 2.80277563773
wth, baseline, 4, more, 4, Undo, No, 0.73, 0.663, 0.499097983023, 1.90038273567, 8.2360679775
wth, baseline, 5, are, 3, Undo, No, 0.58, 0.498, 0.427184230408, 3.284519237, 3.69258240357
wth, baseline, 6, coffee, 6, Undo, No, 1.259, 0.448, 0.400798938138, 8.30071878891, 11.7977126735
wth, baseline, 1, accompanied, 11, Click, Yes, 13.65672, 0.92982, 0.254936422279, 35.7312328136, 35.6451356073
wth, baseline, 1, by, 2, Click, Yes, 1.04557, 1.24459, 0.265985154426, 2.26405552421, 2.0
wth, baseline, 1, an, 2, Click, Yes, 1.69255, 2.27341, 0.220964110836, 5.7596380434, 5.59016994375
wth, baseline, 1, adult, 5, Click, Yes, 4.33073, 0.0, 0.293220541506, 12.5380752022, 12.9424095769
wth, baseline, 1, the, 3, Click, Yes, 1.5595, 0.979, 0.282736059944, 5.01536958363, 5.44283058237
wth, baseline, 1, registration, 12, Click, Yes, 7.7816, 0.6304, 0.283638496805, 29.3084578119, 28.8289816274
wth, baseline, 1, period, 6, Click, Yes, 4.6126, 1.1615, 0.335989029677, 19.3749436811, 18.5901699437
wth, baseline, 1, is, 2, Click, Yes, 0.6803, 0.697, 0.22935682095, 5.25120208909, 5.59016994375
wth, baseline, 1, over, 4, Click, Yes, 1.6591, 0.0, 0.375037005566, 7.96055493424, 8.30056307975
wth, baseline, 1, medieval, 8, Select, Yes, 7.2997, 1.8246, 0.315036422295, 28.3490189975, 30.5814530939
wth, baseline, 1, times, 5, Click, Yes, 1.9573, 2.1226, 0.290467101658, 10.5559419475, 11.5031987959
wth, baseline, 1, were, 4, Click, Yes, 1.1941, 0.8459, 0.325976722293, 2.95783308064, 3.0
wth, baseline, 1, very, 4, Select, Yes, 2.5544, 1.0282, 0.325306584428, 6.79021387243, 5.82842712475
wth, baseline, 1, hard, 4, Select, Yes, 2.521, 1.2771, 0.173618945883, 8.47161895173, 8.81061639232
wth, baseline, 1, construction, 12, Select, Yes, 7.9282, 1.6419, 0.443226244456, 31.8173783493, 32.1859929418
wth, baseline, 1, makes, 5, Click, Yes, 3.7982, 2.1063, 0.282842079663, 18.380260268, 20.2846771515
wth, baseline, 1, traveling, 9, Select, Yes, 6.4514, 1.5922, 0.284315615953, 23.1951655899, 22.5791569449
wth, baseline, 1, difficult, 9, Select, Yes, 6.2024, 1.1115, 0.345289505101, 25.8961083451, 27.2699239806
wth, baseline, 1, gas, 3, Select, Yes, 1.0948, 1.5756, 0.804008557716, 4.88335081266, 5.0
wth, baseline, 1, bills, 5, Click, Yes, 3.649, 1.8244, 0.257742144337, 11.1848574339, 11.6312027625
wth, baseline, 1, are, 3, Select, Yes, 1.1113, 1.2602, 0.140332559222, 3.77996811631, 3.69258240357
wth, baseline, 1, sent, 4, Click, Yes, 1.7581, 0.9454, 0.357135048532, 7.45959466548, 8.4185970685
wth, baseline, 1, monthly, 7, Select, Yes, 4.4941, 1.2106, 0.326470245716, 15.1355573419, 16.3357528094
wth, baseline, 1, the, 3, Select, Yes, 1.4428, 1.1442, 0.3233792675, 3.9500261488, 5.44283058237
wth, baseline, 1, trains, 6, Select, Yes, 3.0679, 0.8293, 0.222679291976, 16.7164831368, 17.1148958287
wth, baseline, 1, are, 3, Select, Yes, 0.8457, 0.8293, 0.807595942033, 0.887853371808, 3.69258240357
wth, baseline, 1, always, 6, Select, Yes, 3.3338, 2.0399, 0.383678797675, 24.1361307175, 24.9342341372
wth, baseline, 1, late, 4, Select, Yes, 2.156, 0.5638, 0.276876984551, 12.6171154844, 13.6400549446
wth, baseline, 1, this, 4, Select, Yes, 1.6089, 1.1611, 0.459053659806, 10.2502995061, 9.19572121921
wth, baseline, 1, watch, 5, Select, Yes, 3.0016, 1.6418, 0.359254328279, 9.13716026134, 9.68673931446
wth, baseline, 1, is, 2, Select, Yes, 0.713, 0.7462, 0.243991636483, 5.17526434988, 5.59016994375
wth, baseline, 1, too, 3, Select, Yes, 0.8457, 2.0067, 0.310702740876, 4.86584924395, 4.0
wth, baseline, 1, expensive, 9, Select, Yes, 6.1357, 0.7627, 0.407025272988, 35.1513918056, 37.3861664169
wth, baseline, 1, you, 3, Select, Yes, 0.9288, 1.5256, 0.684383297858, 2.90901308269, 5.0
wth, baseline, 1, should, 6, Select, Yes, 2.9188, 1.1608, 0.412787758898, 17.2879738941, 17.3851648071
wth, baseline, 1, visit, 5, Select, Yes, 3.0015, 1.3765, 0.722224023224, 13.7581016439, 17.785891163
wth, baseline, 1, a, 1, Select, Yes, 0.0, 0.912, 0.361397101074, 0, 0
wth, baseline, 1, doctor, 6, Select, Yes, 3.2669, 0.6137, 0.523751204064, 21.4940823251, 22.2114027284
wth, baseline, 2, a, 1, Click, Yes, 0.0, 1.0115, 0.463764815079, 0, 0
wth, baseline, 2, correction, 10, Select, Yes, 4.7258, 2.3878, 0.59248572248, 21.7489327022, 22.6857278869
wth, baseline, 2, had, 3, Select, Yes, 0.995, 1.227, 0.971910085372, 6.99138413147, 7.0
wth, baseline, 2, to, 2, Select, Yes, 0.5637, 1.3099, 0.229339275192, 3.70880330391, 4.0
wth, baseline, 2, be, 2, Select, Yes, 0.7131, 0.7295, 0.33085663561, 3.44728321434, 3.60555127546
wth, baseline, 2, published, 9, Select, Yes, 3.6809, 1.0281, 0.33780696279, 22.6352847198, 25.027157437
wth, baseline, 2, important, 9, Select, Yes, 6.2999, 1.2267, 0.289394406748, 24.9294834961, 23.8870791379
wth, baseline, 2, for, 3, Select, Yes, 1.7739, 0.5304, 0.316017573951, 8.50466600413, 9.60977222865
wth, baseline, 2, political, 9, Select, Yes, 5.9016, 1.7411, 0.412994134157, 23.9177407483, 25.085527985
wth, baseline, 2, parties, 7, Select, Yes, 3.3328, 0.8954, 0.438787097043, 19.2360161778, 21.3692377766
wth, baseline, 2, the, 3, Select, Yes, 0.8621, 0.713, 0.439208379128, 5.48740295314, 5.44283058237
wth, baseline, 2, library, 7, Select, Yes, 3.3989, 1.7244, 0.573310209182, 13.5346757145, 14.8447946944
wth, baseline, 2, is, 2, Select, Yes, 0.6964, 0.9285, 0.286183165244, 5.34343881575, 5.59016994375
wth, baseline, 2, closed, 6, Select, Yes, 2.9179, 1.4425, 0.602394181167, 13.4001579994, 15.520745129
wth, baseline, 2, today, 5, Select, Yes, 2.5531, 1.144, 0.576280124159, 15.5588516516, 16.1999421724
wth, baseline, 2, very, 4, Select, Yes, 1.2599, 0.9285, 0.303552993063, 6.19943590507, 5.82842712475
wth, baseline, 2, reluctant, 9, Select, Yes, 5.455, 1.2599, 0.4818443212, 24.5620858269, 28.1693268886
wth, baseline, 2, to, 2, Select, Yes, 0.9949, 1.1771, 0.389550438928, 3.65201984736, 4.0
wth, baseline, 2, enter, 5, Select, Yes, 1.8239, 1.0279, 0.428097121291, 8.77169513856, 10.3005630797
wth, baseline, 2, life, 4, Select, Yes, 1.0943, 0.9948, 0.477496149147, 6.80819941723, 7.2456062201
wth, baseline, 2, is, 2, Select, Yes, 0.7129, 1.0115, 0.670266652026, 6.69198894228, 5.59016994375
wth, baseline, 2, but, 3, Select, Yes, 1.3762, 1.0943, 0.232975227227, 4.082875129, 4.2360679775
wth, baseline, 2, a, 1, Select, Yes, 0.0, 0.7295, 0.192644805653, 0, 0
wth, baseline, 2, dream, 5, Select, Yes, 1.4427, 1.21, 0.3452838656, 10.0628792228, 10.4972828455
wth, baseline, 2, this, 4, Select, Yes, 1.7076, 1.8237, 0.318931569486, 8.75996891299, 9.19572121921
wth, baseline, 2, equation, 8, Select, Yes, 4.6756, 1.5086, 0.478928760894, 22.0067793448, 24.0586520131
wth, baseline, 2, is, 2, Select, Yes, 0.5471, 0.7461, 0.221249997549, 5.66440493456, 5.59016994375
wth, baseline, 2, too, 3, Select, Yes, 0.779, 1.3764, 0.337619656127, 3.48720616512, 4.0
wth, baseline, 2, complicated, 11, Select, Yes, 6.6316, 1.3265, 0.455504238987, 23.1518114357, 27.2932768278
wth, baseline, 2, reading, 7, Select, Yes, 2.371, 0.9118, 0.386896719482, 12.8322125136, 13.4513914816
wth, baseline, 2, week, 4, Select, Yes, 1.8734, 1.459, 0.497694903412, 6.94423963778, 6.59016994375
wth, baseline, 2, is, 2, Select, Yes, 0.7791, 0.5969, 0.457003359997, 4.72399489208, 5.59016994375
wth, baseline, 2, just, 4, Select, Yes, 1.3592, 0.9285, 0.316160057188, 9.05923496775, 8.42038862096
wth, baseline, 2, about, 5, Select, Yes, 2.2547, 1.0776, 0.422255072271, 11.2703820877, 12.2153235041
wth, baseline, 2, here, 4, Select, Yes, 1.093, 0.797, 0.33383030883, 5.25002552852, 5.64005494464
wth, baseline, 2, quit, 4, Select, Yes, 1.5584, 0.8619, 0.679015329583, 9.08869306715, 10.0
wth, baseline, 2, while, 5, Select, Yes, 2.4701, 0.7295, 0.43973075715, 15.0201218207, 14.7917967231
wth, baseline, 2, you, 3, Select, Yes, 0.8453, 1.1436, 0.372799074829, 3.47991081766, 5.0
wth, baseline, 2, are, 3, Select, Yes, 0.8951, 0.829, 0.620862641808, 2.82018483619, 3.69258240357
wth, baseline, 2, ahead, 5, Select, Yes, 2.2215, 0.7792, 0.437466620378, 11.2693746212, 12.4428305824
wth, baseline, 3, sharp, 5, Select, Yes, 3.3337, 1.7079, 0.448618198608, 16.693691527, 17.6925824036
wth, baseline, 3, cheese, 6, Select, Yes, 2.1065, 1.2107, 0.423093761435, 6.3534975613, 8.56870532571
wth, baseline, 3, keeps, 5, Select, Yes, 2.1394, 0.9121, 0.296624691727, 19.6183338846, 20.156542919
wth, baseline, 3, the, 3, Select, Yes, 0.8955, 0.5307, 0.390818838189, 4.5849030518, 5.44283058237
wth, baseline, 3, mind, 4, Select, Yes, 1.1114, 0.7464, 0.345890679654, 6.68445555697, 7.87612292214
wth, baseline, 3, sharp, 5, Select, Yes, 3.2512, 1.6257, 0.236677174614, 17.4291752427, 17.6925824036
wth, baseline, 3, this, 4, Select, Yes, 1.0285, 0.9456, 0.485734672722, 6.59232968694, 9.19572121921
wth, baseline, 3, phenomenon, 10, Select, Yes, 7.3311, 1.0616, 0.723161916788, 26.1038761201, 32.3308959582
wth, baseline, 3, will, 4, Select, Yes, 1.1276, 1.3767, 0.876220544083, 9.37070030986, 7.80277563773
wth, baseline, 3, never, 5, Select, Yes, 1.7915, 0.647, 0.426982079635, 13.5497526008, 11.1289902045
wth, baseline, 3, occur, 5, Select, Yes, 2.1396, 0.7797, 0.245684080922, 13.2396711394, 11.9907160826
wth, baseline, 3, a, 1, Click, Yes, 1.1278, 1.3599, 0.418446074521, 0, 0
wth, baseline, 3, picture, 7, Select, Yes, 2.7695, 0.8624, 0.425946201023, 13.9850511433, 14.7082039325
wth, baseline, 3, is, 2, Select, Yes, 0.6468, 0.9616, 0.220327537209, 5.3775851568, 5.59016994375
wth, baseline, 3, worth, 5, Select, Yes, 1.9236, 1.4924, 0.421747185388, 14.5032219682, 14.8027756377
wth, baseline, 3, many, 4, Select, Yes, 2.3715, 0.7461, 0.319921235214, 14.2408837877, 14.4027111402
wth, baseline, 3, words, 5, Select, Yes, 1.7906, 0.962, 0.409210638112, 14.2389799753, 14.1180339887
wth, baseline, 3, the, 3, Select, Yes, 0.6468, 0.6632, 0.548540251231, 3.62166245924, 5.44283058237
wth, baseline, 3, postal, 6, Select, Yes, 2.5698, 2.3385, 0.381346676001, 20.5817508611, 21.9091105672
wth, baseline, 3, service, 7, Select, Yes, 3.1837, 1.2603, 0.581244107138, 12.8072463277, 14.6678571742
wth, baseline, 3, is, 2, Select, Yes, 0.5473, 0.713, 0.544867537641, 4.99274185203, 5.59016994375
wth, baseline, 3, very, 4, Select, Yes, 1.2436, 0.8622, 0.421261430063, 4.52860001298, 5.82842712475
wth, baseline, 3, slow, 4, Select, Yes, 2.2718, 0.9119, 0.521864794651, 13.5786302661, 15.1180339887
