technique, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, use, 3, Select, Yes, 1.0778, 0.0, 0.0203267666826, 0.064730646992, 0.194248929541, 5.99556541035, 5.56278104504
normal, drugs, 5, Select, Yes, 1.608, 0.0, 0.0831451874087, 0.0972786844535, 0.216590345274, 10.2762197226, 6.39068390711
normal, the, 3, Select, Yes, 1.31, 0.0, 0.0137721514027, 0.238911164511, 0.243253071056, 6.10880019679, 4.66320625709
normal, quick, 5, Select, Yes, 1.9403, 0.0, 0.0508750990472, 0.751852027998, 0.401753260004, 14.2302326167, 7.33403732242
normal, brown, 5, Select, Yes, 2.1059, 0.0, 0.0594014653412, 0.189556805976, 0.236786970032, 20.3730499973, 9.67427228135
normal, fox, 3, Select, Yes, 1.8405, 0.0, 0.0385994249266, 0.124307796513, 0.461360657961, 11.6542786624, 6.3321264126
normal, jumped, 6, Select, Yes, 2.4538, 0.0, 0.107485654744, 0.165684949829, 0.164199010813, 15.0805925268, 6.14581160925
normal, a, 1, Select, Yes, 0.0995, 0.0, 0.0, 0.241612709768, 0.241612709768, 0, 0.0
normal, dog, 3, Select, Yes, 1.2268, 0.0, 0.0315927285588, 0.0384858783712, 0.543039761363, 9.36853533088, 7.6365628716
normal, is, 2, Select, Yes, 0.8789, 0.0, 0.00140586256957, 0.340969415755, 0.360068428448, 5.60108223753, 6.37283221928
normal, the, 3, Select, Yes, 0.9617, 0.0, 0.0122136948739, 0.556985682042, 0.534105763169, 4.25080982836, 4.42009964476
normal, best, 4, Select, Yes, 1.5918, 0.0, 0.0218045664004, 0.258578413146, 0.190457098951, 7.1380044999, 4.48423451433
normal, friend, 6, Select, Yes, 2.6531, 0.0, 0.0540970458964, 0.156297925108, 0.163671674095, 19.8770462305, 7.49200792678
normal, of, 2, Select, Yes, 0.8956, 0.0, 0.00938502377194, 0.174960651788, 0.241528304449, 5.06045046982, 5.65034666125
normal, a, 1, Select, Yes, 0.1494, 0.0, 6.38378239159e-17, 0.207137971821, 0.120939362269, 0.181559386061, 1.21525693481
normal, man, 3, Select, Yes, 2.0893, 0.0, 0.0781635173516, 0.246490577234, 0.183258838024, 13.3220520002, 6.37632317053
normal, sharp, 5, Match, Yes, 2.0228, 0, 0.0750703132018, 0.125539787358, 0.143285427832, 19.4951218251, 9.63769123248
normal, cheese, 6, Select, Yes, 2.9678, 0.0, 0.0492749003838, 0.176927973147, 0.719499888523, 10.6703265713, 3.59536578316
normal, keeps, 5, Select, Yes, 2.5034, 0.0, 0.0921699017788, 0.621578840223, 0.161406135302, 21.1825458299, 8.46151067745
normal, the, 3, Select, Yes, 1.1439, 0.0, 0.00763209329341, 0.486069165277, 0.426221526298, 6.10891176316, 5.34042465526
normal, mind, 4, Select, Yes, 2.0396, 0.0, 0.0197624619054, 0.615979871116, 0.4294189422, 8.56673801284, 4.20020494844
normal, sharp, 5, Select, Yes, 2.9179, 0.0, 0.0712295349012, 0.151585358412, 0.283918514877, 20.5389650196, 7.03895439171
normal, parking, 7, Select, Yes, 3.7803, 0.0, 0.120717880457, 0.224598139051, 0.139216148956, 21.6098806692, 5.71644596176
normal, lot, 3, Select, Yes, 1.2104, 0.0, 0.00726566685614, 0.428069202051, 0.360335257631, 5.86346104102, 4.84423417136
normal, is, 2, Match, Yes, 1.0775, 0, 0.0102003151702, 0.09913212098, 0.305765861273, 6.15402893601, 5.71139576428
normal, full, 4, Select, Yes, 2.1056, 0.0, 0.0032448781928, 0.238196564511, 0.256228051495, 5.61130270646, 2.66494239479
normal, of, 2, Select, Yes, 0.7129, 0.0, 0.0140845837647, 0.251373026333, 0.258789174041, 5.22072725507, 7.32322521402
normal, trucks, 6, Match, Yes, 3.3814, 0, 0.0838450708849, 0.25890275098, 0.628289928393, 21.4822173824, 6.35305417354
normal, important, 9, Select, Yes, 4.1774, 0.0, 0.16537700277, 0.374053168447, 0.205966877213, 25.8678668593, 6.19233658719
normal, for, 3, Match, Yes, 1.1107, 0, 0.0515876860523, 0.228027772477, 0.160516819533, 9.83503243736, 8.85480547165
normal, political, 9, Select, Yes, 4.725, 0.0, 0.204497917037, 0.35512929846, 0.24048078999, 27.0380718777, 5.72234325454
normal, parties, 7, Match, Yes, 3.216, 0, 0.227399218384, 0.099114154413, 0.443335443249, 22.4844752898, 6.99144132145
normal, consequences, 12, Select, Yes, 5.9838, 0.0, 0.140365299708, 0.124318299739, 0.218488531363, 36.6860538728, 6.13089573061
normal, of, 2, Match, Yes, 1.177, 0, 0.000400889977223, 0.507399711751, 0.415395432677, 4.96252226224, 4.21624661193
normal, a, 1, Select, Yes, 1.3098, 0.0, 0.0, 0.49160436654, 0.49160436654, 0, 0.0
normal, wrong, 5, Select, Yes, 1.7072, 0.0, 0.086765269987, 0.281709266644, 0.242736278098, 11.9220754986, 6.98340879723
normal, turn, 4, Select, Yes, 1.7072, 0.0, 0.0226003574228, 0.194464801908, 0.381876747107, 9.33380299455, 5.46731665566
normal, the, 3, Select, Yes, 1.2271, 0.0, 0.0135571746367, 0.234325712925, 0.0666867121172, 5.63219857162, 4.58984481429
normal, accident, 8, Select, Yes, 3.697, 0.0, 0.0826034758425, 0.0894644052682, 0.183890053815, 19.2709172774, 5.21258243911
normal, scene, 5, Select, Yes, 2.2379, 0.0, 0.036047371671, 0.15969928074, 0.0877195186945, 13.3341133878, 5.95831511141
normal, is, 2, Match, Yes, 0.8952, 0, 0.0310468237343, 0.334224624257, 0.482824669504, 5.62193328112, 6.28008632833
normal, a, 1, Match, Yes, 0.8287, 0, 0.0, 0.325346025095, 0.325346025095, 0, 0.0
normal, shrine, 6, Select, Yes, 3.2659, 0.0, 0.0355036896136, 0.341849647102, 0.327478405303, 16.5072185323, 5.05441640353
normal, for, 3, Select, Yes, 1.2764, 0.0, 0.0272158849513, 0.209150126381, 0.300580514292, 8.62576177862, 6.7578829353
normal, fans, 4, Select, Yes, 2.0061, 0.0, 0.0477554270613, 0.205404918641, 0.446451845539, 14.0769738587, 7.01708482063
normal, the, 3, Select, Yes, 1.127, 0.0, 0.016346996724, 0.311217877457, 0.252133065426, 5.85076551003, 5.19145120677
normal, king, 4, Select, Yes, 1.425, 0.0, 0.00426731589897, 0.219267030249, 0.0481218917438, 5.59299445312, 3.92490838815
normal, sends, 5, Select, Yes, 2.187, 0.0, 0.045768824924, 0.120396265665, 0.453589681392, 11.3201600436, 5.17611341727
normal, you, 3, Select, Yes, 1.144, 0.0, 0.0232906300172, 0.153496539222, 0.168470997483, 5.89262059056, 5.15089212461
normal, to, 2, Select, Yes, 0.762, 0.0, 2.38626638387e-05, 0.14822116922, 0.255126889755, 4.30455008675, 5.64901586188
normal, the, 3, Select, Yes, 1.26, 0.0, 0.00820613502756, 0.292373411625, 0.148169454511, 6.57827360789, 5.22085206976
normal, tower, 5, Select, Yes, 2.105, 0.0, 0.0429695607986, 0.296836701135, 0.646852476166, 15.0268913143, 7.13866570751
normal, the, 3, Select, Yes, 1.177, 0.0, 0.00995714405136, 0.155196011369, 0.494874809834, 4.99361205434, 4.24266104872
normal, assignment, 10, Select, Yes, 3.564, 0.0, 0.123974761576, 0.143122226971, 0.33815162804, 25.2745706936, 7.09163038541
normal, is, 2, Select, Yes, 0.763, 0.0, 0.00839098837102, 0.219861476219, 0.415554742237, 5.1861341615, 6.79703035583
normal, due, 3, Select, Yes, 1.458, 0.0, 0.0296570872652, 0.174928520045, 0.474826550311, 7.91794791425, 5.43069129921
normal, today, 5, Select, Yes, 2.32, 0.0, 0.0539888968581, 0.256183248572, 0.361450933357, 14.9506989885, 6.44426680538
normal, the, 3, Select, Yes, 1.194, 0.0, 0.0286945147668, 0.139771505222, 0.451181714472, 5.58188822041, 4.6749482583
normal, presidential, 12, Select, Yes, 6.497, 0.0, 0.214963685002, 0.0127536021578, 0.291048998935, 44.2172276733, 6.80579154583
normal, suite, 5, Match, Yes, 1.856, 0, 0.0457844872576, 0.304452555064, 0.102713210523, 10.1180644154, 5.45154332726
normal, is, 2, Match, Yes, 1.625, 0, 0.01006405152, 0.199228564551, 0.385290838586, 5.97026457621, 3.67400896997
normal, very, 4, Match, Yes, 2.172, 0, 0.0109153923055, 0.343769525816, 0.675717237028, 6.43999073854, 2.96500494408
normal, busy, 4, Match, Yes, 2.95, 0, 0.0463083792907, 0.357807882767, 0.335313246927, 12.5818035827, 4.26501816364
normal, saving, 6, Select, Yes, 2.751, 0.0, 0.0237030265634, 0.191271488584, 0.0749715040532, 12.4969788718, 4.54270406098
normal, that, 4, Select, Yes, 1.608, 0.0, 0.0339980613725, 0.170819583819, 0.0485019815059, 9.64511651313, 5.99820678677
normal, child, 5, Select, Yes, 1.94, 0.0, 0.0076180686321, 0.428823866011, 0.283266368583, 10.9241304314, 5.63099506771
normal, was, 3, Select, Yes, 0.663, 0.0, 0.00335881402303, 0.103493441773, 0.206022068296, 2.14859546427, 3.24071714068
normal, an, 2, Select, Yes, 0.862, 0.0, 0.0209290995598, 0.245096988374, 0.295652655182, 6.80267641011, 7.8917359746
normal, heroic, 6, Select, Yes, 2.718, 0.0, 0.0769694235735, 0.344531249406, 0.475737546121, 13.951629904, 5.13305000146
normal, effort, 6, Select, Yes, 2.056, 0.0, 0.0557721686949, 0.210336812736, 0.263266054054, 12.3873761385, 6.02498839419
normal, protect, 7, Select, Yes, 3.05, 0.0, 0.0796694720833, 0.37938152532, 0.0621322321263, 21.5570348835, 7.06788028966
normal, your, 4, Select, Yes, 1.807, 0.0, 0.0537100378923, 0.141147969086, 0.0597799274422, 10.0295074685, 5.55036384533
normal, environment, 11, Select, Yes, 6.116, 0.0, 0.16191443268, 0.26780433846, 0.0763682320929, 37.1379048055, 6.07225389234
normal, be, 2, Select, Yes, 0.796, 0.0, 0.0111912685271, 0.141679056564, 0.307390216897, 3.55033552713, 4.46022051147
normal, persistent, 10, Select, Yes, 5.668, 0.0, 0.0966494150533, 0.314168457185, 0.177712122001, 33.9068092668, 5.98214701248
normal, to, 2, Match, Yes, 0.729, 0, 0.0281972083024, 0.133122627055, 0.33768449736, 4.58824665759, 6.29389116267
normal, win, 3, Select, Yes, 2.52, 0.0, 0.0282653694958, 0.151214920709, 0.369615442947, 8.03458146362, 3.18832597763
normal, a, 1, Select, Yes, 0.066, 0.0, 0.0, 0.223562568182, 0.223562568182, 0, 0.0
normal, strike, 6, Select, Yes, 2.454, 0.0, 0.0745567725734, 0.251345366255, 0.256839391981, 15.004599734, 6.1143438199
normal, shall, 5, Select, Yes, 1.906, 0.0, 0.0835439298621, 0.0227397942383, 0.249815005554, 17.1793909186, 9.01332157324
normal, we, 2, Select, Yes, 0.498, 0.0, 0.000194270572274, 0.230420040459, 0.133950936783, 0.726499160717, 1.45883365606
normal, play, 4, Select, Yes, 2.303, 0.0, 0.0203396843344, 0.110553237718, 0.308436216461, 13.5920366224, 5.90188303187
normal, a, 1, Select, Yes, 0.05, 0.0, 0.0, 0.0858263616437, 0.0858263616437, 0, 0.0
normal, round, 5, Select, Yes, 1.873, 0.0, 0.0611479614926, 0.217421084288, 0.564002621123, 13.3294481078, 7.11663006291
normal, of, 2, Select, Yes, 0.796, 0.0, 0.00480213514428, 0.180249440179, 0.314944388134, 4.77049201467, 5.99308042044
normal, cards, 5, Match, Yes, 1.806, 0, 0.0245198222377, 0.36827760923, 0.261290994389, 8.80646397103, 4.87622589758
normal, work, 4, Select, Yes, 2.304, 0.0, 0.0562766403725, 0.275346811968, 0.0982028510482, 16.9997029522, 7.37834329521
normal, hard, 4, Select, Yes, 1.905, 0.0, 0.0396551774449, 0.203538343574, 0.237759561389, 9.44854823593, 4.95986784038
normal, to, 2, Select, Yes, 0.563, 0.0, 0.019799565936, 0.0487969478656, 0.186944887689, 3.93494945726, 6.98925303243
normal, reach, 5, Select, Yes, 1.79, 0.0, 0.00979332998276, 0.247489275867, 0.0417203209599, 7.73767758455, 4.32272490757
normal, the, 3, Select, Yes, 1.193, 0.0, 0.0192844333857, 0.0726526624426, 0.190812889638, 5.58366939042, 4.68035992491
normal, summit, 6, Select, Yes, 2.9, 0.0, 0.0440707674764, 0.251699936226, 0.0480020658097, 11.4299328128, 3.94135614236
normal, do, 2, Select, Yes, 0.977, 0.0, 0.0120135344834, 0.0702628633917, 0.0756816779016, 5.78275713941, 5.9188916473
normal, not, 3, Select, Yes, 1.425, 0.0, 0.0216645006145, 0.178976685375, 0.365518488227, 6.79634967961, 4.76936819622
normal, feel, 4, Match, Yes, 1.839, 0, 0.0205991206025, 0.208470120459, 0.0908788369479, 9.42366588649, 5.12434251576
normal, too, 3, Match, Yes, 1.376, 0, 2.03573596595e-05, 0.0717431485927, 0.0782992679404, 4.09469204952, 2.97579364064
normal, bad, 3, Select, Yes, 1.89, 0.0, 0.0164649238289, 0.0611328089081, 0.356208883003, 5.87371384672, 3.10778510408
normal, about, 5, Match, Yes, 2.271, 0, 0.0608750145598, 0.265774553645, 0.159104832576, 14.6570434159, 6.45400414613
normal, it, 2, Select, Yes, 1.227, 0.0, 0.000744366714543, 0.153698106195, 0.234614368754, 2.92215663838, 2.38154575255
normal, an, 2, Select, Yes, 1.143, 0.0, 0.0262624590779, 0.104402313485, 0.445521575192, 5.70610272035, 4.99221585332
normal, excellent, 9, Select, Yes, 4.907, 0.0, 0.0884156211319, 0.263720247463, 0.128131818757, 26.1380684227, 5.32669012078
normal, way, 3, Select, Yes, 1.31, 0.0, 0.00791101488043, 0.117490973075, 0.336250931325, 6.3010193231, 4.80993841458
normal, to, 2, Select, Yes, 0.564, 0.0, 0.00121259201441, 0.414779224487, 0.0799776161748, 3.57700762318, 6.34221209784
normal, communicate, 11, Select, Yes, 4.64, 0.0, 0.121443433196, 0.262034715418, 0.319171453288, 27.9202951535, 6.01730498997
normal, space, 5, Select, Yes, 2.618, 0.0, 0.0711366998863, 0.059405825615, 0.603322450211, 20.0891312161, 7.67346494121
normal, is, 2, Select, Yes, 0.679, 0.0, 4.36592722361e-05, 0.2325042558, 0.068203172976, 5.39890409812, 7.95125787647
normal, a, 1, Select, Yes, 0.116, 0.0, 0.0, 0.0905932458445, 0.0905932458445, 0, 0.0
normal, high, 4, Select, Yes, 1.259, 0.0, 0.00953629873208, 0.408937012325, 0.238540152905, 5.13799234842, 4.0810106024
normal, priority, 8, Select, Yes, 3.894, 0.0, 0.132185538327, 0.449902553148, 0.391233351284, 26.5950126969, 6.82974131919
normal, employee, 8, Match, Yes, 2.8, 0, 0.109037759318, 0.26371452693, 0.157772770455, 16.3948555562, 5.8553055558
normal, recruitment, 11, Select, Yes, 5.982, 0.0, 0.0994556878745, 0.19234232242, 0.408903759447, 30.2567028634, 5.05795768361
normal, takes, 5, Match, Yes, 2.303, 0, 0.0773170509808, 0.539701816102, 0.328178917301, 16.7063816559, 7.25418222142
normal, a, 1, Match, Yes, 2.105, 0, 0.0, 0.382646302772, 0.382646302772, 0, 0.0
normal, lot, 3, Select, Yes, 1.906, 0.0, 0.00177310862091, 0.252855287849, 0.254998175256, 5.15882013967, 2.7066212695
normal, of, 2, Select, Yes, 0.712, 0.0, 0.00695779785516, 0.192029656462, 0.0476810635892, 5.18718385487, 7.28537058268
normal, effort, 6, Match, Yes, 2.039, 0, 0.0432936463393, 0.341582827942, 0.223501786626, 12.2204459844, 5.99335261619
normal, this, 4, Select, Yes, 1.658, 0.0, 0.0200684533942, 0.168921896796, 0.200904366466, 9.01877158427, 5.4395486033
normal, watch, 5, Select, Yes, 2.039, 0.0, 0.0450441580463, 0.177812235521, 0.317160580408, 7.79742069894, 3.82413962675
normal, is, 2, Select, Yes, 0.828, 0.0, 0.000248479892892, 0.0883748064213, 0.681011256225, 6.36533142619, 7.68759834082
normal, too, 3, Match, Yes, 0.745, 0, 8.28548223315e-05, 0.230013842255, 0.0574272799286, 4.1478937504, 5.56764261799
normal, expensive, 9, Select, Yes, 5.369, 0.0, 0.0823760285689, 0.123486133513, 0.482511561681, 38.7062074871, 7.20920236303
normal, hands, 5, Match, Yes, 2.054, 0, 0.023946823234, 0.0733771635661, 0.197664138571, 14.2506204478, 6.93798463867
normal, on, 2, Select, Yes, 1.756, 0.0, 0.00150827783476, 0.30878474452, 0.282986055701, 2.97804840344, 1.69592733681
normal, experience, 10, Select, Yes, 4.573, 0.0, 0.300763498507, 0.368423599691, 0.0779935351488, 37.4275627193, 8.18446593469
normal, with, 4, Match, Yes, 1.26, 0, 0.0574233976626, 0.391218340613, 0.267756728732, 11.7423909472, 9.31935789457
normal, a, 1, Match, Yes, 0.911, 0, 0.0, 0.347122906026, 0.347122906026, 0, 0.0
normal, job, 3, Select, Yes, 2.187, 0.0, 0.0260582493142, 0.451757333117, 0.563049611031, 8.48578158823, 3.88010132064
normal, a, 1, Select, Yes, 0.01664, 0.0, 0.0, 0.216038545906, 0.216038545906, 0, 0.0
normal, dog, 3, Select, Yes, 1.01172, 0.0, 0.0391025078474, 0.189327743392, 0.0768477469416, 11.2705353896, 11.139974884
normal, is, 2, Select, Yes, 0.64692, 0.0, 0.00799806676687, 0.0827414341307, 0.105420342932, 5.67771041131, 8.77652632676
normal, the, 3, Match, Yes, 0.86255, 0, 0.00444804658308, 0.634994059755, 0.271565330602, 5.32393020396, 6.17231488489
normal, best, 4, Match, Yes, 2.05654, 0, 0.0270454275219, 0.132405705666, 0.322831456113, 8.60945974059, 4.18638088274
normal, friend, 6, Select, Yes, 3.06759, 0.0, 0.0476765741527, 0.319713813943, 0.381219117464, 22.4565652217, 7.32058887326
normal, of, 2, Match, Yes, 0.61361, 0, 0.0193928619205, 0.287720871869, 0.524000138344, 5.7104708898, 9.30635238963
normal, a, 1, Select, Yes, 1.0447, 0.0, 0.0, 0.274406440467, 0.274406440467, 0, 0.0
normal, man, 3, Select, Yes, 1.3097, 0.0, 0.023861228673, 0.130754138321, 0.271764519156, 11.8296483783, 9.03233441118
normal, get, 3, Match, Yes, 0.7134, 0, 0.0486948301288, 0.397035349731, 0.335799728258, 6.55861789458, 9.19346494894
normal, aboard, 6, Select, Yes, 9.3365, 0.0, 0.167774124908, 0.5503943683, 0.184965098538, 20.8803477232, 2.23642132739
normal, the, 3, Select, Yes, 0.7627, 0.0, 0.0152460764741, 0.489012925724, 0.193158836039, 5.21301300641, 6.83494559645
normal, ship, 4, Select, Yes, 1.0944, 0.0, 0.00269142656211, 0.0906075714496, 0.329925411396, 7.56356312194, 6.91115051347
normal, is, 2, Select, Yes, 0.663, 0.0, 0.0129991797675, 0.15098323143, 0.662969098496, 6.60763172901, 9.9662620347
normal, leaving, 7, Select, Yes, 2.2887, 0.0, 0.141602015186, 0.145010062978, 0.253013052568, 20.9848436647, 9.16889223784
normal, do, 2, Select, Yes, 0.5473, 0.0, 0.0446001120373, 0.103894224522, 0.325487467244, 5.53903854135, 10.120662418
normal, not, 3, Select, No, 1.0447, 0.0, 0.00263714912467, 0.272015063548, 0.396663020304, 6.3003542524, 6.03077845544
normal, say, 3, Match, Yes, 1.8575, 0, 0.0384542764896, 0.0916280998384, 0.323672300962, 6.51327554244, 3.50647404708
normal, anything, 8, Select, Yes, 3.1503, 0.0, 0.0892910093051, 0.416589784167, 1.04561482693, 20.0585918163, 6.36720052575
normal, the, 3, Select, Yes, 0.9453, 0.0, 0.00896581037841, 0.175568673268, 0.232020720562, 5.60004164019, 5.92408932634
normal, trains, 6, Match, Yes, 1.5419, 0, 0.075452744581, 0.252322563097, 0.27716510153, 19.7570155665, 12.8134221198
normal, are, 3, Select, Yes, 1.1608, 0.0, 0.00460546508643, 0.210900176814, 0.0933487956966, 3.97376702309, 3.42330033002
normal, always, 6, Select, Yes, 1.9067, 0.0, 0.253084150926, 0.544949744293, 0.109522837952, 26.7147329858, 14.0109786468
normal, late, 4, Select, Yes, 8.3724, 0.0, 0.0835531883283, 0.275798966505, 0.0756050586271, 14.641314943, 1.74875960812
normal, where, 5, Match, Yes, 1.1275, 0, 0.0905272224778, 0.657079714307, 0.975219769977, 10.6095473991, 9.4097981367
normal, can, 3, Select, Yes, 16.4809, 0.0, 0.0351791080416, 0.474654886617, 0.402746246781, 9.22904477088, 0.559984270937
normal, my, 2, Select, Yes, 0.6631, 0.0, 0.00110553753728, 0.074126471149, 0.386268504076, 3.67576412404, 5.54330285634
normal, little, 6, Select, Yes, 1.8073, 0.0, 0.0707662811142, 0.145798393421, 0.209188762055, 18.4186346578, 10.1912436551
normal, dog, 3, Select, Yes, 0.9782, 0.0, 0.0241472879816, 0.281241022088, 0.240599758281, 10.4237754613, 10.6560779609
normal, be, 2, Select, Yes, 0.6134, 0.0, 0.00160685191978, 0.10341685938, 0.109056924191, 3.66675784799, 5.97775977827
normal, universities, 12, Select, No, 0.912, 0.0, 0.0184944737495, 0.828289413407, 5.21890899978, 4.35221025097, 4.77216036291
normal, are, 3, Select, No, 6.3507, 0.0, 0.432476482087, 5.65217351719, 1.62655794841, 36.3560164346, 5.72472584669
normal, too, 3, Select, No, 0.5305, 0.0, 0.0030697855852, 3.30772700053, 6.21680860502, 3.32890734591, 6.27503740982
normal, expensive, 9, Match, No, 0.9285, 0, 0.0225650065227, 2.27082263612, 6.03411767454, 5.19306202564, 5.59295856289
normal, expensive, 9, Select, Yes, 6.3501, 0.0, 0.140270071351, 0.293124611292, 0.230635243016, 40.998980309, 6.45643065605
normal, a, 1, Select, Yes, 0.0331, 0.0, 0.0, 0.29499373765, 0.29499373765, 0, 0.0
normal, much, 4, Select, Yes, 1.1933, 0.0, 0.0153335012601, 0.201771631864, 0.101542093227, 8.41859571103, 7.05488620719
normal, higher, 6, Select, Yes, 2.6672, 0.0, 0.0720991111572, 0.389003801731, 0.247835097894, 13.6245649018, 5.10819020012
normal, risk, 4, Select, Yes, 1.6073, 0.0, 0.0367028951565, 0.158544590652, 0.198870290484, 14.7033120097, 9.1478330179
normal, of, 2, Select, Yes, 0.6295, 0.0, 0.0247650619318, 0.118511634994, 0.191179022887, 4.5282917108, 7.19347372645
normal, getting, 7, Select, Yes, 1.7725, 0.0, 0.0316793956212, 0.197458276879, 0.425772775655, 12.9022849494, 7.27914524651
normal, cancer, 6, Select, Yes, 2.121, 0.0, 0.0784977030343, 0.280121766668, 0.251955347111, 16.2433940118, 7.65836587072
normal, world, 5, Select, Yes, 2.27, 0.0, 0.0858973520389, 0.379299489799, 0.222342742135, 25.1886174438, 11.096307244
normal, population, 10, Select, Yes, 4.6049, 0.0, 0.217196036615, 0.13702354359, 0.369819178796, 27.2702004806, 5.92199623891
normal, is, 2, Select, Yes, 0.6296, 0.0, 0.0392009355791, 0.105197841594, 0.327808130139, 5.79757605866, 9.20834825073
normal, growing, 7, Select, Yes, 2.4852, 0.0, 0.109417764037, 0.0363507660442, 0.476599870656, 25.1253718036, 10.109999921
normal, you, 3, Select, Yes, 0.7126, 0.0, 0.0225545334332, 0.141765041396, 0.593155607413, 6.18122383867, 8.67418444944
normal, should, 6, Select, Yes, 2.1543, 0.0, 0.11107950723, 0.132941541717, 0.0537738541115, 20.3375181567, 9.44042991072
normal, visit, 5, Select, Yes, 1.7069, 0.0, 0.0550812657245, 0.244212219377, 0.305655690019, 18.732221122, 10.974410406
normal, a, 1, Select, Yes, 0.0167, 0.0, 0.0, 0.329290862889, 0.329290862889, 0, 0.0
normal, doctor, 6, Select, Yes, 2.2702, 0.0, 0.116500834032, 0.0951071198702, 0.360526986022, 23.8639073017, 10.5118083436
normal, he, 2, Select, Yes, 0.58, 0.0, 0.000110683289781, 0.00661185337103, 0.0149243854815, 3.63641254481, 6.2696768014
normal, is, 2, Select, Yes, 0.6297, 0.0, 0.0337511942069, 0.218900610061, 0.246655000979, 5.4217975068, 8.61012784945
normal, still, 5, Match, Yes, 1.2756, 0, 0.0315578901976, 0.38187882714, 0.345565370143, 7.74159645267, 6.06898436239
normal, on, 2, Select, Yes, 2.6676, 0.0, 0.00615987238672, 0.348459513988, 0.463129331829, 2.57223117891, 0.96424920487
normal, our, 3, Select, Yes, 0.8117, 0.0, 1.66643794013e-05, 0.18017759346, 0.36721191746, 5.22522728933, 6.43738732207
normal, team, 4, Select, Yes, 2.1371, 0.0, 0.0449951957206, 0.151978078189, 0.371195249109, 10.7513326107, 5.03080464683
normal, well, 4, Select, Yes, 1.0606, 0.0, 0.00884391002828, 0.215419750638, 0.166799024616, 7.26944493894, 6.8540872515
normal, connected, 9, Select, Yes, 3.2148, 0.0, 0.0832469282073, 0.295771515648, 0.0826709517606, 21.9623649988, 6.83164271457
normal, with, 4, Select, Yes, 1.3259, 0.0, 0.0159421326231, 0.198107059188, 0.292349050872, 11.5805309412, 8.73409076192
normal, people, 6, Match, Yes, 2.6347, 0, 0.0947647974459, 0.25496421386, 0.400903231828, 21.5237661367, 8.169342292
normal, important, 9, Select, Yes, 2.9491, 0.0, 0.0846706198285, 0.2339963338, 0.234902231511, 26.7340204005, 9.06514543436
normal, for, 3, Select, Yes, 10.0253, 0.0, 0.0158509499044, 0.125500718293, 0.0344843828421, 10.7802063332, 1.07530012401
normal, political, 9, Select, Yes, 12.0471, 0.0, 0.143553924091, 0.259444231117, 0.53791052156, 26.917518829, 2.23435671897
normal, parties, 7, Select, Yes, 3.1314, 0.0, 0.0667037757744, 0.421352492031, 0.733823051247, 21.2359828772, 6.78162575118
normal, teaching, 8, Select, Yes, 3.0817, 0.0, 0.0530328187049, 0.198227331377, 0.143093165763, 17.2813224239, 5.60772379656
normal, services, 8, Select, Yes, 3.0152, 0.0, 0.0368538452136, 0.0755797065885, 0.188027359041, 15.7392425645, 5.21996635863
normal, will, 4, Select, Yes, 1.11, 0.0, 0.045377683224, 0.23545686485, 0.207245143926, 8.34017252951, 7.51366894551
normal, help, 4, Match, Yes, 1.4417, 0, 0.0479739671072, 0.0321932855111, 0.377237603026, 12.5127220286, 8.67914408588
normal, this, 4, Select, Yes, 1.3754, 0.0, 0.0181245610845, 0.113209111338, 0.271717118123, 10.2148406746, 7.42681450824
normal, is, 2, Select, Yes, 0.6461, 0.0, 0.013308582368, 0.249279369255, 0.293480831251, 5.25282530692, 8.13005000298
normal, a, 1, Select, Yes, 0.0664, 0.0, 0.0, 0.177252969014, 0.177252969014, 0, 0.0
normal, non, 3, Select, Yes, 1.1765, 0.0, 0.0210784292412, 0.245164739655, 0.14614713586, 7.27226964249, 6.18127466425
normal, profit, 6, Select, Yes, 2.6008, 0.0, 0.138106525557, 0.150891666586, 0.198040422, 24.3079485515, 9.3463351859
normal, organization, 12, Select, Yes, 4.4734, 0.0, 0.189800819394, 0.386673871857, 0.160982828556, 39.5611878147, 8.84365087287
normal, that, 4, Select, Yes, 1.3918, 0.0, 0.03749018695, 0.412325976098, 0.338971570821, 11.0034957298, 7.9059460625
normal, is, 2, Select, Yes, 0.8118, 0.0, 0.0012593194652, 0.1419207126, 0.347878971801, 6.01787523545, 7.41300226096
normal, a, 1, Select, Yes, 0.0828, 0.0, 0.0, 0.204293638288, 0.204293638288, 0, 0.0
normal, very, 4, Select, Yes, 0.9775, 0.0, 0.00260644434043, 0.102578250336, 0.126854613306, 6.50069119938, 6.65032347762
normal, odd, 3, Select, Yes, 0.7953, 0.0, 0.00149933249949, 0.0435190512879, 0.219372001133, 5.57978577782, 7.01595093401
normal, question, 8, Select, Yes, 2.7832, 0.0, 0.086631642846, 0.0856887307657, 0.187191815112, 23.2651082599, 8.35912196747
normal, house, 5, Select, Yes, 1.5078, 0.0, 0.0265687992436, 0.0440289797747, 0.212497669681, 11.0869377581, 7.35305594782
normal, with, 4, Match, Yes, 6.0967, 0, 0.0138991664747, 0.865787493967, 0.367596817236, 10.6371365731, 1.74473675482
normal, new, 3, Select, Yes, 5.7653, 0.0, 0.0229678623575, 0.459470880858, 0.0932892544509, 5.06819459682, 0.879086014053
