technique, word, len, class, correct, tapping_durations, selection_durations, point_distance, gesture_length
dwell, else, 4, Click, Yes, 5.474, 0.0, 0.230610973502, 14.4234646106
dwell, the, 3, Click, Yes, 1.775, 0.88, 0.145045814224, 6.00213281831
dwell, price, 5, Click, Yes, 3.881, 0.979, 0.227727853406, 16.2245305747
dwell, of, 2, Click, Yes, 1.012, 2.04, 0.242710869739, 4.22118374761
dwell, gas, 3, Click, Yes, 1.758, 0.929, 0.119890227789, 4.86905342861
dwell, is, 2, Click, Yes, 1.178, 0.978, 0.261860987749, 5.63271311506
dwell, high, 4, Click, Yes, 2.786, 0.0, 0.286820537722, 6.21544427148
dwell, house, 5, Click, Yes, 3.781, 1.079, 0.200257094564, 9.73257029265
dwell, with, 4, Click, Yes, 2.969, 0.829, 0.133975366323, 10.0644479408
dwell, new, 3, Click, Yes, 2.04, 1.061, 0.301064965598, 5.18404401315
dwell, electrical, 10, Click, Yes, 10.267, 0.995, 0.19580214172, 36.2284533172
dwell, panel, 5, Click, Yes, 4.793, 0.0, 0.287395450559, 23.946653412
dwell, lie, 3, Click, Yes, 2.438, 1.012, 0.275475060269, 7.24122968399
dwell, detector, 8, Click, Yes, 6.834, 0.812, 0.234451967159, 18.3099034606
dwell, tests, 5, Click, Yes, 3.715, 1.593, 0.1469618951, 8.53871312436
dwell, never, 5, Click, Yes, 3.898, 0.978, 0.208312130571, 10.0451608842
dwell, work, 4, Click, Yes, 3.982, 0.0, 0.238814957096, 16.3961635931
dwell, just, 4, Click, Yes, 2.671, 0.912, 0.230376534489, 7.68349946817
dwell, like, 4, Click, Yes, 2.869, 1.012, 0.168885294705, 8.17642711577
dwell, it, 2, Click, Yes, 1.907, 2.206, 0.165683808764, 2.96675581052
dwell, says, 4, Click, Yes, 2.886, 0.895, 0.178521026237, 8.65689854969
dwell, on, 2, Click, Yes, 0.896, 0.796, 0.223206712352, 2.72302525001
dwell, the, 3, Click, Yes, 2.273, 0.912, 0.140501987308, 5.18301777442
dwell, can, 3, Click, Yes, 2.156, 0.796, 0.135898821503, 7.96697272863
dwell, good, 4, Click, Yes, 2.754, 0.0, 0.299442762446, 8.71122810071
dwell, question, 8, Click, Yes, 6.883, 1.194, 0.253640442978, 20.5633580162
dwell, that, 4, Click, Yes, 3.25, 0.896, 0.217140094815, 10.5157180873
dwell, must, 4, Click, Yes, 2.653, 0.863, 0.167504644501, 9.23147311258
dwell, be, 2, Click, Yes, 0.846, 0.863, 0.271723246763, 3.1962667408
dwell, answered, 8, Click, Yes, 6.086, 0.0, 0.249668064347, 14.5921050387
dwell, sent, 4, Click, Yes, 2.986, 0.846, 0.240009492768, 8.57070126592
dwell, this, 4, Click, Yes, 2.787, 0.978, 0.15851952958, 8.63372745254
dwell, by, 2, Click, Yes, 0.813, 0.929, 0.295459661326, 1.87217438291
dwell, registered, 10, Click, Yes, 7.894, 1.659, 0.228162071955, 17.0132042122
dwell, mail, 4, Click, Yes, 3.814, 0.0, 0.34575219567, 13.7051989309
dwell, obligations, 11, Click, Yes, 10.695, 1.41, 0.208917273502, 31.8656124985
dwell, must, 4, Click, Yes, 2.918, 0.928, 0.271765737617, 9.39206305301
dwell, be, 2, Click, Yes, 1.244, 0.895, 0.188582014521, 3.2498325502
dwell, met, 3, Click, Yes, 1.874, 0.912, 0.145530658321, 7.54109055705
dwell, first, 5, Click, Yes, 3.699, 0.0, 0.119299759085, 12.4934041523
dwell, just, 4, Click, Yes, 2.919, 0.895, 0.178527232653, 7.94435612234
dwell, what, 4, Click, Yes, 2.853, 0.812, 0.247749638934, 12.5857514827
dwell, the, 3, Click, Yes, 1.89, 0.913, 0.173761409362, 4.73613071156
dwell, doctor, 6, Click, Yes, 5.375, 0.996, 0.215847669078, 22.1659203298
dwell, ordered, 7, Click, Yes, 5.093, 0.0, 0.219524965591, 9.8563518259
dwell, communicate, 11, Click, Yes, 9.505, 0.879, 0.197509116533, 26.2635647702
dwell, through, 7, Click, Yes, 6.999, 0.979, 0.18681554791, 14.5966210591
dwell, email, 5, Click, Yes, 5.059, 0.0, 0.248347923113, 19.5890060046
dwell, insurance, 9, Click, Yes, 8.175, 0.879, 0.221152739587, 26.6172349898
dwell, is, 2, Click, Yes, 0.895, 1.028, 0.200256475102, 5.44241978018
dwell, important, 9, Click, Yes, 7.579, 1.211, 0.237482269997, 23.1278357381
dwell, for, 3, Click, Yes, 2.156, 0.846, 0.268602048317, 9.07137117357
dwell, bad, 3, Click, Yes, 1.708, 0.846, 0.240292727201, 6.47594626995
dwell, drivers, 7, Click, Yes, 5.058, 0.0, 0.261469612894, 14.0337852756
dwell, longer, 6, Click, Yes, 4.03, 0.912, 0.315940071845, 9.28286768668
dwell, than, 4, Click, Yes, 3.798, 0.912, 0.281783475464, 10.6691801771
dwell, a, 1, Click, Yes, 0.0, 0.879, 0.354416063747, 0
dwell, football, 8, Click, Yes, 6.948, 1.028, 0.195002188166, 22.6282135318
dwell, field, 5, Click, Yes, 4.428, 0.0, 0.360329075735, 19.8617900133
dwell, apartments, 10, Click, Yes, 10.033, 0.912, 0.245508491364, 36.7343066351
dwell, are, 3, Click, Yes, 1.675, 0.912, 0.331628275015, 3.48070431301
dwell, too, 3, Click, Yes, 1.709, 0.895, 0.200677128787, 3.84495179486
dwell, expensive, 9, Click, Yes, 10.2, 0.0, 0.249130560557, 34.9922971111
dwell, with, 4, Click, Yes, 3.383, 0.796, 0.139668966122, 11.1547064861
dwell, each, 4, Click, Yes, 2.587, 0.796, 0.189844719451, 6.94352235905
dwell, step, 4, Click, Yes, 4.925, 2.272, 0.293849180316, 11.8820280411
dwell, forward, 7, Click, Yes, 6.053, 0.0, 0.262571606798, 15.9558728862
dwell, elections, 9, Click, Yes, 7.729, 0.945, 0.115908455158, 28.228056832
dwell, bring, 5, Click, Yes, 3.566, 0.812, 0.168334497958, 10.6029356158
dwell, out, 3, Click, Yes, 1.742, 0.929, 0.236967188998, 3.75270701722
dwell, the, 3, Click, Yes, 1.808, 1.028, 0.290480498434, 4.70827993933
dwell, best, 4, Click, Yes, 2.637, 0.0, 0.315997108651, 6.25616384838
dwell, they, 4, Click, Yes, 2.852, 0.913, 0.276692698024, 7.7187460806
dwell, might, 5, Click, Yes, 3.251, 0.913, 0.186528965125, 7.32198613739
dwell, find, 4, Click, Yes, 2.803, 0.862, 0.191557137918, 9.22777007385
dwell, your, 4, Click, Yes, 3.45, 2.255, 0.163084827443, 7.2605334275
dwell, comment, 7, Click, Yes, 5.29, 0.962, 0.251018334342, 18.8250797727
dwell, offensive, 9, Click, Yes, 7.695, 0.0, 0.25676997171, 25.6890296564
dwell, most, 4, Click, Yes, 2.652, 2.239, 0.231067042609, 11.2768503984
dwell, judges, 6, Click, Yes, 4.477, 1.095, 0.272917725133, 10.2181769881
dwell, are, 3, Click, Yes, 1.741, 0.879, 0.340653509883, 3.78735311713
dwell, very, 4, Click, Yes, 2.388, 0.912, 0.160267743559, 5.89217317508
dwell, honest, 6, Click, Yes, 4.395, 0.0, 0.236643282099, 12.8166363637
dwell, exceed, 6, Click, Yes, 4.18, 0.846, 0.235048092256, 5.46980183177
dwell, the, 3, Click, Yes, 1.742, 0.846, 0.0967738032975, 5.70065636609
dwell, maximum, 7, Click, Yes, 5.704, 1.111, 0.288201584817, 20.1259572041
dwell, speed, 5, Click, Yes, 3.831, 0.879, 0.270861158461, 15.2482402897
dwell, limit, 5, Click, Yes, 5.373, 0.0, 0.26043868733, 8.27709753525
dwell, a, 1, Click, Yes, 0.0, 0.846, 0.145645248124, 0
dwell, dog, 3, Click, Yes, 2.039, 0.73, 0.230279315799, 9.06578740325
dwell, is, 2, Click, Yes, 0.879, 0.863, 0.0542037409363, 5.48983327936
dwell, the, 3, Click, Yes, 1.708, 0.929, 0.272865722502, 5.2313770307
dwell, best, 4, Click, Yes, 3.898, 0.845, 0.189165285517, 6.37229874202
dwell, friend, 6, Click, Yes, 4.876, 0.912, 0.109254261214, 17.6703758626
dwell, of, 2, Click, Yes, 3.134, 1.211, 0.173906287531, 4.62048188672
dwell, a, 1, Click, Yes, 0.0, 1.941, 0.0617736963521, 0
dwell, man, 3, Click, Yes, 2.107, 0.0, 0.196118104507, 11.3450574912
dwell, be, 2, Click, Yes, 1.145, 0.945, 0.239755833389, 3.88009958113
dwell, home, 4, Click, Yes, 2.72, 1.011, 0.126619454163, 9.99354504332
dwell, before, 6, Click, Yes, 4.494, 0.813, 0.238803610582, 15.7336669081
dwell, midnight, 8, Click, Yes, 6.65, 0.0, 0.25977677828, 17.1828505853
dwell, sit, 3, Click, Yes, 2.188, 0.862, 0.175443719614, 8.64818827755
dwell, at, 2, Click, Yes, 0.896, 0.895, 0.150420494644, 3.73274382327
dwell, the, 3, Click, Yes, 1.724, 0.846, 0.26103809527, 5.32733381384
dwell, front, 5, Click, Yes, 3.632, 0.879, 0.183480542067, 10.583155008
dwell, of, 2, Click, Yes, 0.962, 0.796, 0.177242194112, 4.52070027062
dwell, the, 3, Click, Yes, 1.742, 0.912, 0.241238648705, 4.80083537572
dwell, bus, 3, Click, Yes, 1.774, 0.0, 0.256171105149, 6.07911535386
dwell, soon, 4, Click, Yes, 2.82, 2.52, 0.207754337197, 9.1106224997
dwell, we, 2, Click, Yes, 0.746, 1.012, 0.146591777575, 1.01068936297
dwell, will, 4, Click, Yes, 2.902, 0.929, 0.142224292342, 7.71536186862
dwell, return, 6, Click, Yes, 4.179, 0.713, 0.198565784115, 11.3716635771
dwell, from, 4, Click, Yes, 2.355, 0.812, 0.168813141509, 8.16168929739
dwell, the, 3, Click, Yes, 1.529, 0.975, 0.115609905542, 5.04215009923
dwell, city, 4, Click, Yes, 2.786, 0.0, 0.195277845852, 8.31571873396
dwell, time, 4, Click, Yes, 3.068, 0.911, 0.233346051262, 10.1753774648
dwell, to, 2, Click, Yes, 1.476, 1.11, 0.220076178542, 3.57045228131
dwell, go, 2, Click, Yes, 0.896, 0.978, 0.270861148421, 3.57321432868
dwell, shopping, 8, Click, Yes, 6.037, 0.0, 0.235919632945, 13.1218119748
baseline, hard, 4, Undo, No, 0, 158.6925, 0, 0
baseline, library, 7, Undo, No, 6.1681, 0.5294, 1.10786326468, 9.08839561604
baseline, reluctant, 9, Undo, No, 3.7304, 0.4642, 0.348449619321, 22.8269860966
baseline, delivery, 8, Undo, No, 2.9839, 0.7461, 0.541192093089, 16.315497345
baseline, that, 4, Undo, No, 0.995, 0.696, 0.990590338224, 4.98811229737
baseline, few, 3, Undo, No, 0.348, 0.299, 0.082046446454, 1.70057297348
baseline, more, 4, Undo, No, 3.913, 0.663, 0.499097983023, 1.90038273567
baseline, are, 3, Undo, No, 0.58, 0.498, 0.427184230408, 3.284519237
baseline, coffee, 6, Undo, No, 1.259, 0.448, 0.400798938138, 8.30071878891
baseline, accompanied, 11, Click, Yes, 13.65672, 0.92982, 0.254936422279, 35.7312328136
baseline, by, 2, Click, Yes, 1.04557, 1.24459, 0.265985154426, 2.26405552421
baseline, an, 2, Click, Yes, 1.69255, 2.27341, 0.220964110836, 5.7596380434
baseline, adult, 5, Click, Yes, 4.33073, 0.0, 0.293220541506, 12.5380752022
baseline, the, 3, Click, Yes, 1.5595, 0.979, 0.282736059944, 5.01536958363
baseline, registration, 12, Click, Yes, 7.7816, 0.6304, 0.283638496805, 29.3084578119
baseline, period, 6, Click, Yes, 4.6126, 1.1615, 0.335989029677, 19.3749436811
baseline, is, 2, Click, Yes, 0.6803, 0.697, 0.22935682095, 5.25120208909
baseline, over, 4, Click, Yes, 1.6591, 0.0, 0.375037005566, 7.96055493424
baseline, medieval, 8, Select, Yes, 7.2997, 1.8246, 0.315036422295, 28.3490189975
baseline, times, 5, Click, Yes, 1.9573, 2.1226, 0.290467101658, 10.5559419475
baseline, were, 4, Click, Yes, 1.1941, 0.8459, 0.325976722293, 2.95783308064
baseline, very, 4, Select, Yes, 2.5544, 1.0282, 0.325306584428, 6.79021387243
baseline, hard, 4, Select, Yes, 2.521, 1.2771, 0.173618945883, 8.47161895173
baseline, construction, 12, Select, Yes, 7.9282, 1.6419, 0.443226244456, 31.8173783493
baseline, makes, 5, Click, Yes, 17.5811, 2.1063, 0.282842079663, 18.380260268
baseline, traveling, 9, Select, Yes, 6.4514, 1.5922, 0.284315615953, 23.1951655899
baseline, difficult, 9, Select, Yes, 6.2024, 1.1115, 0.345289505101, 25.8961083451
baseline, gas, 3, Select, Yes, 1.0948, 1.5756, 0.804008557716, 4.88335081266
baseline, bills, 5, Click, Yes, 3.649, 1.8244, 0.257742144337, 11.1848574339
baseline, are, 3, Select, Yes, 1.1113, 1.2602, 0.140332559222, 3.77996811631
baseline, sent, 4, Click, Yes, 1.7581, 0.9454, 0.357135048532, 7.45959466548
baseline, monthly, 7, Select, Yes, 4.4941, 1.2106, 0.326470245716, 15.1355573419
baseline, the, 3, Select, Yes, 1.4428, 1.1442, 0.3233792675, 3.9500261488
baseline, trains, 6, Select, Yes, 3.0679, 0.8293, 0.222679291976, 16.7164831368
baseline, are, 3, Select, Yes, 0.8457, 0.8293, 0.807595942033, 0.887853371808
baseline, always, 6, Select, Yes, 3.3338, 2.0399, 0.383678797675, 24.1361307175
baseline, late, 4, Select, Yes, 2.156, 0.5638, 0.276876984551, 12.6171154844
baseline, this, 4, Select, Yes, 1.6089, 1.1611, 0.459053659806, 10.2502995061
baseline, watch, 5, Select, Yes, 11.9898, 1.6418, 0.359254328279, 9.13716026134
baseline, is, 2, Select, Yes, 0.713, 0.7462, 0.243991636483, 5.17526434988
baseline, too, 3, Select, Yes, 0.8457, 2.0067, 0.310702740876, 4.86584924395
baseline, expensive, 9, Select, Yes, 6.1357, 0.7627, 0.407025272988, 35.1513918056
baseline, you, 3, Select, Yes, 0.9288, 1.5256, 0.684383297858, 2.90901308269
baseline, should, 6, Select, Yes, 2.9188, 1.1608, 0.412787758898, 17.2879738941
baseline, visit, 5, Select, Yes, 3.0015, 1.3765, 0.722224023224, 13.7581016439
baseline, a, 1, Select, Yes, 0.0, 0.912, 0.361397101074, 0
baseline, doctor, 6, Select, Yes, 3.2669, 0.6137, 0.523751204064, 21.4940823251
baseline, a, 1, Click, Yes, 0.0, 1.0115, 0.463764815079, 0
baseline, correction, 10, Select, Yes, 4.7258, 2.3878, 0.59248572248, 21.7489327022
baseline, had, 3, Select, Yes, 0.995, 1.227, 0.971910085372, 6.99138413147
baseline, to, 2, Select, Yes, 0.5637, 1.3099, 0.229339275192, 3.70880330391
baseline, be, 2, Select, Yes, 0.7131, 0.7295, 0.33085663561, 3.44728321434
baseline, published, 9, Select, Yes, 3.6809, 1.0281, 0.33780696279, 22.6352847198
baseline, important, 9, Select, Yes, 6.2999, 1.2267, 0.289394406748, 24.9294834961
baseline, for, 3, Select, Yes, 1.7739, 0.5304, 0.316017573951, 8.50466600413
baseline, political, 9, Select, Yes, 5.9016, 1.7411, 0.412994134157, 23.9177407483
baseline, parties, 7, Select, Yes, 3.3328, 0.8954, 0.438787097043, 19.2360161778
baseline, the, 3, Select, Yes, 0.8621, 0.713, 0.439208379128, 5.48740295314
baseline, library, 7, Select, Yes, 3.3989, 1.7244, 0.573310209182, 13.5346757145
baseline, is, 2, Select, Yes, 0.6964, 0.9285, 0.286183165244, 5.34343881575
baseline, closed, 6, Select, Yes, 2.9179, 1.4425, 0.602394181167, 13.4001579994
baseline, today, 5, Select, Yes, 2.5531, 1.144, 0.576280124159, 15.5588516516
baseline, very, 4, Select, Yes, 1.2599, 0.9285, 0.303552993063, 6.19943590507
baseline, reluctant, 9, Select, Yes, 5.455, 1.2599, 0.4818443212, 24.5620858269
baseline, to, 2, Select, Yes, 0.9949, 1.1771, 0.389550438928, 3.65201984736
baseline, enter, 5, Select, Yes, 1.8239, 1.0279, 0.428097121291, 8.77169513856
baseline, life, 4, Select, Yes, 1.0943, 0.9948, 0.477496149147, 6.80819941723
baseline, is, 2, Select, Yes, 0.7129, 1.0115, 0.670266652026, 6.69198894228
baseline, but, 3, Select, Yes, 1.3762, 1.0943, 0.232975227227, 4.082875129
baseline, a, 1, Select, Yes, 0.0, 0.7295, 0.192644805653, 0
baseline, dream, 5, Select, Yes, 1.4427, 1.21, 0.3452838656, 10.0628792228
baseline, this, 4, Select, Yes, 1.7076, 1.8237, 0.318931569486, 8.75996891299
baseline, equation, 8, Select, Yes, 4.6756, 1.5086, 0.478928760894, 22.0067793448
baseline, is, 2, Select, Yes, 0.5471, 0.7461, 0.221249997549, 5.66440493456
baseline, too, 3, Select, Yes, 0.779, 1.3764, 0.337619656127, 3.48720616512
baseline, complicated, 11, Select, Yes, 6.6316, 1.3265, 0.455504238987, 23.1518114357
baseline, reading, 7, Select, Yes, 2.371, 0.9118, 0.386896719482, 12.8322125136
baseline, week, 4, Select, Yes, 1.8734, 1.459, 0.497694903412, 6.94423963778
baseline, is, 2, Select, Yes, 0.7791, 0.5969, 0.457003359997, 4.72399489208
baseline, just, 4, Select, Yes, 1.3592, 0.9285, 0.316160057188, 9.05923496775
baseline, about, 5, Select, Yes, 2.2547, 1.0776, 0.422255072271, 11.2703820877
baseline, here, 4, Select, Yes, 1.093, 0.797, 0.33383030883, 5.25002552852
baseline, quit, 4, Select, Yes, 1.5584, 0.8619, 0.679015329583, 9.08869306715
baseline, while, 5, Select, Yes, 2.4701, 0.7295, 0.43973075715, 15.0201218207
baseline, you, 3, Select, Yes, 0.8453, 1.1436, 0.372799074829, 3.47991081766
baseline, are, 3, Select, Yes, 0.8951, 0.829, 0.620862641808, 2.82018483619
baseline, ahead, 5, Select, Yes, 2.2215, 0.7792, 0.437466620378, 11.2693746212
baseline, sharp, 5, Select, Yes, 3.3337, 1.7079, 0.448618198608, 16.693691527
baseline, cheese, 6, Select, Yes, 2.1065, 1.2107, 0.423093761435, 6.3534975613
baseline, keeps, 5, Select, Yes, 2.1394, 0.9121, 0.296624691727, 19.6183338846
baseline, the, 3, Select, Yes, 0.8955, 0.5307, 0.390818838189, 4.5849030518
baseline, mind, 4, Select, Yes, 1.1114, 0.7464, 0.345890679654, 6.68445555697
baseline, sharp, 5, Select, Yes, 3.2512, 1.6257, 0.236677174614, 17.4291752427
baseline, this, 4, Select, Yes, 1.0285, 0.9456, 0.485734672722, 6.59232968694
baseline, phenomenon, 10, Select, Yes, 7.3311, 1.0616, 0.723161916788, 26.1038761201
baseline, will, 4, Select, Yes, 1.1276, 1.3767, 0.876220544083, 9.37070030986
baseline, never, 5, Select, Yes, 1.7915, 0.647, 0.426982079635, 13.5497526008
baseline, occur, 5, Select, Yes, 2.1396, 0.7797, 0.245684080922, 13.2396711394
baseline, a, 1, Click, Yes, 1.1278, 1.3599, 0.418446074521, 0
baseline, picture, 7, Select, Yes, 2.7695, 0.8624, 0.425946201023, 13.9850511433
baseline, is, 2, Select, Yes, 0.6468, 0.9616, 0.220327537209, 5.3775851568
baseline, worth, 5, Select, Yes, 1.9236, 1.4924, 0.421747185388, 14.5032219682
baseline, many, 4, Select, Yes, 2.3715, 0.7461, 0.319921235214, 14.2408837877
baseline, words, 5, Select, Yes, 1.7906, 0.962, 0.409210638112, 14.2389799753
baseline, the, 3, Select, Yes, 0.6468, 0.6632, 0.548540251231, 3.62166245924
baseline, postal, 6, Select, Yes, 2.5698, 2.3385, 0.381346676001, 20.5817508611
baseline, service, 7, Select, Yes, 3.1837, 1.2603, 0.581244107138, 12.8072463277
baseline, is, 2, Select, Yes, 0.5473, 0.713, 0.544867537641, 4.99274185203
baseline, very, 4, Select, Yes, 1.2436, 0.8622, 0.421261430063, 4.52860001298
baseline, slow, 4, Select, Yes, 2.2718, 0.9119, 0.521864794651, 13.5786302661
baseline, lie, 3, Select, Yes, 0.713, 0.5805, 0.590425125467, 6.50294946077
baseline, detector, 8, Select, Yes, 4.5102, 0.829, 0.431277503396, 16.1475193542
baseline, tests, 5, Select, Yes, 1.4593, 0.713, 0.427803444382, 6.45588732601
baseline, never, 5, Select, Yes, 1.5752, 0.7129, 0.421215497232, 9.8194107971
baseline, work, 4, Select, Yes, 1.5587, 1.1275, 0.445281951307, 16.7176578349
baseline, interactions, 12, Click, Yes, 10.1798, 0.7958, 0.27868214383, 24.9143223992
baseline, between, 7, Select, Yes, 2.885, 1.8074, 0.711552447451, 13.3660549849
baseline, men, 3, Select, Yes, 0.829, 1.5747, 0.543168908058, 7.89093698786
baseline, and, 3, Select, Yes, 0.8124, 0.5636, 0.315885680156, 7.92908395535
baseline, women, 5, Select, Yes, 2.4867, 1.4427, 0.768507025188, 15.3304176764
baseline, the, 3, Select, Yes, 0.6463, 0.945, 0.341297609065, 4.27377133583
baseline, fourth, 6, Select, Yes, 2.7517, 0.8455, 0.461128691849, 9.69815952958
baseline, edition, 7, Select, Yes, 3.6973, 0.9616, 0.63518193638, 15.5786034782
baseline, was, 3, Select, Yes, 0.5305, 0.8952, 0.530394281445, 1.35839274306
baseline, better, 6, Select, Yes, 3.4314, 0.6465, 0.282131611066, 7.69098709462
baseline, express, 7, Select, Yes, 2.5194, 1.0279, 0.52504986062, 14.9512838596
baseline, delivery, 8, Select, Yes, 3.1998, 0.5804, 0.460276559012, 15.845395403
baseline, is, 2, Select, Yes, 0.829, 0.7129, 0.169538177924, 5.34281120105
baseline, very, 4, Select, Yes, 0.9449, 1.0114, 0.580872410119, 5.81813196225
baseline, fast, 4, Select, Yes, 0.8454, 1.0776, 0.428007823422, 5.75012516128
baseline, well, 4, Select, Yes, 1.4424, 1.9725, 0.497953347115, 8.40784401609
baseline, connected, 9, Select, Yes, 5.354, 0.879, 0.437587627846, 16.0921230262
baseline, with, 4, Select, Yes, 1.508, 0.928, 0.536341543829, 9.1746060629
baseline, people, 6, Select, Yes, 2.569, 0.614, 0.76041713503, 16.6612328798
baseline, on, 2, Select, Yes, 0.365, 0.912, 0.370674649411, 2.85707777176
baseline, the, 3, Select, Yes, 0.779, 0.696, 0.320096979764, 4.09111275683
baseline, way, 3, Select, Yes, 0.812, 1.177, 0.62406647513, 3.84674778327
baseline, to, 2, Select, Yes, 1.376, 2.436, 0.390441996542, 3.43856021503
baseline, the, 3, Select, Yes, 1.375, 0.646, 0.406895778057, 5.68321396342
baseline, cottage, 7, Select, Yes, 3.498, 0.828, 0.40045582336, 17.0347497759
baseline, the, 3, Select, Yes, 0.663, 0.928, 0.385377879762, 4.18629905268
baseline, protesters, 10, Select, Yes, 3.946, 1.442, 0.458231390751, 20.7091317289
baseline, blocked, 7, Select, Yes, 3.232, 1.028, 0.735752481451, 17.9410041001
baseline, all, 3, Select, Yes, 0.879, 1.939, 0.864016571996, 6.95808862613
baseline, traffic, 7, Select, Yes, 2.702, 1.111, 0.496698312246, 14.5235900644
baseline, did, 3, Select, Yes, 0.812, 0.862, 0.67510441135, 8.13965517075
baseline, you, 3, Select, Yes, 0.464, 1.11, 0.565515085306, 2.72211030303
baseline, see, 3, Select, Yes, 0.381, 0.513, 0.52529956098, 0.272372875532
baseline, that, 4, Select, Yes, 1.11, 0.531, 0.900062342769, 5.07577133904
baseline, spectacular, 11, Select, Yes, 6.797, 1.193, 0.888393038741, 34.9472963132
baseline, explosion, 9, Select, Yes, 4.111, 1.475, 0.55353844308, 22.1014624601
baseline, make, 4, Select, Yes, 1.675, 0.762, 0.531345149216, 15.9547302404
baseline, up, 2, Select, Yes, 0.365, 1.011, 0.289971279457, 2.45721911669
baseline, a, 1, Select, Yes, 0.0, 0.729, 0.232536735309, 0
baseline, few, 3, Select, Yes, 0.713, 0.945, 0.432273713436, 2.01084274778
baseline, more, 4, Select, Yes, 1.824, 0.597, 0.443603082183, 6.97518123888
baseline, phrases, 7, Select, Yes, 3.697, 0.945, 0.419837777124, 10.0918033407
baseline, teaching, 8, Select, Yes, 3.151, 1.077, 0.652058733561, 13.8887397637
baseline, services, 8, Select, Yes, 4.974, 0.812, 0.414089024303, 13.2988771986
baseline, will, 4, Select, Yes, 1.044, 0.713, 0.842926077515, 5.91021383916
baseline, help, 4, Select, Yes, 1.31, 0.696, 0.74991063687, 8.73141315362
baseline, safe, 4, Click, Yes, 2.188, 1.741, 0.330457195507, 5.63553983028
baseline, to, 2, Select, Yes, 0.747, 1.193, 0.341079262668, 3.751259505
baseline, walk, 4, Select, Yes, 1.558, 2.139, 0.278341559563, 9.14540488925
baseline, the, 3, Select, Yes, 0.78, 0.53, 0.401356888611, 5.08207376397
baseline, streets, 7, Select, Yes, 9.532, 0.813, 0.367610923309, 8.14765210426
baseline, in, 2, Select, Yes, 0.331, 0.928, 0.396561893915, 1.51181849726
baseline, the, 3, Select, Yes, 0.862, 0.911, 0.813559303067, 3.14229287534
baseline, evening, 7, Select, Yes, 2.735, 1.393, 0.554451895774, 14.8176769419
baseline, jumping, 7, Select, Yes, 2.985, 1.243, 0.580948524487, 8.45300244918
baseline, right, 5, Select, Yes, 2.172, 0.945, 0.473502047432, 7.65636759821
baseline, out, 3, Select, Yes, 0.713, 0.596, 0.522637463751, 4.34268980431
baseline, of, 2, Select, Yes, 0.53, 0.879, 0.0897756186766, 4.52927127307
baseline, the, 3, Select, Yes, 0.829, 0.564, 0.473601315247, 3.71850567124
baseline, water, 5, Select, Yes, 1.509, 0.646, 0.395671357728, 5.56502214229
baseline, sit, 3, Select, Yes, 0.895, 0.862, 0.790207902923, 6.87478521642
baseline, at, 2, Select, Yes, 0.397, 0.647, 0.613577026096, 2.80897973813
baseline, the, 3, Select, Yes, 0.828, 0.846, 1.18532201002, 4.57745198167
baseline, front, 5, Select, Yes, 1.509, 0.614, 0.653424782167, 9.02591440553
baseline, of, 2, Select, Yes, 0.514, 0.613, 0.390574500816, 4.62124799416
baseline, the, 3, Select, Yes, 0.679, 0.547, 0.533490506306, 3.57881376702
baseline, bus, 3, Select, Yes, 0.945, 0.696, 0.503160031914, 6.25262601471
baseline, every, 5, Select, Yes, 1.344, 1.144, 0.570942107918, 5.81958269119
baseline, apple, 5, Select, Yes, 1.658, 1.029, 0.684412961438, 13.9151823323
baseline, from, 4, Select, Yes, 1.326, 1.625, 0.54249884236, 6.98284252205
baseline, every, 5, Select, Yes, 1.094, 0.895, 0.594787702533, 5.43880332451
baseline, tree, 4, Select, Yes, 0.895, 0.58, 0.393395102963, 1.32000356661
baseline, the, 3, Select, Yes, 0.729, 0.647, 0.383275639915, 4.24195912112
baseline, winner, 6, Select, No, 2.055, 1.907, 0.555937360329, 12.2578361484
baseline, of, 2, Select, Yes, 0.381, 0.713, 0.604614803557, 3.95873637925
baseline, the, 3, Select, Yes, 0.531, 0.845, 0.917356726788, 2.9827553846
baseline, race, 4, Select, Yes, 0.962, 0.613, 0.402998644624, 5.92304992238
baseline, insurance, 9, Select, Yes, 3.083, 0.597, 0.930512466904, 21.0194762989
baseline, is, 2, Select, Yes, 0.547, 0.879, 0.794114280528, 4.36831651205
baseline, important, 9, Select, Yes, 3.531, 1.144, 0.52793144965, 21.7466454866
baseline, for, 3, Select, Yes, 1.343, 0.497, 0.362502787129, 9.57516607053
baseline, bad, 3, Select, Yes, 0.664, 0.646, 0.574672398531, 5.1102206222
baseline, drivers, 7, Select, Yes, 2.47, 1.011, 0.520861321248, 12.2242266519
baseline, the, 3, Select, Yes, 0.547, 0.829, 0.701540703032, 3.87997260063
baseline, bathroom, 8, Select, Yes, 3.084, 1.675, 0.550099452294, 19.165892406
baseline, is, 2, Select, Yes, 0.796, 0.829, 0.663444082664, 6.75296879619
baseline, good, 4, Select, Yes, 1.177, 1.16, 0.801376660394, 8.26156089436
baseline, for, 3, Select, Yes, 0.962, 0.812, 0.595047662715, 6.81938364104
baseline, reading, 7, Select, Yes, 2.156, 0.596, 0.54319500537, 11.8012107883
baseline, call, 4, Select, No, 0.928, 1.077, 0.893532141574, 8.40553606974
baseline, for, 3, Select, Yes, 0.73, 0.945, 0.655638746851, 6.71292085446
