user, technique, word, rank, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
lmy, normal, it, 1, 2, Match, Yes, 0.3813, 0, 0.54125486618, 0.248593493867, 0.186510290443, 2.74511818365, 7.19936581077
lmy, normal, will, 2, 4, Match, Yes, 1.2601, 0, 0.476114579316, 0.0847040986553, 0.0471287293803, 8.29722723118, 6.58457839154
lmy, normal, take, 1, 4, Match, Yes, 1.7406, 0, 0.662204896598, 0.358590987645, 0.094954617081, 16.3081266076, 9.36925577823
lmy, normal, please, 1, 6, Match, Yes, 1.724, 0, 1.03482895723, 0.187210619157, 0.295415780975, 12.8060866802, 7.42812452448
lmy, normal, provide, 2, 7, Select, Yes, 2.8844, 2.2707, 1.7096863997, 0.429370355429, 0.136045026429, 25.4493115199, 8.82308678406
lmy, normal, your, 1, 4, Select, Yes, 1.7074, 1.2267, 0.877727238802, 0.562552374984, 0.209899092597, 7.89754248522, 4.62547878951
lmy, normal, date, 1, 4, Select, Yes, 2.1218, 1.825, 1.21994925062, 0.40904790392, 0.180793586302, 10.0398692402, 4.73176983702
lmy, normal, of, 1, 2, Match, Yes, 1.2767, 0, 0.405183714846, 0.248671862656, 0.0554868531095, 4.44290829857, 3.47999396771
lmy, normal, birth, 1, 5, Match, Yes, 1.6084, 0, 1.18294595045, 0.364028670878, 0.339220301664, 8.51141092627, 5.29184961842
xwj, normal, late, -1, 4, Undo, No, 1.1275, 0, -1, 1.4939320802, 0.0843456000038, 13.087129324, 11.6072100435
xwj, normal, with, 3, 4, Undo, No, 1.4911, 0, 1.75555094493, 1.00300203446, 0.206955239301, 10.305019185, 6.91101816445
xwj, normal, parking, 1, 7, Match, Yes, 4.2126, 0, 0.8327857018, 0.110507068539, 0.49289152479, 20.3692742902, 4.8353212482
xwj, normal, tickets, 1, 7, Match, Yes, 3.997, 0, 1.37303312172, 0.166829020152, 0.170739291931, 26.155516101, 6.54378686539
xwj, normal, can, 1, 3, Match, Yes, 1.3765, 0, 1.20435908685, 0.24131796592, 0.260417098747, 7.45065612222, 5.41275417525
xwj, normal, be, 1, 2, Match, Yes, 0.8957, 0, 0.79355450728, 0.136390106771, 0.179275579913, 3.86555008473, 4.31567498575
xwj, normal, challenged, 1, 10, Select, Yes, 5.3074, 2.3052, 2.17112586817, 0.371494993448, 0.195282026398, 35.0690983469, 6.60758532368
xwj, normal, staying, 1, 7, Match, Yes, 2.5208, 0, 1.09283087178, 0.141390282583, 0.512471447069, 17.8969224579, 7.09969948346
xwj, normal, up, 1, 2, Match, Yes, 0.5473, 0, 0.905629578436, 0.136713075549, 0.494486554179, 3.83379800468, 7.00492966321
xwj, normal, all, 1, 3, Match, Yes, 1.2273, 0, 0.894749273896, 0.368204316505, 0.380127706396, 8.73399834751, 7.11643310316
xwj, normal, night, 1, 5, Match, Yes, 2.1226, 0, 1.22612410165, 0.0507305017223, 0.277656702278, 10.5277367548, 4.95983075228
xwj, normal, is, 1, 2, Match, Yes, 0.7961, 0, 0.59590653421, 0.225899214751, 0.585366072438, 5.37571104406, 6.752557523
xwj, normal, a, 2, 1, Select, Yes, 0.1492, 1.6415, 1.27137799638, 0.513144172492, 0.510756469838, 0.0363533586481, 0.243655218821
xwj, normal, bad, 3, 3, Select, Yes, 2.2389, 1.6582, 1.35917885497, 0.347264207469, 0.793541690719, 6.60590795645, 2.95051496559
xwj, normal, idea, 2, 4, Match, Yes, 2.8357, 0, 1.34892490606, 0.146009208768, 0.154324755208, 8.56434338382, 3.02018668541
xwj, normal, olympic, 1, 7, Match, Yes, 3.2005, 0, 0.962026855784, 0.116150831994, 0.226882098456, 17.776504839, 5.55428990438
xwj, normal, athletes, 1, 8, Match, Yes, 3.7645, 0, 1.20232237397, 0.520211678094, 0.227840023887, 21.1219696662, 5.61083003486
xwj, normal, use, 1, 3, Match, Yes, 1.0778, 0, 0.678611170354, 0.064730646992, 0.194248929541, 5.99556541035, 5.56278104504
xwj, normal, drugs, 1, 5, Match, Yes, 1.608, 0, 0.82386312766, 0.0972786844535, 0.216590345274, 10.2762197226, 6.39068390711
xwj, normal, the, 1, 3, Match, Yes, 1.31, 0, 0.920703269397, 0.238911164511, 0.243253071056, 6.10880019679, 4.66320625709
xwj, normal, quick, 1, 5, Match, Yes, 1.9403, 0, 1.19980601017, 0.751852027998, 0.401753260004, 14.2302326167, 7.33403732242
xwj, normal, brown, 1, 5, Match, Yes, 2.1059, 0, 1.47761649416, 0.189556805976, 0.236786970032, 20.3730499973, 9.67427228135
xwj, normal, fox, 1, 3, Match, Yes, 1.8405, 0, 0.988042675637, 0.124307796513, 0.461360657961, 11.6542786624, 6.3321264126
xwj, normal, jumped, 1, 6, Match, Yes, 2.4538, 0, 0.938875433217, 0.165684949829, 0.164199010813, 15.0805925268, 6.14581160925
xwj, normal, a, 1, 1, Match, Yes, 0.0995, 0, 0.625076688896, 0.241612709768, 0.241612709768, 0, 0.0
xwj, normal, dog, 1, 3, Match, Yes, 1.2268, 0, 1.30035986948, 0.0384858783712, 0.543039761363, 9.36853533088, 7.6365628716
xwj, normal, is, 1, 2, Match, Yes, 0.8789, 0, 1.70946262723, 0.340969415755, 0.360068428448, 5.60108223753, 6.37283221928
xwj, normal, the, 1, 3, Match, Yes, 0.9617, 0, 0.942777747063, 0.556985682042, 0.534105763169, 4.25080982836, 4.42009964476
xwj, normal, best, 1, 4, Match, Yes, 1.5918, 0, 1.12769072775, 0.258578413146, 0.190457098951, 7.1380044999, 4.48423451433
xwj, normal, friend, 2, 6, Match, Yes, 2.6531, 0, 1.31252278919, 0.156297925108, 0.163671674095, 19.8770462305, 7.49200792678
xwj, normal, of, 1, 2, Match, Yes, 0.8956, 0, 0.667455294629, 0.174960651788, 0.241528304449, 5.06045046982, 5.65034666125
xwj, normal, a, 1, 1, Match, Yes, 0.1494, 0, 0.598126581885, 0.207137971821, 0.120939362269, 0.181559386061, 1.21525693481
xwj, normal, man, 1, 3, Match, Yes, 2.0893, 0, 1.12091304443, 0.246490577234, 0.183258838024, 13.3220520002, 6.37632317053
xwj, normal, sharp, 1, 5, Select, Yes, 2.0228, 1.8403, 1.87743275361, 0.125539787358, 0.143285427832, 19.4951218251, 9.63769123248
xwj, normal, cheese, 1, 6, Match, Yes, 2.9678, 0, 1.18352817994, 0.176927973147, 0.719499888523, 10.6703265713, 3.59536578316
xwj, normal, keeps, 1, 5, Match, Yes, 2.5034, 0, 1.27022262907, 0.621578840223, 0.161406135302, 21.1825458299, 8.46151067745
xwj, normal, the, 1, 3, Match, Yes, 1.1439, 0, 1.04895571702, 0.486069165277, 0.426221526298, 6.10891176316, 5.34042465526
xwj, normal, mind, 1, 4, Match, Yes, 2.0396, 0, 1.1648916133, 0.615979871116, 0.4294189422, 8.56673801284, 4.20020494844
xwj, normal, sharp, 1, 5, Match, Yes, 2.9179, 0, 1.67836043164, 0.151585358412, 0.283918514877, 20.5389650196, 7.03895439171
xwj, normal, parking, 1, 7, Match, Yes, 3.7803, 0, 1.22882254029, 0.224598139051, 0.139216148956, 21.6098806692, 5.71644596176
xwj, normal, lot, 1, 3, Match, Yes, 1.2104, 0, 1.02462587574, 0.428069202051, 0.360335257631, 5.86346104102, 4.84423417136
xwj, normal, is, 2, 2, Select, Yes, 1.0775, 1.3099, 1.00983653071, 0.09913212098, 0.305765861273, 6.15402893601, 5.71139576428
xwj, normal, full, 1, 4, Match, Yes, 2.1056, 0, 1.01421761944, 0.238196564511, 0.256228051495, 5.61130270646, 2.66494239479
xwj, normal, of, 1, 2, Match, Yes, 0.7129, 0, 0.862532222169, 0.251373026333, 0.258789174041, 5.22072725507, 7.32322521402
xwj, normal, trucks, 2, 6, Select, Yes, 3.3814, 2.1882, 1.51750545877, 0.25890275098, 0.628289928393, 21.4822173824, 6.35305417354
xwj, normal, important, 1, 9, Match, Yes, 4.1774, 0, 1.48422609628, 0.374053168447, 0.205966877213, 25.8678668593, 6.19233658719
xwj, normal, for, 2, 3, Select, Yes, 1.1107, 1.641, 0.725075161736, 0.228027772477, 0.160516819533, 9.83503243736, 8.85480547165
xwj, normal, political, 1, 9, Match, Yes, 4.725, 0, 1.07607509663, 0.35512929846, 0.24048078999, 27.0380718777, 5.72234325454
xwj, normal, parties, 1, 7, Select, Yes, 3.216, 1.5915, 1.64412091545, 0.099114154413, 0.443335443249, 22.4844752898, 6.99144132145
xwj, normal, consequences, 1, 12, Match, Yes, 5.9838, 0, 2.14884784655, 0.124318299739, 0.218488531363, 36.6860538728, 6.13089573061
xwj, normal, of, 3, 2, Select, Yes, 1.177, 1.293, 1.50691093216, 0.507399711751, 0.415395432677, 4.96252226224, 4.21624661193
xwj, normal, a, 1, 1, Match, Yes, 1.3098, 0, 1.34298640342, 0.49160436654, 0.49160436654, 0, 0.0
xwj, normal, wrong, 1, 5, Match, Yes, 1.7072, 0, 0.989314452279, 0.281709266644, 0.242736278098, 11.9220754986, 6.98340879723
xwj, normal, turn, 1, 4, Match, Yes, 1.7072, 0, 0.725830147396, 0.194464801908, 0.381876747107, 9.33380299455, 5.46731665566
xwj, normal, the, 1, 3, Match, Yes, 1.2271, 0, 0.498117341226, 0.234325712925, 0.0666867121172, 5.63219857162, 4.58984481429
xwj, normal, accident, 1, 8, Match, Yes, 3.697, 0, 0.948529594393, 0.0894644052682, 0.183890053815, 19.2709172774, 5.21258243911
xwj, normal, scene, 1, 5, Match, Yes, 2.2379, 0, 1.12993989015, 0.15969928074, 0.0877195186945, 13.3341133878, 5.95831511141
xwj, normal, is, 2, 2, Select, Yes, 0.8952, 1.409, 1.068335454, 0.334224624257, 0.482824669504, 5.62193328112, 6.28008632833
xwj, normal, a, 2, 1, Select, Yes, 0.8287, 1.1772, 0.811091183335, 0.325346025095, 0.325346025095, 0, 0.0
xwj, normal, shrine, 1, 6, Match, Yes, 3.2659, 0, 1.20544396364, 0.341849647102, 0.327478405303, 16.5072185323, 5.05441640353
xwj, normal, for, 1, 3, Match, Yes, 1.2764, 0, 1.23029843317, 0.209150126381, 0.300580514292, 8.62576177862, 6.7578829353
xwj, normal, fans, 1, 4, Match, Yes, 2.0061, 0, 1.49267945432, 0.205404918641, 0.446451845539, 14.0769738587, 7.01708482063
xwj, normal, the, 1, 3, Match, Yes, 1.127, 0, 0.749408599681, 0.311217877457, 0.252133065426, 5.85076551003, 5.19145120677
xwj, normal, king, 1, 4, Match, Yes, 1.425, 0, 0.61940841165, 0.219267030249, 0.0481218917438, 5.59299445312, 3.92490838815
xwj, normal, sends, 1, 5, Match, Yes, 2.187, 0, 1.0680401921, 0.120396265665, 0.453589681392, 11.3201600436, 5.17611341727
xwj, normal, you, 1, 3, Match, Yes, 1.144, 0, 0.636087317205, 0.153496539222, 0.168470997483, 5.89262059056, 5.15089212461
xwj, normal, to, 1, 2, Match, Yes, 0.762, 0, 0.621586446861, 0.14822116922, 0.255126889755, 4.30455008675, 5.64901586188
xwj, normal, the, 1, 3, Match, Yes, 1.26, 0, 1.09065221781, 0.292373411625, 0.148169454511, 6.57827360789, 5.22085206976
xwj, normal, tower, 1, 5, Match, Yes, 2.105, 0, 2.21276440583, 0.296836701135, 0.646852476166, 15.0268913143, 7.13866570751
xwj, normal, the, 1, 3, Match, Yes, 1.177, 0, 1.1258172, 0.155196011369, 0.494874809834, 4.99361205434, 4.24266104872
xwj, normal, assignment, 1, 10, Match, Yes, 3.564, 0, 1.00510569185, 0.143122226971, 0.33815162804, 25.2745706936, 7.09163038541
xwj, normal, is, 1, 2, Match, Yes, 0.763, 0, 1.08028319315, 0.219861476219, 0.415554742237, 5.1861341615, 6.79703035583
xwj, normal, due, 1, 3, Match, Yes, 1.458, 0, 0.769584284318, 0.174928520045, 0.474826550311, 7.91794791425, 5.43069129921
xwj, normal, today, 1, 5, Match, Yes, 2.32, 0, 1.36323455811, 0.256183248572, 0.361450933357, 14.9506989885, 6.44426680538
xwj, normal, the, 1, 3, Match, Yes, 1.194, 0, 1.31380298429, 0.139771505222, 0.451181714472, 5.58188822041, 4.6749482583
xwj, normal, presidential, 1, 12, Match, Yes, 6.497, 0, 2.01208354532, 0.0127536021578, 0.291048998935, 44.2172276733, 6.80579154583
xwj, normal, suite, 3, 5, Select, Yes, 1.856, 1.558, 0.962153561309, 0.304452555064, 0.102713210523, 10.1180644154, 5.45154332726
xwj, normal, is, 1, 2, Select, Yes, 1.625, 1.326, 1.19299386071, 0.199228564551, 0.385290838586, 5.97026457621, 3.67400896997
xwj, normal, very, 2, 4, Select, Yes, 2.172, 1.458, 1.38295345868, 0.343769525816, 0.675717237028, 6.43999073854, 2.96500494408
xwj, normal, busy, 3, 4, Select, Yes, 2.95, 1.342, 1.19128543023, 0.357807882767, 0.335313246927, 12.5818035827, 4.26501816364
xwj, normal, saving, 1, 6, Match, Yes, 2.751, 0, 1.5196352637, 0.191271488584, 0.0749715040532, 12.4969788718, 4.54270406098
xwj, normal, that, 1, 4, Match, Yes, 1.608, 0, 0.894007620629, 0.170819583819, 0.0485019815059, 9.64511651313, 5.99820678677
xwj, normal, child, 1, 5, Match, Yes, 1.94, 0, 0.799453712081, 0.428823866011, 0.283266368583, 10.9241304314, 5.63099506771
xwj, normal, was, 1, 3, Match, Yes, 0.663, 0, 0.430691755396, 0.103493441773, 0.206022068296, 2.14859546427, 3.24071714068
xwj, normal, an, 1, 2, Match, Yes, 0.862, 0, 1.95879655259, 0.245096988374, 0.295652655182, 6.80267641011, 7.8917359746
xwj, normal, heroic, 1, 6, Match, Yes, 2.718, 0, 0.840252500952, 0.344531249406, 0.475737546121, 13.951629904, 5.13305000146
xwj, normal, effort, 1, 6, Match, Yes, 2.056, 0, 1.00833075994, 0.210336812736, 0.263266054054, 12.3873761385, 6.02498839419
xwj, normal, protect, 1, 7, Match, Yes, 3.05, 0, 0.958625478658, 0.37938152532, 0.0621322321263, 21.5570348835, 7.06788028966
xwj, normal, your, 1, 4, Match, Yes, 1.807, 0, 1.13121344721, 0.141147969086, 0.0597799274422, 10.0295074685, 5.55036384533
xwj, normal, environment, 1, 11, Match, Yes, 6.116, 0, 1.99888947113, 0.26780433846, 0.0763682320929, 37.1379048055, 6.07225389234
xwj, normal, be, 1, 2, Match, Yes, 0.796, 0, 0.943730719896, 0.141679056564, 0.307390216897, 3.55033552713, 4.46022051147
xwj, normal, persistent, 1, 10, Match, Yes, 5.668, 0, 1.64177201845, 0.314168457185, 0.177712122001, 33.9068092668, 5.98214701248
xwj, normal, to, 3, 2, Select, Yes, 0.729, 1.574, 0.795913570011, 0.133122627055, 0.33768449736, 4.58824665759, 6.29389116267
xwj, normal, win, 1, 3, Match, Yes, 2.52, 0, 0.374131527228, 0.151214920709, 0.369615442947, 8.03458146362, 3.18832597763
xwj, normal, a, 1, 1, Match, Yes, 0.066, 0, 0.555848845162, 0.223562568182, 0.223562568182, 0, 0.0
xwj, normal, strike, 1, 6, Match, Yes, 2.454, 0, 0.891698436959, 0.251345366255, 0.256839391981, 15.004599734, 6.1143438199
xwj, normal, shall, 1, 5, Match, Yes, 1.906, 0, 0.624941303512, 0.0227397942383, 0.249815005554, 17.1793909186, 9.01332157324
xwj, normal, we, 1, 2, Match, Yes, 0.498, 0, 0.55445253935, 0.230420040459, 0.133950936783, 0.726499160717, 1.45883365606
xwj, normal, play, 1, 4, Match, Yes, 2.303, 0, 1.01003414152, 0.110553237718, 0.308436216461, 13.5920366224, 5.90188303187
xwj, normal, a, 1, 1, Match, Yes, 0.05, 0, 0.327596470487, 0.0858263616437, 0.0858263616437, 0, 0.0
xwj, normal, round, 1, 5, Match, Yes, 1.873, 0, 0.81817548354, 0.217421084288, 0.564002621123, 13.3294481078, 7.11663006291
xwj, normal, of, 1, 2, Match, Yes, 0.796, 0, 0.641261463163, 0.180249440179, 0.314944388134, 4.77049201467, 5.99308042044
xwj, normal, cards, 2, 5, Select, Yes, 1.806, 1.309, 1.28403637652, 0.36827760923, 0.261290994389, 8.80646397103, 4.87622589758
xwj, normal, work, 1, 4, Match, Yes, 2.304, 0, 1.11649785627, 0.275346811968, 0.0982028510482, 16.9997029522, 7.37834329521
xwj, normal, hard, 1, 4, Match, Yes, 1.905, 0, 1.72305043587, 0.203538343574, 0.237759561389, 9.44854823593, 4.95986784038
xwj, normal, to, 1, 2, Match, Yes, 0.563, 0, 0.133069095193, 0.0487969478656, 0.186944887689, 3.93494945726, 6.98925303243
xwj, normal, reach, 1, 5, Match, Yes, 1.79, 0, 1.16832402261, 0.247489275867, 0.0417203209599, 7.73767758455, 4.32272490757
xwj, normal, the, 1, 3, Match, Yes, 1.193, 0, 0.496443116458, 0.0726526624426, 0.190812889638, 5.58366939042, 4.68035992491
xwj, normal, summit, 1, 6, Match, Yes, 2.9, 0, 0.678223197168, 0.251699936226, 0.0480020658097, 11.4299328128, 3.94135614236
xwj, normal, do, 1, 2, Match, Yes, 0.977, 0, 0.536126380213, 0.0702628633917, 0.0756816779016, 5.78275713941, 5.9188916473
xwj, normal, not, 1, 3, Match, Yes, 1.425, 0, 1.06970894445, 0.178976685375, 0.365518488227, 6.79634967961, 4.76936819622
xwj, normal, feel, 1, 4, Select, Yes, 1.839, 1.79, 1.48516141025, 0.208470120459, 0.0908788369479, 9.42366588649, 5.12434251576
xwj, normal, too, 1, 3, Select, Yes, 1.376, 1.409, 0.31327140773, 0.0717431485927, 0.0782992679404, 4.09469204952, 2.97579364064
xwj, normal, bad, 1, 3, Match, Yes, 1.89, 0, 1.09041689289, 0.0611328089081, 0.356208883003, 5.87371384672, 3.10778510408
xwj, normal, about, 1, 5, Select, Yes, 2.271, 1.74, 1.85919394114, 0.265774553645, 0.159104832576, 14.6570434159, 6.45400414613
xwj, normal, it, 1, 2, Match, Yes, 1.227, 0, 0.608660447472, 0.153698106195, 0.234614368754, 2.92215663838, 2.38154575255
xwj, normal, an, 2, 2, Match, Yes, 1.143, 0, 1.24926124704, 0.104402313485, 0.445521575192, 5.70610272035, 4.99221585332
xwj, normal, excellent, 1, 9, Match, Yes, 4.907, 0, 1.34339195978, 0.263720247463, 0.128131818757, 26.1380684227, 5.32669012078
xwj, normal, way, 1, 3, Match, Yes, 1.31, 0, 1.23324752573, 0.117490973075, 0.336250931325, 6.3010193231, 4.80993841458
xwj, normal, to, 1, 2, Match, Yes, 0.564, 0, 0.585606824211, 0.414779224487, 0.0799776161748, 3.57700762318, 6.34221209784
xwj, normal, communicate, 1, 11, Match, Yes, 4.64, 0, 2.20630277011, 0.262034715418, 0.319171453288, 27.9202951535, 6.01730498997
xwj, normal, space, 1, 5, Match, Yes, 2.618, 0, 1.76218646762, 0.059405825615, 0.603322450211, 20.0891312161, 7.67346494121
xwj, normal, is, 1, 2, Match, Yes, 0.679, 0, 0.403577333354, 0.2325042558, 0.068203172976, 5.39890409812, 7.95125787647
xwj, normal, a, 1, 1, Match, Yes, 0.116, 0, 0.227173394074, 0.0905932458445, 0.0905932458445, 0, 0.0
xwj, normal, high, 1, 4, Match, Yes, 1.259, 0, 1.24975657541, 0.408937012325, 0.238540152905, 5.13799234842, 4.0810106024
xwj, normal, priority, 1, 8, Match, Yes, 3.894, 0, 0.986381762657, 0.449902553148, 0.391233351284, 26.5950126969, 6.82974131919
xwj, normal, employee, 2, 8, Select, Yes, 2.8, 1.608, 1.25148696414, 0.26371452693, 0.157772770455, 16.3948555562, 5.8553055558
xwj, normal, recruitment, 1, 11, Match, Yes, 5.982, 0, 1.17432011768, 0.19234232242, 0.408903759447, 30.2567028634, 5.05795768361
xwj, normal, takes, 4, 5, Select, Yes, 2.303, 3.513, 1.98106565237, 0.539701816102, 0.328178917301, 16.7063816559, 7.25418222142
xwj, normal, a, 2, 1, Select, Yes, 2.105, 1.325, 0.99085653112, 0.382646302772, 0.382646302772, 0, 0.0
xwj, normal, lot, 1, 3, Match, Yes, 1.906, 0, 0.916232399776, 0.252855287849, 0.254998175256, 5.15882013967, 2.7066212695
xwj, normal, of, 1, 2, Match, Yes, 0.712, 0, 0.582712072814, 0.192029656462, 0.0476810635892, 5.18718385487, 7.28537058268
xwj, normal, effort, 6, 6, Select, Yes, 2.039, 1.574, 1.76537625978, 0.341582827942, 0.223501786626, 12.2204459844, 5.99335261619
xwj, normal, this, 1, 4, Match, Yes, 1.658, 0, 1.07289209689, 0.168921896796, 0.200904366466, 9.01877158427, 5.4395486033
xwj, normal, watch, 1, 5, Match, Yes, 2.039, 0, 1.45539829529, 0.177812235521, 0.317160580408, 7.79742069894, 3.82413962675
xwj, normal, is, 1, 2, Match, Yes, 0.828, 0, 1.51132572672, 0.0883748064213, 0.681011256225, 6.36533142619, 7.68759834082
xwj, normal, too, 1, 3, Select, Yes, 0.745, 1.293, 0.568606413795, 0.230013842255, 0.0574272799286, 4.1478937504, 5.56764261799
xwj, normal, expensive, 1, 9, Match, Yes, 5.369, 0, 1.49997478654, 0.123486133513, 0.482511561681, 38.7062074871, 7.20920236303
xwj, normal, hands, 3, 5, Select, Yes, 2.054, 1.376, 0.906394243163, 0.0733771635661, 0.197664138571, 14.2506204478, 6.93798463867
xwj, normal, on, 1, 2, Match, Yes, 1.756, 0, 1.18347610604, 0.30878474452, 0.282986055701, 2.97804840344, 1.69592733681
xwj, normal, experience, 1, 10, Match, Yes, 4.573, 0, 2.24154962926, 0.368423599691, 0.0779935351488, 37.4275627193, 8.18446593469
xwj, normal, with, 1, 4, Select, Yes, 1.26, 1.607, 1.57438513177, 0.391218340613, 0.267756728732, 11.7423909472, 9.31935789457
xwj, normal, a, 2, 1, Select, Yes, 0.911, 1.259, 0.950271676116, 0.347122906026, 0.347122906026, 0, 0.0
xwj, normal, job, 1, 3, Match, Yes, 2.187, 0, 1.60775072019, 0.451757333117, 0.563049611031, 8.48578158823, 3.88010132064
xwj, normal, a, 1, 1, Match, Yes, 0.01664, 0, 0.821262333996, 0.216038545906, 0.216038545906, 0, 0.0
xwj, normal, dog, 1, 3, Match, Yes, 1.01172, 0, 1.23138173507, 0.189327743392, 0.0768477469416, 11.2705353896, 11.139974884
xwj, normal, is, 1, 2, Match, Yes, 0.64692, 0, 1.13836359448, 0.0827414341307, 0.105420342932, 5.67771041131, 8.77652632676
xwj, normal, the, 1, 3, Select, Yes, 0.86255, 1.36, 1.96724180336, 0.634994059755, 0.271565330602, 5.32393020396, 6.17231488489
xwj, normal, best, 2, 4, Select, Yes, 2.05654, 1.17739, 1.62151802912, 0.132405705666, 0.322831456113, 8.60945974059, 4.18638088274
xwj, normal, friend, 1, 6, Match, Yes, 3.06759, 0, 1.07835397071, 0.319713813943, 0.381219117464, 22.4565652217, 7.32058887326
xwj, normal, of, 2, 2, Select, Yes, 0.61361, 1.17739, 0.963340748643, 0.287720871869, 0.524000138344, 5.7104708898, 9.30635238963
xwj, normal, a, 1, 1, Match, Yes, 1.0447, 0, 0.782788743303, 0.274406440467, 0.274406440467, 0, 0.0
xwj, normal, man, 1, 3, Match, Yes, 1.3097, 0, 1.01345238695, 0.130754138321, 0.271764519156, 11.8296483783, 9.03233441118
xwj, normal, get, 2, 3, Select, Yes, 0.7134, 1.6581, 1.45772469526, 0.397035349731, 0.335799728258, 6.55861789458, 9.19346494894
xwj, normal, aboard, 1, 6, Match, Yes, 9.3365, 0, 1.76121239519, 0.5503943683, 0.184965098538, 20.8803477232, 2.23642132739
xwj, normal, the, 1, 3, Match, Yes, 0.7627, 0, 1.23984478828, 0.489012925724, 0.193158836039, 5.21301300641, 6.83494559645
xwj, normal, ship, 1, 4, Match, Yes, 1.0944, 0, 0.42114951075, 0.0906075714496, 0.329925411396, 7.56356312194, 6.91115051347
xwj, normal, is, 1, 2, Match, Yes, 0.663, 0, 1.17282385008, 0.15098323143, 0.662969098496, 6.60763172901, 9.9662620347
xwj, normal, leaving, 1, 7, Match, Yes, 2.2887, 0, 0.98614673864, 0.145010062978, 0.253013052568, 20.9848436647, 9.16889223784
xwj, normal, do, 1, 2, Match, Yes, 0.5473, 0, 0.433327833695, 0.103894224522, 0.325487467244, 5.53903854135, 10.120662418
xwj, normal, not, 2, 3, Match, No, 1.0447, 0, 1.23018482046, 0.272015063548, 0.396663020304, 6.3003542524, 6.03077845544
xwj, normal, say, 2, 3, Select, Yes, 1.8575, 1.9398, 1.16914879212, 0.0916280998384, 0.323672300962, 6.51327554244, 3.50647404708
xwj, normal, anything, 1, 8, Match, Yes, 3.1503, 0, 2.25318760505, 0.416589784167, 1.04561482693, 20.0585918163, 6.36720052575
xwj, normal, the, 1, 3, Match, Yes, 0.9453, 0, 1.3286665969, 0.175568673268, 0.232020720562, 5.60004164019, 5.92408932634
xwj, normal, trains, 3, 6, Select, Yes, 1.5419, 1.5587, 2.33242457846, 0.252322563097, 0.27716510153, 19.7570155665, 12.8134221198
xwj, normal, are, 1, 3, Match, Yes, 1.1608, 0, 0.554679560376, 0.210900176814, 0.0933487956966, 3.97376702309, 3.42330033002
xwj, normal, always, 1, 6, Match, Yes, 1.9067, 0, 1.92051521763, 0.544949744293, 0.109522837952, 26.7147329858, 14.0109786468
xwj, normal, late, 1, 4, Match, Yes, 1.3429, 0, 0.579608981119, 0.275798966505, 0.0756050586271, 14.641314943, 10.9027589121
xwj, normal, where, 2, 5, Select, Yes, 1.1275, 1.3447, 1.70221042217, 0.657079714307, 0.975219769977, 10.6095473991, 9.4097981367
xwj, normal, can, 2, 3, Match, Yes, 16.4809, 0, 1.13217780749, 0.474654886617, 0.402746246781, 9.22904477088, 0.559984270937
xwj, normal, my, 1, 2, Match, Yes, 0.6631, 0, 1.58582748144, 0.074126471149, 0.386268504076, 3.67576412404, 5.54330285634
xwj, normal, little, 1, 6, Match, Yes, 1.8073, 0, 1.32351655004, 0.145798393421, 0.209188762055, 18.4186346578, 10.1912436551
xwj, normal, dog, 2, 3, Match, Yes, 0.9782, 0, 1.28602118832, 0.281241022088, 0.240599758281, 10.4237754613, 10.6560779609
xwj, normal, be, 1, 2, Match, Yes, 0.6134, 0, 0.454306212442, 0.10341685938, 0.109056924191, 3.66675784799, 5.97775977827
xwj, normal, universities, 1, 12, Match, Yes, 5.0408, 0, 1.93399580375, 0.529235739959, 0.663158170831, 36.3560164346, 7.21235050678
xwj, normal, are, 1, 3, Match, Yes, 0.5305, 0, 0.767559110513, 0.335001358273, 0.285484205246, 3.32890734591, 6.27503740982
xwj, normal, too, 3, 3, Select, Yes, 0.9285, 3.1502, 1.90955125037, 0.281359991315, 0.100379829577, 5.19306202564, 5.59295856289
xwj, normal, expensive, 1, 9, Match, Yes, 6.3501, 0, 2.05579482113, 0.293124611292, 0.230635243016, 40.998980309, 6.45643065605
xwj, normal, a, 1, 1, Match, Yes, 0.0331, 0, 0.945852118161, 0.29499373765, 0.29499373765, 0, 0.0
xwj, normal, much, 1, 4, Match, Yes, 1.1933, 0, 1.2068991565, 0.201771631864, 0.101542093227, 8.41859571103, 7.05488620719
xwj, normal, higher, 1, 6, Match, Yes, 2.6672, 0, 0.906535143772, 0.389003801731, 0.247835097894, 13.6245649018, 5.10819020012
xwj, normal, risk, 1, 4, Match, Yes, 1.6073, 0, 0.931072934601, 0.158544590652, 0.198870290484, 14.7033120097, 9.1478330179
xwj, normal, of, 1, 2, Match, Yes, 0.6295, 0, 0.341777406203, 0.118511634994, 0.191179022887, 4.5282917108, 7.19347372645
xwj, normal, getting, 1, 7, Match, Yes, 1.7725, 0, 1.05304057733, 0.197458276879, 0.425772775655, 12.9022849494, 7.27914524651
xwj, normal, cancer, 1, 6, Match, Yes, 2.121, 0, 1.22589218055, 0.280121766668, 0.251955347111, 16.2433940118, 7.65836587072
xwj, normal, world, 1, 5, Match, Yes, 2.27, 0, 0.902668580476, 0.379299489799, 0.222342742135, 25.1886174438, 11.096307244
