user, technique, session, word, len, class, correct, dwell_duration, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
xy, normal, 1, out, 3, Match, Yes, 1.1785, 1.4278, 0, 0.173467543004, 0.290816879801, 0.173701427953, 3.72239299344, 2.60708292019
xy, normal, 1, for, 3, Match, Yes, 1.228, 2.3737, 0, 0.211532258129, 0.104856155661, 0.275661206081, 9.81835990629, 4.13631036201
xy, normal, 1, low, 3, Match, Yes, 1.7595, 2.1913, 0, 0.180197072558, 0.493962421129, 0.287836225239, 8.70134438462, 3.97085948278
xy, normal, 1, flying, 6, Match, Yes, 1.4276, 3.6518, 0, 0.245990025271, 0.217148724297, 0.165115726501, 15.1573889517, 4.15066239983
xy, normal, 1, objects, 7, Match, Yes, 2.274, 4.9803, 0, 0.350159332412, 0.289200612392, 0.537224984989, 17.3848945903, 3.49073240373
xy, normal, 1, my, 2, Match, Yes, 0, 0.9627, 0, 0.205796098865, 0.225559493287, 0.122175155875, 3.07034710501, 3.18930830477
xy, normal, 1, favorite, 8, Match, Yes, 0.8961, 5.8092, 0, 0.498971926895, 0.167386100934, 0.136042038418, 26.8347028699, 4.61934567063
xy, normal, 1, subject, 7, Match, Yes, 1.9251, 4.6474, 0, 0.29895771315, 0.0119244116836, 0.236739723673, 18.9260790781, 4.07240157466
xy, normal, 1, is, 2, Match, No, 1.7425, 1.079, 0, 0.221461538728, 0.23852426812, 0.654609176472, 5.37245246864, 4.97910330736
xy, normal, 1, psychology, 10, Match, Yes, 2.0417, 8.0822, 0, 0.879050930411, 0.0667695330821, 0.16346559379, 29.9201562422, 3.70198166863
xy, normal, 1, elephants, 9, Match, Yes, 0, 5.9922, 0, 0.293379598942, 0.151693336416, 0.169333317398, 40.82750188, 6.81344112012
xy, normal, 1, are, 3, Match, Yes, 1.1784, 1.61, 0, 0.639005462491, 0.231107969168, 0.180355955316, 6.01280795265, 3.73466332463
xy, normal, 1, afraid, 6, Match, Yes, 1.9086, 3.7182, 0, 0.256456485852, 0.156573777485, 0.290476749846, 18.4117263711, 4.95178483435
xy, normal, 1, of, 2, Match, Yes, 2.3237, 1.1952, 0, 0.155478273462, 0.282309562466, 0.38211444223, 4.34941960902, 3.63907263138
xy, normal, 1, mice, 4, Match, Yes, 1.5434, 2.2077, 0, 0.310307881382, 0.169554268318, 0.177900024635, 8.82527050768, 3.99749536064
xy, normal, 1, physics, 7, Match, Yes, 0, 4.7309, 0, 0.91235398695, 0.299521790306, 0.260287352856, 23.2972340141, 4.92448244818
xy, normal, 1, and, 3, Match, Yes, 1.4109, 2.4565, 0, 0.414436725805, 0.192184816682, 0.444967957948, 10.0988682376, 4.11108008856
xy, normal, 1, chemistry, 9, Match, Yes, 2.2076, 6.9386, 0, 0.843715336696, 0.167549510727, 0.166846592102, 28.3882991048, 4.09135835829
xy, normal, 1, are, 3, Match, Yes, 1.9745, 1.3113, 0, 0.343390574491, 0.445161075797, 0.151112554905, 3.02681455185, 2.30825482486
xy, normal, 1, hard, 4, Match, Yes, 1.7262, 2.3237, 0, 0.46167545166, 0.356647296406, 0.22755225713, 9.14919834845, 3.93734059838
xy, normal, 1, breathing, 9, Match, Yes, 0, 4.6632, 0, 0.39237119527, 0.20890792686, 0.268197459738, 18.5551438705, 3.97905812972
xy, normal, 1, is, 2, Select, Yes, 1.7426, 1.2945, 2.7381, 0.279974772695, 0.191392568604, 0.592814100487, 5.44607304048, 4.20708616492
xy, normal, 1, difficult, 9, Match, Yes, 0.9957, 6.8195, 0, 0.783344404508, 0.129935652875, 0.102714411774, 29.9901043585, 4.39769841756
xy, normal, 2, time, 4, Match, Yes, 0, 2.3746, 0, 0.215195227268, 0.247653061136, 0.508958058021, 10.0495846754, 4.23211685142
xy, normal, 2, to, 2, Match, Yes, 1.0795, 1.3284, 0, 0.303341695132, 0.155016288554, 0.39059229126, 4.45234635504, 3.35166091166
xy, normal, 2, go, 2, Match, Yes, 1.1457, 0.9301, 0, 0.14353286969, 0.180296792487, 0.248165320142, 3.56209876263, 3.8298019166
xy, normal, 2, shopping, 8, Match, Yes, 1.295, 4.0187, 0, 0.237981780342, 0.434037578609, 0.173719974839, 13.6464049344, 3.39572621355
xy, normal, 2, my, 2, Match, Yes, 0, 1.0463, 0, 0.364456580767, 0.112801590756, 0.290608993331, 3.16424934601, 3.02422760777
xy, normal, 2, watch, 5, Match, Yes, 1.3448, 2.2582, 0, 0.155130936014, 0.125503063907, 0.0798379549149, 9.48936577143, 4.20218128219
xy, normal, 2, fell, 4, Match, Yes, 1.7602, 1.594, 0, 0.416836972891, 0.22911707006, 0.0391536850118, 8.36471716651, 5.24762682968
xy, normal, 2, in, 2, Match, Yes, 0.9794, 0.7307, 0, 0.134435308827, 0.240408871533, 0.292188504175, 1.83768830536, 2.51496962552
xy, normal, 2, the, 3, Match, Yes, 1.2121, 1.2289, 0, 0.221486389487, 0.31221823318, 0.311521742153, 5.40138763275, 4.39530281777
xy, normal, 2, water, 5, Match, Yes, 1.0458, 2.109, 0, 0.513952894685, 0.27431333961, 0.388122968506, 8.60837468666, 4.08173290027
xy, normal, 2, elephants, 9, Match, Yes, 0, 6.425, 0, 0.525334931787, 0.256193694749, 0.304174721279, 41.5533634404, 6.46744956271
xy, normal, 2, are, 3, Match, Yes, 1.1623, 1.1289, 0, 0.191213253581, 0.111689203869, 0.30714485397, 3.45005655199, 3.05612237753
xy, normal, 2, afraid, 6, Match, Yes, 1.096, 3.0381, 0, 0.331585754598, 0.401576310956, 0.243571731991, 18.2208267743, 5.99744141874
xy, normal, 2, of, 2, Match, Yes, 1.4113, 0.9796, 0, 0.193491553519, 0.433740353504, 0.334267910822, 4.05818393327, 4.14269490943
xy, normal, 2, mice, 4, Match, Yes, 1.2451, 1.8764, 0, 0.342487795199, 0.293346464749, 0.21210001603, 8.54442781566, 4.55362812602
xy, normal, 2, watch, 5, Match, Yes, 0, 2.0417, 0, 0.248117415805, 0.191312685792, 0.0913359523736, 9.16334117672, 4.48809383196
xy, normal, 2, out, 3, Match, Yes, 1.4937, 1.0625, 0, 0.225013027721, 0.256844275875, 0.150843136012, 3.83299223812, 3.60752210647
xy, normal, 2, for, 3, Match, Yes, 1.1287, 1.4775, 0, 0.209467299825, 0.0879285295681, 0.351065604154, 9.39688917457, 6.35999267314
xy, normal, 2, low, 3, Match, Yes, 1.4608, 1.444, 0, 0.253853063373, 0.292201150939, 0.295600434269, 7.81080341123, 5.40914363659
xy, normal, 2, flying, 6, Match, Yes, 1.2616, 3.187, 0, 0.308131380049, 0.195313074987, 0.176891730689, 16.2862691473, 5.11021937473
xy, normal, 2, objects, 7, Match, Yes, 2.0913, 3.7512, 0, 0.501354494699, 0.179211462245, 0.135728697467, 16.9768498825, 4.52571174091
xy, normal, 2, prevailing, 10, Match, Yes, 0, 5.892, 0, 0.409797912456, 0.357160370624, 0.0871470780979, 28.5558533186, 4.84654672754
xy, normal, 2, wind, 4, Match, Yes, 1.2779, 2.374, 0, 0.258017645826, 0.576771240318, 0.146595615903, 11.0850800909, 4.66936819332
xy, normal, 2, from, 4, Match, Yes, 1.7759, 1.7925, 0, 0.382215819522, 0.374432094492, 0.160762704646, 9.83034844297, 5.48415533778
xy, normal, 2, the, 3, Match, Yes, 1.1453, 1.2118, 0, 0.234321134558, 0.263339518054, 0.328926600878, 5.40846986415, 4.46317037807
xy, normal, 2, east, 4, Select, Yes, 0.9458, 1.4777, 1.8758, 0.369861678442, 0.298093065161, 0.0189540294924, 4.94732413635, 3.34798953533
xy, normal, 2, my, 2, Match, Yes, 0, 0.9959, 0, 0.175522969455, 0.324555608741, 0.319348103807, 2.71223230118, 2.72339823394
xy, normal, 2, favorite, 8, Select, Yes, 0.78, 6.4065, 2.5392, 1.20191433556, 0.165325745182, 0.188415138333, 27.6649286006, 4.31825936168
xy, normal, 2, subject, 7, Match, Yes, 1.2282, 3.2365, 0, 0.300986468487, 0.280135371537, 0.159947146974, 17.035080665, 5.2634267465
xy, normal, 2, is, 2, Match, Yes, 1.9086, 0.8133, 0, 0.210521162409, 0.0306351889989, 0.669928294626, 5.28802548774, 6.50193715448
xy, normal, 2, psychology, 10, Match, Yes, 3.9658, 6.5888, 0, 0.427400526972, 0.245082652189, 0.25235407472, 26.2340728362, 3.98161620268
xy, normal, 2, physics, 7, Match, Yes, 0, 4.2491, 0, 0.852648318329, 0.27876410883, 0.345301092434, 23.5738095694, 5.54795358298
xy, normal, 2, and, 3, Match, Yes, 0.9462, 1.361, 0, 0.452698047354, 0.180955750494, 0.430378744666, 9.6098803449, 7.06089665312
xy, normal, 2, chemistry, 9, Match, Yes, 2.0249, 4.6303, 0, 0.946421278996, 0.109064982983, 0.355146500073, 27.5358118823, 5.94687425919
xy, normal, 2, are, 3, Match, Yes, 3.5684, 0.9794, 0, 0.276290615921, 0.406419277748, 0.188456556524, 3.14494872033, 3.21109732523
xy, normal, 2, hard, 4, Match, Yes, 1.2446, 1.6265, 0, 0.257125679333, 0.35214996672, 0.138923154244, 8.45087140276, 5.19574017999
xy, normal, 2, elections, 9, Select, Yes, 0, 5.8087, 2.4064, 0.613736554327, 0.872541541508, 0.244121601471, 31.1647774373, 5.36518970463
xy, normal, 2, bring, 5, Match, Yes, 9.858, 2.2574, 0, 0.304971440028, 0.26076224977, 0.388215263802, 11.9699779715, 5.30255070945
xy, normal, 2, out, 3, Match, Yes, 2.0245, 1.0789, 0, 0.145281277997, 0.198327775443, 0.132325486253, 3.9185149724, 3.6319538163
xy, normal, 2, the, 3, Match, Yes, 0.614, 1.3946, 0, 0.213004264138, 0.304034951807, 0.179511876515, 5.90406919316, 4.23352157835
xy, normal, 2, best, 4, Select, Yes, 1.1782, 1.7428, 2.1407, 0.447766646146, 0.324104706601, 0.172436111418, 8.34710556439, 4.78947989694
xy, normal, 2, my, 2, Match, Yes, 0, 0.8462, 0, 0.322292774944, 0.0484585229862, 0.265682151501, 3.08986487085, 3.65145931322
xy, normal, 2, favorite, 8, Select, Yes, 0.8629, 5.5265, 2.9874, 1.52318405369, 0.234389698291, 0.373474528675, 25.6946471823, 4.64935260695
xy, normal, 2, place, 5, Match, Yes, 0.7965, 2.7712, 0, 0.631416129978, 0.321086060042, 0.29350895457, 16.2869045652, 5.87720285985
xy, normal, 2, to, 2, Match, Yes, 1.3938, 1.0288, 0, 0.28129979509, 0.429668136167, 0.426141981412, 4.20150662958, 4.08389058085
xy, normal, 2, visit, 5, Match, Yes, 1.3111, 2.904, 0, 0.288742888985, 0.382717806365, 0.0972533060518, 17.3993150991, 5.99149968976
xy, normal, 2, breathing, 9, Select, Yes, 0, 5.8411, 3.7666, 0.666238227746, 0.304482648192, 0.426996123642, 19.4229948822, 3.32522896068
xy, normal, 2, is, 2, Select, Yes, 1.1615, 1.4268, 2.2898, 0.30681027972, 0.17562284619, 0.398333437585, 5.67376370565, 3.97656553522
xy, normal, 2, difficult, 9, Match, Yes, 1.0452, 6.5038, 0, 0.305234896064, 0.240343752438, 0.138182016938, 27.7529798226, 4.26719453589
xy, normal, 3, breathing, 9, Match, Yes, 0, 4.248, 0, 0.251492518704, 0.33162411474, 0.0652010906964, 15.2985949199, 3.60136415253
xy, normal, 3, is, 2, Match, Yes, 1.6264, 1.2446, 0, 0.0795133080261, 0.0506889556511, 0.377408419229, 5.5480697505, 4.45771312108
xy, normal, 3, difficult, 9, Match, Yes, 0.6968, 5.4429, 0, 0.404964859987, 0.0477719207276, 0.301954848255, 25.99244081, 4.7754764574
xy, normal, 3, physics, 7, Match, Yes, 0, 6.3554, 0, 0.877487451681, 0.168852884447, 0.230712442426, 25.754819604, 4.05243094125
xy, normal, 3, and, 3, Match, Yes, 2.3065, 1.9247, 0, 0.48982802629, 0.251231169471, 0.202074325183, 10.3971702308, 5.40196925798
xy, normal, 3, chemistry, 9, Match, Yes, 1.2942, 5.1607, 0, 0.265503035764, 0.166141377811, 0.23525845835, 25.2286154197, 4.88860337157
xy, normal, 3, are, 3, Select, Yes, 1.1614, 1.5598, 2.4889, 0.576375576749, 0.300216618922, 0.383335994064, 5.06380866422, 3.24644740622
xy, normal, 3, hard, 4, Match, Yes, 1.062, 1.8583, 0, 0.30000069979, 0.114638966892, 0.209507145494, 9.40066887653, 5.05874663754
xy, normal, 3, my, 2, Match, Yes, 0, 0.6968, 0, 0.254669633491, 0.3030987051, 0.147892159079, 2.70400735502, 3.88060757035
xy, normal, 3, watch, 5, Match, Yes, 1.211, 2.5382, 0, 0.339653579218, 0.189628570026, 0.204060396275, 9.19530189924, 3.62276491184
xy, normal, 3, fell, 4, Match, Yes, 1.4597, 1.6261, 0, 0.453266295498, 0.185337561374, 0.24870037244, 8.69770071749, 5.34881047752
xy, normal, 3, in, 2, Match, Yes, 1.1614, 0.7962, 0, 0.250453885498, 0.303322016774, 0.165262615582, 2.70879415822, 3.40215292417
xy, normal, 3, the, 3, Match, Yes, 1.5925, 1.3111, 0, 0.258009565794, 0.194738115725, 0.195839598386, 5.72627998889, 4.36753869948
xy, normal, 3, water, 5, Select, Yes, 0.9291, 2.0575, 1.8251, 0.298920844703, 0.276959226257, 0.422628793191, 7.20505171747, 3.50184773632
xy, normal, 3, my, 2, Match, Yes, 0, 0.664, 0, 0.209593372863, 0.281468206649, 0.229121876033, 2.98768476021, 4.49952524129
xy, normal, 3, favorite, 8, Match, Yes, 0.813, 4.976, 0, 0.242859122071, 0.0279931239593, 0.193778213205, 26.3633426161, 5.29809940035
xy, normal, 3, place, 5, Select, Yes, 1.526, 2.472, 1.809, 0.495899066056, 0.29823880468, 0.145461902978, 14.2724709867, 5.77365331177
xy, normal, 3, to, 2, Match, Yes, 0.498, 0.829, 0, 0.382120914921, 0.159398907932, 0.240774980029, 4.85218273874, 5.85305517338
xy, normal, 3, visit, 5, Match, Yes, 1.045, 2.423, 0, 0.271917675765, 0.364565917499, 0.0574391914027, 17.4676664527, 7.20910707911
xy, normal, 3, time, 4, Match, Yes, 0, 1.841, 0, 0.295737697262, 0.2353787679, 0.0293901033853, 10.5705125449, 5.74172327264
xy, normal, 3, to, 2, Match, Yes, 0.714, 0.846, 0, 0.121843807099, 0.161655070211, 0.295970472527, 4.20381002943, 4.96904258798
xy, normal, 3, go, 2, Match, Yes, 0.796, 0.897, 0, 0.326929770542, 0.13513433335, 0.336425649149, 4.46917934527, 4.98236270376
xy, normal, 3, shopping, 8, Select, Yes, 1.128, 3.202, 3.301, 0.367501554712, 0.13417280205, 0.169482178804, 14.7176553463, 4.59639454914
xy, normal, 3, my, 2, Match, Yes, 0, 0.92946, 0, 0.260433340067, 0.357407336932, 0.269747273078, 2.61041155078, 2.80852489701
xy, normal, 3, favorite, 8, Match, Yes, 0.68018, 6.90394, 0, 0.854507097613, 0.242840057655, 0.267842858469, 31.5923224258, 4.57598449955
xy, normal, 3, place, 5, Select, Yes, 2.20716, 3.05375, 1.82548, 0.675535525687, 0.179574443017, 0.199310736755, 16.9445421775, 5.5487653467
xy, normal, 3, to, 2, Match, Yes, 0.54766, 0.94612, 0, 0.0758093205512, 0.0788163233855, 0.370936456107, 3.93563273526, 4.15976063846
xy, normal, 3, visit, 5, Match, Yes, 1.12833, 3.33541, 0, 0.428743617926, 0.294958226203, 0.484657369021, 18.5497329029, 5.56145508435
xy, normal, 3, physics, 7, Match, Yes, 0, 4.23073, 0, 0.747070213355, 0.413131876756, 0.332335353824, 22.4261174021, 5.30076781125
xy, normal, 3, and, 3, Match, Yes, 1.12823, 1.80855, 0, 0.295002770668, 0.323161817886, 0.315711755994, 9.57361000044, 5.29352796464
xy, normal, 3, chemistry, 9, Match, Yes, 1.07818, 5.22645, 0, 0.291824867651, 0.221453423627, 0.168365291545, 27.3129634512, 5.2259111732
xy, normal, 3, are, 3, Match, No, 1.32699, 1.46025, 0, 0.795227721718, 0.218435915746, 0.325673755659, 6.80590870263, 4.66078322385
xy, normal, 3, hard, 4, Match, Yes, 0.97902, 1.94133, 0, 0.350036081912, 0.421124479383, 0.24115179759, 9.02136835701, 4.64700404208
xy, normal, 3, elephants, 9, Match, Yes, 0, 6.75255, 0, 0.442811474728, 0.174043259289, 0.217433801018, 42.6990768062, 6.32340031636
xy, normal, 3, are, 3, Match, Yes, 0.91246, 1.06207, 0, 0.0786667263809, 0.0752904616219, 0.191439414317, 3.82338059141, 3.5999327647
xy, normal, 3, afraid, 6, Match, Yes, 0.9124, 3.13559, 0, 0.363142379742, 0.204323443689, 0.148386171357, 17.8139655961, 5.68121648432
xy, normal, 3, of, 2, Select, Yes, 1.82479, 0.96244, 2.17363, 0.46315129836, 0.222199660171, 0.422388936693, 5.35212888987, 5.56100005182
xy, normal, 3, mice, 4, Match, Yes, 1.2444, 1.89171, 0, 0.622493363622, 0.462071637252, 0.311360540334, 9.15390318459, 4.83895691443
xy, normal, 3, my, 2, Match, Yes, 0, 0.7966, 0, 0.0866133800208, 0.151550804765, 0.0925045670494, 2.72334057122, 3.41870521118
xy, normal, 3, favorite, 8, Match, Yes, 0.7133, 5.1597, 0, 0.403550790511, 0.272818460748, 0.25914787933, 26.3327408752, 5.10354107317
xy, normal, 3, subject, 7, Match, Yes, 0.9292, 3.4674, 0, 0.294200082847, 0.275877230414, 0.0687566765049, 18.3828670774, 5.30162862012
xy, normal, 3, is, 2, Match, Yes, 1.0952, 1.2277, 0, 0.22856518712, 0.251003654087, 0.443216667597, 6.39144901226, 5.20603487192
xy, normal, 3, psychology, 10, Match, Yes, 1.6924, 6.5706, 0, 0.611697978137, 0.227615124581, 0.182090578521, 30.3311724075, 4.61619523446
xy, normal, 4, watch, 5, Match, Yes, 0, 2.20873, 0, 0.243049506499, 0.376859189832, 0.0825228499568, 9.26974786808, 4.19686782363
xy, normal, 4, out, 3, Match, Yes, 1.24528, 1.24548, 0, 0.251074905512, 0.124861096059, 0.443160773214, 4.41703150581, 3.54644916483
xy, normal, 4, for, 3, Match, Yes, 1.12915, 1.66072, 0, 0.296367972963, 0.163493481344, 0.224451151962, 10.0941325646, 6.07816643659
xy, normal, 4, low, 3, Match, Yes, 1.42807, 1.22912, 0, 0.227880485865, 0.310373887421, 0.116935548748, 7.71221392269, 6.27458175173
xy, normal, 4, flying, 6, Match, Yes, 1.04633, 2.69039, 0, 0.273776211652, 0.252584584803, 0.243942847015, 17.3486877013, 6.44839138611
xy, normal, 4, objects, 7, Match, Yes, 1.64382, 3.55403, 0, 0.333857997517, 0.120973605617, 0.387820628493, 17.9804379762, 5.05916888044
xy, normal, 4, my, 2, Match, Yes, 0, 0.73071, 0, 0.259663487396, 0.352381343436, 0.256092859738, 3.01229434934, 4.12242113744
xy, normal, 4, watch, 5, Match, Yes, 1.14575, 1.74344, 0, 0.19296736042, 0.275853495706, 0.0694632169137, 10.2543646493, 5.88168485829
xy, normal, 4, fell, 4, Match, Yes, 1.22878, 1.17904, 0, 0.545105698461, 0.152524811654, 0.146744682289, 9.51816968483, 8.07281320806
xy, normal, 4, in, 2, Match, Yes, 0.96276, 0.76397, 0, 0.145456011291, 0.218137147708, 0.309966785158, 1.78273412188, 2.3335132556
xy, normal, 4, the, 3, Match, Yes, 0.99616, 1.04603, 0, 0.364313095652, 0.22413272278, 0.282205655539, 5.22962070999, 4.99949400112
xy, normal, 4, water, 5, Match, Yes, 0.89647, 1.72684, 0, 0.469542479092, 0.266440263031, 0.125574918929, 8.81032720482, 5.1019939339
xy, normal, 4, prevailing, 10, Match, Yes, 0, 5.19664, 0, 0.409691658073, 0.351175738007, 0.243016389579, 27.7168280291, 5.33360556612
xy, normal, 4, wind, 4, Select, Yes, 9.41371, 2.34118, 2.10846, 0.730650136836, 0.13378883749, 0.144873161907, 14.2520709443, 6.08755881407
xy, normal, 4, from, 4, Match, Yes, 0.82994, 2.20836, 0, 0.50647926281, 0.342130744256, 0.521169663915, 8.73902372956, 3.95724597872
xy, normal, 4, the, 3, Select, Yes, 1.62695, 1.17878, 1.87588, 0.211810310925, 0.179128870752, 0.0340342000053, 6.28702505528, 5.33350163328
xy, normal, 4, east, 4, Select, Yes, 0.58102, 1.52721, 1.74296, 0.445987946531, 0.122318256973, 0.825103060039, 6.69066939275, 4.38097536864
xy, normal, 4, my, 2, Match, Yes, 0, 0.9462, 0, 0.550647697671, 0.188076980146, 0.378981605708, 3.64341754523, 3.85057867811
xy, normal, 4, favorite, 8, Match, Yes, 0.7303, 5.4617, 0, 0.421309922774, 0.153250016591, 0.379999310843, 26.7994721171, 4.90680046819
xy, normal, 4, place, 5, Match, Yes, 1.6101, 2.5232, 0, 0.69835763728, 0.146649112404, 0.108740206823, 17.0265681891, 6.74800578199
xy, normal, 4, to, 2, Match, Yes, 0.8799, 0.9298, 0, 0.253136204049, 0.167274709269, 0.450448612711, 4.51957346783, 4.86080175073
xy, normal, 4, visit, 5, Match, Yes, 12.3347, 2.8051, 0, 0.330182342095, 0.287007744308, 0.181063079729, 18.3984918563, 6.55894330195
xy, normal, 4, physics, 7, Match, Yes, 0, 4.4978, 0, 0.248396865533, 0.224271240932, 0.116732093625, 19.9551495991, 4.43664671598
xy, normal, 4, and, 3, Match, Yes, 1.1121, 1.6266, 0, 0.206514763285, 0.196891216526, 0.401130617989, 9.29205846708, 5.71256514637
xy, normal, 4, chemistry, 9, Match, Yes, 1.0789, 5.344, 0, 0.54718592932, 0.0599755244162, 0.17846659446, 26.0155457707, 4.86817847506
xy, normal, 4, are, 3, Match, Yes, 1.4108, 1.0788, 0, 0.37142064786, 0.283303468697, 0.116348001242, 4.6795152177, 4.33770413209
xy, normal, 4, hard, 4, Match, Yes, 1.2447, 1.8257, 0, 0.408080122924, 0.398699171552, 0.141227700417, 9.41508547673, 5.15697292914
xy, normal, 4, breathing, 9, Select, Yes, 0, 4.1492, 1.8754, 0.453721983665, 0.347152346685, 0.298883426593, 18.5358859088, 4.46733970617
xy, normal, 4, is, 2, Match, Yes, 1.0124, 0.7799, 0, 0.113157868029, 0.217004283207, 0.295100943441, 5.29488609294, 6.78918591222
xy, normal, 4, difficult, 9, Match, Yes, 0.9294, 4.4637, 0, 0.414110309209, 0.23102445527, 0.429196162937, 28.2980004784, 6.33958386056
xy, normal, 4, my, 2, Match, Yes, 0, 0.7968, 0, 0.288501468747, 0.41614053408, 0.162013300148, 2.44718966399, 3.07127216866
xy, normal, 4, favorite, 8, Match, Yes, 0.6141, 4.7131, 0, 0.504404969882, 0.196907477385, 0.245511858178, 23.7582435115, 5.04089527306
xy, normal, 4, subject, 7, Match, Yes, 1.2613, 3.3022, 0, 0.219813018002, 0.0387251289088, 0.0877520421415, 18.1777575353, 5.50474154664
xy, normal, 4, is, 2, Match, Yes, 0.8959, 0.8963, 0, 0.20651808133, 0.261891388192, 0.499248383717, 5.79290427639, 6.46313095658
xy, normal, 4, psychology, 10, Match, Yes, 1.0788, 5.8909, 0, 0.419992698653, 0.165208869341, 0.285646149696, 28.3243520257, 4.80815359719
xy, normal, 4, elephants, 9, Match, Yes, 0, 6.0576, 0, 1.73812327014, 0.106920570935, 0.195514127004, 49.1536367986, 8.11437480167
xy, normal, 4, are, 3, Match, Yes, 1.593, 1.0289, 0, 0.273784163988, 0.396792373786, 0.315802036935, 3.97530889185, 3.86364942351
xy, normal, 4, afraid, 6, Match, Yes, 1.112, 3.4514, 0, 0.166116956639, 0.207382167616, 0.0975773510811, 18.6700386692, 5.40941028835
xy, normal, 4, of, 2, Match, Yes, 2.1568, 0.7797, 0, 0.256223847593, 0.26403753885, 0.239171511456, 4.62183849301, 5.92771385534
xy, normal, 4, mice, 4, Match, Yes, 1.8419, 1.6924, 0, 0.281223883767, 0.288728647946, 0.159343322022, 8.89418942436, 5.25537073054
xy, normal, 4, time, 4, Match, Yes, 0, 1.9248, 0, 0.247145386581, 0.333092108062, 0.169845555093, 11.8260603354, 6.14404630889
xy, normal, 4, to, 2, Match, Yes, 0.9125, 0.8795, 0, 0.0901312612504, 0.143687035581, 0.138801063515, 4.23681297478, 4.81729729935
xy, normal, 4, go, 2, Match, Yes, 0.863, 0.7464, 0, 0.360558732842, 0.152995827763, 0.0486223603705, 4.12827720977, 5.53091801952
xy, normal, 4, shopping, 8, Select, No, 1.2109, 3.3187, 1.6426, 0.268965369237, 0.333063423285, 0.365126973204, 14.2045755169, 4.28016256874
xy, normal, 4, elections, 9, Match, Yes, 0, 5.5093, 0, 0.604513032941, 0.267565391904, 0.442828479974, 30.948956288, 5.61758413736
xy, normal, 4, bring, 5, Match, Yes, 2.9538, 2.8374, 0, 0.556662040328, 0.259517135883, 0.391543403353, 11.5386887347, 4.06664155025
xy, normal, 4, out, 3, Match, Yes, 1.3441, 1.2113, 0, 0.157143042264, 0.210126700069, 0.128440062772, 4.11032647305, 3.39331831342
xy, normal, 4, the, 3, Match, Yes, 1.5597, 1.1781, 0, 0.200157109298, 0.162349070626, 0.138448041131, 6.26998619576, 5.32211713417
xy, normal, 4, best, 4, Match, Yes, 1.1117, 3.3687, 0, 0.671561786923, 0.0791406848656, 0.0833205177132, 9.14834307113, 2.71568945621
xy, normal, 5, watch, 5, Match, Yes, 0, 2.159, 0, 0.2454470174, 0.451534675387, 0.0266134015113, 9.49742905522, 4.39899446745
xy, normal, 5, out, 3, Match, Yes, 1.096, 1.1127, 0, 0.100392763786, 0.0405794405334, 0.242294230424, 3.84999605865, 3.46004858331
xy, normal, 5, for, 3, Select, Yes, 1.0295, 1.4942, 1.9592, 0.199329507278, 0.125544667704, 0.123973775715, 10.4465230877, 6.99138206915
xy, normal, 5, low, 3, Match, Yes, 0.9134, 1.3286, 0, 0.0938371583551, 0.190367040729, 0.49274842663, 7.90066190148, 5.94660688054
xy, normal, 5, flying, 6, Match, Yes, 0.9464, 3.4207, 0, 0.718414871546, 0.0750300399907, 0.421663058911, 19.4541863532, 5.68719453715
xy, normal, 5, objects, 7, Match, Yes, 1.2619, 3.5368, 0, 0.530714112703, 0.239549446294, 0.703551039797, 18.3959863622, 5.2013080644
xy, normal, 5, elephants, 9, Match, Yes, 0, 5.8444, 0, 0.546504352974, 0.289655163774, 0.567621603586, 42.995612465, 7.3567196744
xy, normal, 5, are, 3, Match, Yes, 0.9963, 0.9632, 0, 0.380860879099, 0.337222064904, 0.325000792974, 3.88538813775, 4.03383319949
xy, normal, 5, afraid, 6, Match, Yes, 0.9131, 2.939, 0, 0.260300401513, 0.213226915527, 0.269764835664, 17.1251811989, 5.826873494
xy, normal, 5, of, 2, Match, Yes, 1.0294, 0.8298, 0, 0.0829929644614, 0.174796048205, 0.132702998975, 4.82416698196, 5.81365025543
xy, normal, 5, mice, 4, Match, Yes, 0.8966, 1.7766, 0, 0.385208181439, 0.0147706988663, 0.193672710695, 9.51722721911, 5.35698931617
xy, normal, 5, breathing, 9, Match, Yes, 0, 3.9347, 0, 0.265031660855, 0.397088475897, 0.126916663216, 17.7868299234, 4.52050472042
xy, normal, 5, is, 2, Match, Yes, 1.4609, 0.7638, 0, 0.177318262361, 0.18169381864, 0.484837091565, 5.45392323481, 7.14051222154
xy, normal, 5, difficult, 9, Select, Yes, 0.747, 5.3794, 2.4735, 1.06818214544, 0.311028418427, 0.271227464813, 30.9494651926, 5.75333033286
xy, normal, 5, physics, 7, Match, Yes, 0, 4.383, 0, 0.895658894464, 0.376821152339, 0.106387127276, 23.4296093144, 5.3455645253
xy, normal, 5, and, 3, Match, Yes, 0.7137, 1.7765, 0, 0.315374288374, 0.4863252457, 0.151987005951, 9.13994545597, 5.14491722824
xy, normal, 5, chemistry, 9, Match, Yes, 1.1952, 4.7483, 0, 0.236907202529, 0.0720404714379, 0.27337436344, 25.9524365616, 5.4656269742
xy, normal, 5, are, 3, Match, Yes, 2.7561, 1.0792, 0, 0.283526064183, 0.235818369015, 0.279642268068, 4.23519426585, 3.92438312254
