technique, size, speed, word, len, class, correct, gesture_durations, selection_durations, sample_distance, start_distance, end_distance, gesture_length, gesture_speed
normal, 0.4, 1.5, he, 2, Select, Yes, 1.01, 1.724, 0.460154986883, 0.288167433042, 0.294819165446, 5.10142167922, 5.05091255368
normal, 0.4, 1.5, is, 2, Match, No, 2.104, 0, 0.309760072413, 0.342222709827, 0.388430498041, 4.9710831942, 2.36268212652
normal, 0.4, 1.5, still, 5, Match, No, 2.901, 0, 0.900796762668, 0.288697040866, 0.0432395990962, 10.3404405419, 3.56444003511
normal, 0.4, 1.5, on, 2, Match, Yes, 0.895, 0, 0.241642530162, 0.073495564526, 0.181353529177, 3.09737888657, 3.46075853248
normal, 0.4, 1.5, our, 3, Select, Yes, 1.873, 1.375, 0.280810712053, 0.328055461031, 0.358601097496, 4.59386392045, 2.45267694631
normal, 0.4, 1.5, team, 4, Match, Yes, 4.972, 0, 0.173213009731, 0.0793885905153, 0.472722459703, 11.1658457018, 2.24574531412
normal, 0.4, 1.5, the, 3, Match, Yes, 1.525, 0, 0.400819411452, 0.028709476014, 0.24992021359, 7.25129182458, 4.75494545874
normal, 0.4, 1.5, presidential, 12, Match, No, 6.101, 0, 2.03383824104, 0.526510636681, 4.76632021017, 30.5139718898, 5.00147056053
normal, 0.4, 1.5, suite, 5, Match, Yes, 3.697, 0, 0.175924829703, 0.217311077831, 0.378887972256, 10.7821488964, 2.91645899282
normal, 0.4, 1.5, is, 2, Match, Yes, 1.16, 0, 0.174346786992, 0.129844014517, 0.311744068422, 5.6043131437, 4.83130443423
normal, 0.4, 1.5, very, 4, Match, Yes, 2.552, 0, 0.407438192285, 0.21329391834, 0.356480463971, 6.99790108704, 2.74212425041
normal, 0.4, 1.5, busy, 4, Match, Yes, 2.454, 0, 0.42032255822, 0.177466733516, 0.182225148498, 11.0389723967, 4.49835875985
normal, 0.4, 1.5, accompanied, 11, Match, Yes, 8.304, 0, 0.546375972485, 0.0867928936181, 0.21311506146, 43.4860993504, 5.23676533603
normal, 0.4, 1.5, by, 2, Match, Yes, 0.729, 0, 0.347327256971, 0.357717712305, 0.306744424681, 2.62584196057, 3.60197799804
normal, 0.4, 1.5, an, 2, Match, Yes, 0.828, 0, 0.104182634447, 0.170216556236, 0.103523851213, 5.59580652345, 6.75822043895
normal, 0.4, 1.5, adult, 5, Match, No, 3.431, 0, 1.50411561363, 0.333035384414, 0.155346418024, 17.0562557021, 4.97121996565
normal, 0.4, 1.5, it, 2, Match, Yes, 1.276, 0, 0.288535468426, 0.235959728212, 0.285967801728, 3.09942764978, 2.42901853431
normal, 0.4, 1.5, is, 2, Select, Yes, 1.525, 1.673, 0.58108621401, 0.138020915984, 0.419637569968, 7.06102803859, 4.63018232039
normal, 0.4, 1.5, difficult, 9, Match, Yes, 6.91, 0, 0.342438866401, 0.109064780626, 0.242084183891, 30.9052076664, 4.47253367096
normal, 0.4, 1.5, to, 2, Select, No, 0.978, 3.149, 0.319760709244, 0.133897659614, 0.44566587321, 4.73928399613, 4.84589365657
normal, 0.4, 1.5, concentrate, 11, Match, No, 12.048, 0, 0.880352104049, 0.0751834443279, 0.186146749628, 28.3606690971, 2.35397319863
normal, 0.6, 1.5, all, 3, Match, Yes, 2.204, 0, 1.17232933611, 0.906990449818, 0.230306071205, 12.3297144421, 5.59424430222
normal, 0.6, 1.5, together, 8, Match, Yes, 4.293, 0, 0.702633689644, 0.252048153383, 0.466436152215, 21.0030773558, 4.89240096805
normal, 0.6, 1.5, in, 2, Match, Yes, 0.812, 0, 0.169589995721, 0.354504365334, 0.287075828996, 1.95801735688, 2.41135142472
normal, 0.6, 1.5, one, 3, Match, Yes, 1.492, 0, 0.142323346402, 0.202797177941, 0.0454929614996, 7.36777420546, 4.93818646478
normal, 0.6, 1.5, big, 3, Select, Yes, 1.509, 1.674, 0.650112373074, 0.390538776351, 0.16784105487, 8.09631089738, 5.36534850721
normal, 0.6, 1.5, pile, 4, Select, No, 2.834, 2.237, 0.68709385093, 0.747192920569, 0.385770146301, 9.82507441408, 3.46685759142
normal, 0.6, 1.5, exercise, 8, Match, Yes, 4.426, 0, 0.642916721979, 0.721887931753, 0.250987965688, 19.5696418684, 4.42151872309
normal, 0.6, 1.5, is, 2, Select, Yes, 0.828, 1.591, 0.260686240651, 0.115696052292, 0.123528352713, 5.73029317207, 6.92064392762
normal, 0.6, 1.5, good, 4, Match, No, 3.431, 0, 0.215561971303, 0.235352387931, 0.037621530458, 9.42357948146, 2.74659850815
normal, 0.6, 1.5, for, 3, Select, Yes, 1.592, 1.342, 0.22698863904, 0.340813414689, 0.116371570042, 9.30146056567, 5.84262598346
normal, 0.6, 1.5, the, 3, Match, Yes, 6.148, 0, 0.212795619796, 0.201574975424, 0.501335421324, 4.89395571269, 0.796024026137
normal, 0.6, 1.5, mind, 4, Match, Yes, 1.972, 0, 0.28121297492, 0.175721116446, 0.239421960482, 8.95090552886, 4.53899874689
normal, 0.6, 1.5, information, 11, Match, Yes, 7.392, 0, 0.336367465363, 0.153756382245, 0.116689794434, 36.8436409769, 4.98425879016
normal, 0.6, 1.5, super, 5, Match, Yes, 2.883, 0, 0.291101373512, 0.242753731022, 0.0938280515091, 17.7995987811, 6.17398500904
normal, 0.6, 1.5, highway, 7, Match, Yes, 4.127, 0, 0.261897449512, 0.261593532521, 0.366669770949, 17.275740758, 4.18602877586
normal, 0.6, 1.5, an, 2, Match, Yes, 1.044, 0, 0.124947468785, 0.166865404039, 0.270343092801, 5.38631431541, 5.15930489982
normal, 0.6, 1.5, offer, 5, Match, Yes, 1.823, 0, 0.284352997902, 0.203086900181, 0.276851881048, 7.90147159219, 4.33432341864
normal, 0.6, 1.5, you, 3, Match, Yes, 1.657, 0, 0.341024705381, 0.18823053896, 0.32450722699, 4.86757236958, 2.93758139383
normal, 0.6, 1.5, cannot, 6, Match, Yes, 3.564, 0, 0.64227773915, 0.176230625128, 0.402104751154, 18.3167365225, 5.13937612865
normal, 0.6, 1.5, refuse, 6, Match, Yes, 2.685, 0, 0.203521114405, 0.241184315421, 0.487112883673, 13.0433554002, 4.85786048425
normal, 0.6, 1.5, the, 3, Match, Yes, 0.995, 0, 0.315686138487, 0.354229421774, 0.200169565341, 5.71184795064, 5.74055070416
normal, 0.6, 1.5, sum, 3, Match, Yes, 1.509, 0, 0.232234164012, 0.289996927763, 0.176694774054, 7.30380829495, 4.84016454271
normal, 0.6, 1.5, of, 2, Match, Yes, 0.73, 0, 0.303501276313, 0.575087022341, 0.327006042643, 3.9761995038, 5.44684863534
normal, 0.6, 1.5, the, 3, Select, Yes, 1.144, 1.392, 0.257850940323, 0.0704942701218, 0.145918550586, 6.32533239425, 5.52913670826
normal, 0.6, 1.5, parts, 5, Select, No, 4.077, 2.32, 0.729117648755, 0.00846754421305, 0.557074290378, 17.6218383239, 4.32225615009
normal, 0.6, 1.5, for, 3, Match, Yes, 1.409, 0, 0.201977250123, 0.299561781089, 0.182032249288, 9.81196293029, 6.96377780716
normal, 0.6, 1.5, your, 4, Match, Yes, 1.674, 0, 0.320851334437, 0.282959949848, 0.177155529795, 7.08127542043, 4.2301525809
normal, 0.6, 1.5, information, 11, Match, Yes, 6.87, 0, 0.557638241877, 0.16669077407, 0.0743589216503, 38.5838762451, 5.61628475184
normal, 0.6, 1.5, only, 4, Match, Yes, 1.723, 0, 0.416497204575, 0.401817893479, 0.356020213005, 8.92264698259, 5.17855309495
normal, 0.6, 1.5, we, 2, Match, Yes, 0.498, 0, 0.168663787603, 0.332272315363, 0.0878240470771, 1.26595772485, 2.54208378483
normal, 0.6, 1.5, have, 4, Select, Yes, 1.757, 2.287, 0.460117588777, 0.340239514215, 0.274043145523, 12.45469163, 7.08861219691
normal, 0.6, 1.5, enough, 6, Match, Yes, 4.044, 0, 0.293250638006, 0.208087168163, 0.190159387181, 11.7451580928, 2.9043417638
normal, 0.6, 1.5, witnesses, 9, Match, Yes, 6.346, 0, 0.918828805868, 0.195997622723, 0.144829845115, 23.6469826553, 3.7262815404
normal, 0.6, 1.5, please, 6, Match, Yes, 2.767, 0, 0.45812649556, 0.982389236743, 0.673896265253, 13.391035418, 4.83955020527
normal, 0.6, 1.5, try, 3, Select, Yes, 8.385, 1.79, 0.462384815239, 0.0896397759591, 0.418474855752, 5.5165674056, 0.657909052546
normal, 0.6, 1.5, to, 2, Match, Yes, 2.072, 0, 0.137788562895, 0.116911738076, 0.0853166282327, 4.34107229994, 2.09511211387
normal, 0.6, 1.5, be, 2, Match, Yes, 0.779, 0, 0.273721364722, 0.0859849736233, 0.261019982427, 3.66866130569, 4.70944968638
normal, 0.6, 1.5, home, 4, Match, Yes, 2.171, 0, 0.289784622156, 0.320283743023, 0.128612956268, 11.1169749472, 5.12067017375
normal, 0.6, 1.5, before, 6, Match, Yes, 3.927, 0, 0.296805039621, 0.294332499009, 0.448652288359, 14.8831298546, 3.78994903352
normal, 0.6, 1.5, midnight, 8, Match, Yes, 5.386, 0, 0.742674357144, 0.0825308391451, 0.179502466404, 18.8434996832, 3.4986074421
normal, 0.8, 2.0, more, 4, Undo, No, 3.17, 0, 2.47862861496, 0.569932173066, 3.69286567426, 8.22633481844, 2.59505830235
normal, 0.8, 2.0, phrases, 7, Undo, No, 8.2809, 0, 1.09545411401, 0.590447407626, 0.350619322133, 14.7891847829, 1.78593930405
normal, 0.8, 2.0, late, 4, Undo, No, 1.9085, 0, 0.955654938116, 0.354285325087, 0.233610342451, 16.4991963127, 8.64511203182
normal, 0.8, 2.0, library, 7, Undo, No, 2.0581, 0, 1.32868755938, 0.339129341345, 2.47725035895, 9.98077776865, 4.84951060135
normal, 0.8, 2.0, library, 7, Undo, No, 2.9534, 0, 0.552343548963, 0.623778612652, 0.158534933453, 14.8100644276, 5.01458130547
normal, 0.8, 2.0, drivers, 7, Undo, No, 1.9909, 0, 1.8631059142, 0.0140198095565, 2.40223118727, 3.5177296378, 1.76690423316
normal, 0.8, 2.0, drivers, 7, Undo, No, 3.8983, 0, 1.00650861353, 0.2153363717, 0.33611109692, 17.751486814, 4.55364820922
normal, 0.4, 2.0, generation, 10, Undo, No, 56.3962, 0, 1.3358394755, 0.62449174426, 0.153622830299, 25.8541889425, 0.458438493064
normal, 0.4, 2.0, super, 5, Undo, No, 1.991, 0, 0.871338509675, 0.458208612784, 0.501943506951, 17.9925196402, 9.03692598705
normal, 0.4, 2.0, are, 3, Undo, No, 2.803, 0, 0.656433097515, 0.11238279863, 0.440921018823, 6.58309023334, 2.34858731122
normal, 0.4, 2.0, flying, 6, Undo, No, 2.953, 0, 1.05911754784, 0.299034106023, 1.56892463, 18.9345379625, 6.41196680073
normal, 0.4, 2.0, what, 4, Undo, No, 2.157, 0, 1.37436216629, 0.492730666843, 0.461840424088, 16.6371457395, 7.71309491863
normal, 0.4, 2.0, what, 4, Undo, No, 1.46, 0, 0.820321067897, 0.526950389662, 0.438064176236, 14.7693380687, 10.1159849785
normal, 0.4, 2.0, indication, 10, Undo, No, 6.452, 0, 1.62336723276, 0.205263065136, 0.136119062567, 34.7408419851, 5.38450743724
normal, 0.4, 2.0, this, 4, Undo, No, 2.289, 0, 0.768933598079, 0.254205478157, 0.207253411977, 10.615775634, 4.6377350957
normal, 0.6, 2.0, assignment, 10, Undo, No, 5.242, 0, 1.08218373382, 0.257651987565, 0.264192490329, 26.8998552146, 5.13160152893
normal, 0.6, 2.0, way, 3, Undo, No, 1.824, 0, 0.59508852239, 0.186073193698, 1.63607720258, 7.20187116235, 3.94839427761
normal, 0.8, 1.0, of, 2, Undo, No, 2.786, 0, 0.741899268906, 0.699917186205, 0.777730714159, 4.52044858533, 1.62255871692
normal, 0.4, 1.0, for, 3, Undo, No, 1.508, 0, 0.551748834132, 0.307961423469, 0.186818761681, 9.57425051309, 6.34897248879
normal, 0.4, 1.0, summit, 6, Undo, No, 3.299, 2.073, 0.629210676001, 0.961426352678, 0.163293519544, 10.8675682308, 3.29420073684
normal, 0.6, 1.0, recycling, 9, Undo, No, 3.779, 0, 1.10593285249, 0.317942684803, 0.239090525693, 16.1699531663, 4.27889737133
normal, 0.6, 1.0, never, 5, Undo, No, 1.923, 0, 0.850313871844, 2.15997672913, 0.254750867327, 8.96831257113, 4.66370908535
normal, 0.6, 1.0, a, 1, Undo, No, 1.144, 0, 3.69814874762, 0.110380214359, 5.01180531967, 8.12046350969, 7.09830726372
normal, 0.6, 1.0, mind, 4, Undo, No, 1.127, 0, 0.581542322227, 1.00108147098, 0.148312154327, 6.91710907968, 6.13763006183
normal, 0.6, 1.0, mind, 4, Undo, No, 1.426, 0, 0.492522698938, 0.38821831637, 1.46254657089, 5.67954443413, 3.98285023431
normal, 0.6, 1.0, missed, 6, Undo, No, 2.503, 0, 0.846333362495, 0.528384351893, 0.522634958725, 9.97125483647, 3.98372146882
normal, 0.6, 1.0, registered, 10, Undo, No, 4.741, 0, 0.764537169658, 0.243077125987, 0.283560610144, 19.5811829748, 4.13017991452
normal, 0.6, 1.0, care, 4, Undo, No, 2.636, 2.387, 0.497729457417, 0.312646738548, 0.63878319147, 6.94561173107, 2.63490581604
normal, 0.8, 1.5, scene, 5, Undo, No, 20.139, 0, 1.10611076255, 0.230909452515, 0.088931574258, 16.2600858437, 0.807392911453
normal, 0.8, 1.5, shrine, 6, Undo, No, 3.115, 0, 1.20922221502, 0.341135523216, 0.131953221912, 19.0993726574, 6.13141979371
normal, 0.4, 1.5, bill, 4, Undo, No, 1.558, 0, 0.359158721756, 1.035498127, 0.177549614488, 5.63111273118, 3.61432139357
normal, 0.4, 1.5, words, 5, Undo, No, 2.155, 0, 0.586566077168, 0.761194619624, 0.235608881762, 14.3917628718, 6.6783122375
normal, 0.4, 1.5, way, 3, Undo, No, 1.226, 0, 4.20888289596, 3.84469870798, 1.25360045404, 4.64507183395, 3.78880247467
normal, 0.4, 1.5, chemistry, 9, Undo, No, 5.303, 0, 1.36901863219, 0.216505221242, 0.656620665835, 29.1780298308, 5.50217420908
normal, 0.6, 1.5, avoided, 7, Undo, No, 2.469, 0, 0.876176790512, 0.342061209271, 0.203601442058, 17.1534349231, 6.94752325762
normal, 0.6, 1.5, avoided, 7, Undo, No, 2.933, 0, 0.608967498412, 1.63039499251, 0.467997303507, 14.1244188934, 4.81569004208
normal, 0.6, 1.5, ahead, 5, Undo, No, 2.502, 0, 0.632739884932, 0.116963246249, 0.852315444676, 10.2593251098, 4.10044968419
normal, 0.6, 1.5, ahead, 5, Undo, No, 1.592, 0, 0.463702728349, 0.385851642455, 0.27964519604, 12.9185617499, 8.11467446604
normal, 0.6, 1.5, airport, 7, Undo, No, 2.999, 0, 1.25843737145, 0.245161759082, 0.0730030632919, 25.6224707714, 8.54367148097
normal, 0.8, 2.0, traveling, 9, Match, Yes, 4.697, 0, 0.504842209283, 0.350534264428, 0.293065171523, 24.873772866, 5.29567231553
normal, 0.8, 2.0, requires, 8, Select, Yes, 14.0746, 2.6228, 0.747155985507, 0.208560169891, 0.122534969417, 18.5424884743, 1.31744337134
normal, 0.8, 2.0, a, 1, Match, Yes, 1.9751, 0, 0.230144292462, 0.230144292462, 0.230144292462, 0, 0.0
normal, 0.8, 2.0, lot, 3, Select, Yes, 1.743, 1.8592, 0.291504128512, 0.488374257671, 0.0205298126879, 4.85150575516, 2.78342269373
normal, 0.8, 2.0, of, 2, Match, Yes, 2.3573, 0, 0.263936214517, 0.387875094307, 0.0396893235266, 4.47863264546, 1.89989931085
normal, 0.8, 2.0, fuel, 4, Match, Yes, 2.523, 0, 0.249982283614, 0.235730430511, 0.189758346457, 14.1894848503, 5.62405265568
normal, 0.8, 2.0, make, 4, Match, Yes, 2.4068, 0, 0.292008558217, 0.256252492128, 0.154863672503, 19.0309257416, 7.90714880404
normal, 0.8, 2.0, up, 2, Match, Yes, 0.8133, 0, 0.706125082697, 0.331866904454, 0.162436788105, 5.30878793841, 6.52746580402
normal, 0.8, 2.0, a, 1, Match, Yes, 0.0333000000001, 0, 0.0969232584677, 0.0969232584677, 0.0969232584677, 0, 0.0
normal, 0.8, 2.0, few, 3, Select, Yes, 0.9461, 1.7096, 0.538182503983, 0.455616599176, 0.0520187099513, 2.88933945437, 3.05394720893
normal, 0.8, 2.0, more, 4, Match, Yes, 1.7093, 0, 0.249080215663, 0.206659012385, 0.267926615897, 8.22606698705, 4.81253553329
normal, 0.8, 2.0, phrases, 7, Select, Yes, 3.1036, 2.2904, 0.492729651696, 0.519664761647, 0.14107275496, 12.9633180549, 4.17686494875
normal, 0.8, 2.0, we, 2, Match, Yes, 0.4315, 0, 0.216114676803, 0.252309634848, 0.11974369783, 1.10442280679, 2.55949665535
normal, 0.8, 2.0, have, 4, Match, Yes, 2.1741, 0, 0.318131268015, 0.358329982453, 0.0896810042763, 10.9671861985, 5.04447182675
normal, 0.8, 2.0, enough, 6, Match, Yes, 4.7295, 0, 0.813752377504, 0.115598402697, 0.137516767276, 14.0380147287, 2.9681815686
normal, 0.8, 2.0, witnesses, 9, Match, Yes, 5.3105, 0, 0.633845752994, 0.219553271233, 0.322452352139, 22.2854193419, 4.19648231653
normal, 0.8, 2.0, stiff, 5, Match, Yes, 2.4231, 0, 0.441035186997, 0.128003304086, 0.139972028763, 11.4579314357, 4.72862508181
normal, 0.8, 2.0, penalty, 7, Select, Yes, 5.8414, 1.4439, 1.36081460923, 0.403007398569, 0.060144500663, 33.8917771592, 5.8019956105
normal, 0.8, 2.0, for, 3, Select, Yes, 3.3529, 1.4933, 0.262376219531, 0.081052359028, 0.163583033362, 9.84359521762, 2.93584515423
normal, 0.8, 2.0, staying, 7, Match, Yes, 6.2058, 0, 0.289651544531, 0.247901620269, 0.306752996139, 18.0989902019, 2.91646366333
normal, 0.8, 2.0, out, 3, Match, Yes, 1.195, 0, 0.385573232512, 0.192509824336, 0.118698102512, 5.05618691861, 4.23111876035
normal, 0.8, 2.0, late, 4, Match, Yes, 2.2734, 0, 0.342924015582, 0.346755918112, 0.163719694982, 13.2499056856, 5.82823334458
normal, 0.8, 2.0, the, 3, Match, Yes, 1.1615, 0, 0.16131855434, 0.242097883266, 0.272985277737, 5.58912066618, 4.81198507635
normal, 0.8, 2.0, library, 7, Match, Yes, 2.6552, 0, 0.319361939684, 0.215770150514, 0.136439759088, 16.4981610147, 6.21352855328
normal, 0.8, 2.0, is, 2, Match, Yes, 13.0593, 0, 0.309927660921, 0.163991341616, 0.226996546304, 5.86747653673, 0.449294873135
normal, 0.8, 2.0, closed, 6, Select, Yes, 3.7997, 3.3512, 0.602507456856, 0.225438616268, 0.343850595673, 16.2898241089, 4.2871342761
normal, 0.8, 2.0, today, 5, Match, Yes, 2.9199, 0, 0.416801364483, 0.566893421154, 0.113294506707, 16.6035413175, 5.68633902446
normal, 0.8, 2.0, universities, 12, Match, Yes, 8.2785, 0, 0.510103457329, 0.379258472615, 0.209232011748, 33.6812083964, 4.0685158418
normal, 0.8, 2.0, are, 3, Match, Yes, 0.9954, 0, 0.585232011914, 0.14324517328, 0.355472409264, 5.42143855505, 5.44649242018
normal, 0.8, 2.0, too, 3, Select, Yes, 1.012, 2.2563, 0.216329525625, 0.233240486168, 0.569969994386, 4.72510501911, 4.66907610584
normal, 0.8, 2.0, expensive, 9, Select, Yes, 8.5277, 1.7918, 1.14639935401, 0.286716952546, 0.10904667812, 39.2160886948, 4.59867123548
normal, 0.8, 2.0, that, 4, Match, Yes, 1.9579, 0, 0.256037404013, 0.183846547514, 0.393237750331, 11.6384765595, 5.9443672095
normal, 0.8, 2.0, is, 2, Match, Yes, 0.8296, 0, 0.078919711488, 0.0168809689295, 0.088819228515, 5.51408486872, 6.64667896422
normal, 0.8, 2.0, a, 1, Match, Yes, 0.0334, 0, 0.151287367153, 0.151287367153, 0.151287367153, 0, 0.0
normal, 0.8, 2.0, very, 4, Select, Yes, 1.3438, 1.9575, 0.579533722509, 0.341532537156, 0.142651172743, 6.46100204782, 4.80800866782
normal, 0.8, 2.0, odd, 3, Match, Yes, 2.8371, 0, 0.301246033434, 0.0732859207488, 0.245241156426, 6.28892299019, 2.21667300772
normal, 0.8, 2.0, question, 8, Select, Yes, 4.0982, 1.6421, 1.01687181743, 0.401276736498, 0.241905206544, 23.847676497, 5.81906117247
normal, 0.8, 2.0, insurance, 9, Match, Yes, 4.9271, 0, 0.739186040309, 0.299937488976, 0.306567780755, 30.7839097264, 6.24787597703
normal, 0.8, 2.0, is, 2, Match, Yes, 0.6967, 0, 0.2752138118, 0.471276524241, 0.223594483371, 5.10468385014, 7.32694682092
normal, 0.8, 2.0, important, 9, Select, Yes, 4.2802, 2.2894, 0.851564138156, 0.346204090975, 0.425673441038, 28.1068283099, 6.56670910468
normal, 0.8, 2.0, for, 3, Select, Yes, 3.3345, 0.9623, 0.380383691952, 0.15995793172, 0.190517478109, 9.8374551313, 2.950203968
normal, 0.8, 2.0, bad, 3, Match, Yes, 2.8368, 0, 0.289931666076, 0.292384416428, 0.171022213528, 6.51851153789, 2.29783965662
normal, 0.8, 2.0, drivers, 7, Select, Yes, 3.4175, 2.1231, 0.741828188057, 0.0390650459234, 0.351443644673, 15.7617251643, 4.61206295957
normal, 0.4, 2.0, the, 3, Select, Yes, 1.2942, 1.6259, 0.477818295889, 0.419314145957, 0.195637701607, 7.30041843174, 5.64087345985
normal, 0.4, 2.0, generation, 10, Match, Yes, 5.7734, 0, 0.5480995593, 0.551840678684, 0.414383595212, 31.499094872, 5.45590031386
normal, 0.4, 2.0, gap, 3, Match, Yes, 12.8071, 0, 0.252548858168, 0.223184505959, 0.0786273856872, 13.5369161364, 1.05698527663
normal, 0.4, 2.0, gets, 4, Select, Yes, 1.8747, 2.3389, 0.621915741752, 0.924526223631, 0.131510238115, 9.12842803407, 4.86927403535
normal, 0.4, 2.0, wider, 5, Match, Yes, 3.6665, 0, 0.342750374176, 0.218192904122, 0.418253597973, 13.1061365863, 3.57456336732
normal, 0.4, 2.0, information, 11, Match, Yes, 5.2256, 0, 0.510075733517, 0.287287959038, 0.184257738513, 35.7750221823, 6.84610804163
normal, 0.4, 2.0, super, 5, Select, Yes, 2.306, 1.543, 0.716272009441, 0.449722206858, 0.398229385291, 18.0718376738, 7.83687670157
normal, 0.4, 2.0, highway, 7, Match, Yes, 9.671, 0, 0.665502796091, 0.264999179063, 0.353091903936, 23.0177722825, 2.38008192353
normal, 0.4, 2.0, have, 4, Select, Yes, 1.726, 1.31, 0.66247970637, 0.620297871376, 0.743489768729, 9.91258755062, 5.74309823327
normal, 0.4, 2.0, a, 1, Match, Yes, 1.212, 0, 0.0365242797388, 0.0365242797388, 0.0365242797388, 0, 0.0
normal, 0.4, 2.0, good, 4, Select, Yes, 1.891, 1.825, 0.521625939439, 0.0744067166995, 0.268340676665, 10.824207032, 5.72406506188
normal, 0.4, 2.0, weekend, 7, Select, Yes, 5.358, 1.841, 0.692459450232, 0.283631937498, 0.160825550259, 21.8749117692, 4.08266363741
normal, 0.4, 2.0, tickets, 7, Select, Yes, 3.367, 3.069, 0.968700888126, 0.995678246723, 0.306152962463, 26.5454190666, 7.88399734678
normal, 0.4, 2.0, are, 3, Match, Yes, 0.995, 0, 0.170435718237, 0.262191863527, 0.214289797989, 3.54037992224, 3.55817077612
normal, 0.4, 2.0, very, 4, Select, Yes, 5.987, 2.371, 0.58903000849, 0.338918512979, 0.125157270955, 7.16366372274, 1.19653644943
normal, 0.4, 2.0, expensive, 9, Match, Yes, 6.75, 0, 1.02087682792, 0.105381283182, 0.0400165569983, 38.5464964787, 5.71059207091
normal, 0.4, 2.0, watch, 5, Match, Yes, 2.372, 0, 0.881256094097, 0.119210434195, 0.247085641853, 13.3239138546, 5.61716435692
normal, 0.4, 2.0, out, 3, Match, Yes, 0.896, 0, 0.338536419381, 0.294102329853, 0.093703402633, 4.57779152704, 5.10914232928
normal, 0.4, 2.0, for, 3, Select, Yes, 1.642, 2.256, 0.434062554409, 0.255074642826, 0.136246693101, 9.23917934608, 5.62678401101
normal, 0.4, 2.0, low, 3, Match, Yes, 2.92, 0, 0.366467713135, 0.248567833357, 0.159371839147, 9.0166474017, 3.08789294579
normal, 0.4, 2.0, flying, 6, Match, Yes, 3.135, 0, 0.542857795012, 0.244452230452, 0.709541417492, 16.2900898548, 5.19620091062
normal, 0.4, 2.0, objects, 7, Match, Yes, 10.151, 0, 0.366298048605, 0.631509849279, 0.198717393109, 18.1368216334, 1.78670294881
normal, 0.4, 2.0, effort, 6, Match, Yes, 2.886, 0, 0.488725027954, 0.0983887940215, 0.134026684988, 14.6120503574, 5.06308051192
normal, 0.4, 2.0, is, 2, Match, Yes, 0.979, 0, 0.203861207284, 0.329697499611, 0.334155875079, 5.30990891009, 5.42380889692
normal, 0.4, 2.0, what, 4, Select, Yes, 2.024, 1.676, 1.23256668958, 0.447504296482, 0.282730342031, 13.1235321698, 6.48395858192
normal, 0.4, 2.0, it, 2, Match, Yes, 14.349, 0, 0.33259183283, 0.103314276458, 0.507330133196, 3.43395509216, 0.239316683543
normal, 0.4, 2.0, will, 4, Select, Yes, 1.792, 2.206, 0.414152226833, 0.387903047887, 0.0756700422889, 8.6211025038, 4.81088309364
normal, 0.4, 2.0, take, 4, Select, Yes, 3.152, 1.493, 0.414818719675, 0.157034282754, 0.26997129255, 17.5321537238, 5.56223151135
normal, 0.4, 2.0, is, 2, Select, Yes, 0.979, 1.808, 0.433190926627, 0.512164788647, 0.409786067236, 5.48178669716, 5.59937354153
normal, 0.4, 2.0, there, 5, Match, Yes, 3.301, 0, 0.318018222377, 0.178433635288, 0.101544668368, 10.1396684522, 3.07169598674
normal, 0.4, 2.0, any, 3, Match, Yes, 2.024, 0, 0.288361606838, 0.0882360044497, 0.316715388968, 8.55705484479, 4.22779389565
normal, 0.4, 2.0, indication, 10, Match, Yes, 5.043, 0, 0.989030139957, 0.207194642848, 0.391002847463, 36.5087397662, 7.2394883534
normal, 0.4, 2.0, of, 2, Match, Yes, 10.418, 0, 0.217756365007, 0.0726907005056, 0.71318058138, 5.11407362872, 0.490888234663
normal, 0.4, 2.0, this, 4, Select, Yes, 1.908, 2.139, 0.366318512903, 0.454643753004, 0.19691783097, 8.72573687538, 4.57323735607
normal, 0.4, 2.0, you, 3, Select, Yes, 1.079, 1.309, 0.510838399563, 0.698627316171, 0.773375717199, 5.83815330021, 5.41070741446
normal, 0.4, 2.0, want, 4, Match, Yes, 2.903, 0, 0.482510071046, 0.177142888181, 0.494705270759, 9.19005627974, 3.16571005158
normal, 0.4, 2.0, to, 2, Select, Yes, 0.863, 1.708, 0.28637044174, 0.206122385572, 0.145788510689, 4.57228879888, 5.29813302304
normal, 0.4, 2.0, eat, 3, Select, Yes, 1.907, 1.427, 0.298803204625, 0.325626351814, 0.267243921259, 5.87755862756, 3.08209681571
normal, 0.4, 2.0, your, 4, Match, Yes, 2.472, 0, 0.316181345545, 0.152724870774, 0.301463911028, 9.44836329862, 3.82215343795
normal, 0.4, 2.0, cake, 4, Match, Yes, 1.824, 0, 0.32167043523, 0.132356589024, 0.463658688517, 15.1775135624, 8.32100524256
normal, 0.6, 2.0, protect, 7, Match, Yes, 4.496, 0, 0.427120053243, 0.594916440984, 0.427013964719, 23.6229978711, 5.25422550513
normal, 0.6, 2.0, your, 4, Match, Yes, 1.178, 0, 0.170747327811, 0.160456996086, 0.0640041944251, 8.02481141148, 6.81223379582
normal, 0.6, 2.0, environment, 11, Match, Yes, 5.559, 0, 0.751647604189, 0.0764291290608, 0.249686066558, 36.8615454934, 6.63096698928
normal, 0.6, 2.0, house, 5, Match, Yes, 1.941, 0, 0.47134689442, 0.162604065736, 0.239570632695, 13.0605930143, 6.72879598884
normal, 0.6, 2.0, with, 4, Match, Yes, 1.809, 0, 0.233777451655, 0.280033127533, 0.242785910868, 11.3793921497, 6.2904323658
